Code	Region	Country	variable	value
250	Western Europe	France	1825	1191
528	Western Europe	Netherlands	1825	1882
208	Western Europe	Denmark	1825	1322
752	Western Europe	Sweden	1825	958
826	Western Europe	United Kingdom	1825	2209
380	Western Europe	Italy	1825	1532
840	Western Offshoots	United States of America	1825	1475
36	Western Offshoots	Australia	1825	616
250	Western Europe	France	1826	1223
528	Western Europe	Netherlands	1826	1912
208	Western Europe	Denmark	1826	1324
752	Western Europe	Sweden	1826	960
826	Western Europe	United Kingdom	1826	2063
380	Western Europe	Italy	1826	1576
840	Western Offshoots	United States of America	1826	1485
36	Western Offshoots	Australia	1826	627
710	Sub-Saharan Africa	South Africa	1826	849
250	Western Europe	France	1827	1197
528	Western Europe	Netherlands	1827	2025
208	Western Europe	Denmark	1827	1349
752	Western Europe	Sweden	1827	915
826	Western Europe	United Kingdom	1827	2194
380	Western Europe	Italy	1827	1550
840	Western Offshoots	United States of America	1827	1491
36	Western Offshoots	Australia	1827	646
250	Western Europe	France	1828	1190
528	Western Europe	Netherlands	1828	2068
208	Western Europe	Denmark	1828	1357
752	Western Europe	Sweden	1828	931
826	Western Europe	United Kingdom	1828	2170
380	Western Europe	Italy	1828	1532
840	Western Offshoots	United States of America	1828	1491
36	Western Offshoots	Australia	1828	663
250	Western Europe	France	1829	1221
528	Western Europe	Netherlands	1829	2072
208	Western Europe	Denmark	1829	1324
752	Western Europe	Sweden	1829	944
826	Western Europe	United Kingdom	1829	2159
380	Western Europe	Italy	1829	1528
840	Western Offshoots	United States of America	1829	1442
36	Western Offshoots	Australia	1829	699
710	Sub-Saharan Africa	South Africa	1829	861
40	Western Europe	Austria	1830	1399
250	Western Europe	France	1830	1191
528	Western Europe	Netherlands	1830	1893
208	Western Europe	Denmark	1830	1330
578	Western Europe	Norway	1830	835
752	Western Europe	Sweden	1830	921
826	Western Europe	United Kingdom	1830	2227
380	Western Europe	Italy	1830	1506
124	Western Offshoots	Canada	1830	1000
840	Western Offshoots	United States of America	1830	1547
36	Western Offshoots	Australia	1830	848
250	Western Europe	France	1831	1208
528	Western Europe	Netherlands	1831	2034
208	Western Europe	Denmark	1831	1318
578	Western Europe	Norway	1831	767
752	Western Europe	Sweden	1831	939
826	Western Europe	United Kingdom	1831	2224
380	Western Europe	Italy	1831	1558
840	Western Offshoots	United States of America	1831	1642
36	Western Offshoots	Australia	1831	877
356	South and South-East Asia	India	1831	593
710	Sub-Saharan Africa	South Africa	1831	780
250	Western Europe	France	1832	1312
528	Western Europe	Netherlands	1832	2129
208	Western Europe	Denmark	1832	1354
578	Western Europe	Norway	1832	778
752	Western Europe	Sweden	1832	914
826	Western Europe	United Kingdom	1832	2266
380	Western Europe	Italy	1832	1572
840	Western Offshoots	United States of America	1832	1701
36	Western Offshoots	Australia	1832	896
250	Western Europe	France	1833	1288
528	Western Europe	Netherlands	1833	2081
208	Western Europe	Denmark	1833	1336
578	Western Europe	Norway	1833	863
752	Western Europe	Sweden	1833	943
826	Western Europe	United Kingdom	1833	2258
300	Western Europe	Greece	1833	964
380	Western Europe	Italy	1833	1580
840	Western Offshoots	United States of America	1833	1761
36	Western Offshoots	Australia	1833	900
250	Western Europe	France	1834	1290
528	Western Europe	Netherlands	1834	2100
208	Western Europe	Denmark	1834	1397
578	Western Europe	Norway	1834	901
752	Western Europe	Sweden	1834	955
826	Western Europe	United Kingdom	1834	2283
300	Western Europe	Greece	1834	1026
380	Western Europe	Italy	1834	1593
840	Western Offshoots	United States of America	1834	1677
36	Western Offshoots	Australia	1834	946
250	Western Europe	France	1835	1333
528	Western Europe	Netherlands	1835	2094
208	Western Europe	Denmark	1835	1377
578	Western Europe	Norway	1835	881
752	Western Europe	Sweden	1835	951
826	Western Europe	United Kingdom	1835	2422
300	Western Europe	Greece	1835	1341
380	Western Europe	Italy	1835	1637
840	Western Offshoots	United States of America	1835	1741
36	Western Offshoots	Australia	1835	1145
250	Western Europe	France	1836	1311
528	Western Europe	Netherlands	1836	2163
208	Western Europe	Denmark	1836	1367
578	Western Europe	Norway	1836	856
752	Western Europe	Sweden	1836	982
826	Western Europe	United Kingdom	1836	2470
300	Western Europe	Greece	1836	1297
380	Western Europe	Italy	1836	1519
840	Western Offshoots	United States of America	1836	1766
36	Western Offshoots	Australia	1836	1125
250	Western Europe	France	1837	1329
528	Western Europe	Netherlands	1837	2213
208	Western Europe	Denmark	1837	1392
578	Western Europe	Norway	1837	857
752	Western Europe	Sweden	1837	974
826	Western Europe	United Kingdom	1837	2419
300	Western Europe	Greece	1837	1330
380	Western Europe	Italy	1837	1480
840	Western Offshoots	United States of America	1837	1711
36	Western Offshoots	Australia	1837	1180
250	Western Europe	France	1838	1387
528	Western Europe	Netherlands	1838	2237
208	Western Europe	Denmark	1838	1390
578	Western Europe	Norway	1838	858
752	Western Europe	Sweden	1838	959
826	Western Europe	United Kingdom	1838	2485
300	Western Europe	Greece	1838	1399
380	Western Europe	Italy	1838	1502
840	Western Offshoots	United States of America	1838	1695
36	Western Offshoots	Australia	1838	1165
250	Western Europe	France	1839	1336
528	Western Europe	Netherlands	1839	2236
208	Western Europe	Denmark	1839	1395
578	Western Europe	Norway	1839	858
752	Western Europe	Sweden	1839	970
826	Western Europe	United Kingdom	1839	2435
300	Western Europe	Greece	1839	1267
380	Western Europe	Italy	1839	1489
840	Western Offshoots	United States of America	1839	1778
36	Western Offshoots	Australia	1839	1087
40	Western Europe	Austria	1840	1515
250	Western Europe	France	1840	1428
528	Western Europe	Netherlands	1840	2257
208	Western Europe	Denmark	1840	1428
578	Western Europe	Norway	1840	935
752	Western Europe	Sweden	1840	983
826	Western Europe	United Kingdom	1840	2521
300	Western Europe	Greece	1840	1212
380	Western Europe	Italy	1840	1537
124	Western Offshoots	Canada	1840	1162
840	Western Offshoots	United States of America	1840	1690
36	Western Offshoots	Australia	1840	1374
710	Sub-Saharan Africa	South Africa	1840	736
250	Western Europe	France	1841	1456
528	Western Europe	Netherlands	1841	2279
208	Western Europe	Denmark	1841	1414
578	Western Europe	Norway	1841	951
752	Western Europe	Sweden	1841	971
826	Western Europe	United Kingdom	1841	2443
300	Western Europe	Greece	1841	1203
380	Western Europe	Italy	1841	1567
840	Western Offshoots	United States of America	1841	1655
36	Western Offshoots	Australia	1841	1172
356	South and South-East Asia	India	1841	592
250	Western Europe	France	1842	1418
528	Western Europe	Netherlands	1842	2224
208	Western Europe	Denmark	1842	1407
578	Western Europe	Norway	1842	955
752	Western Europe	Sweden	1842	925
826	Western Europe	United Kingdom	1842	2389
300	Western Europe	Greece	1842	1229
380	Western Europe	Italy	1842	1580
840	Western Offshoots	United States of America	1842	1641
36	Western Offshoots	Australia	1842	1069
250	Western Europe	France	1843	1487
528	Western Europe	Netherlands	1843	2185
208	Western Europe	Denmark	1843	1476
578	Western Europe	Norway	1843	933
752	Western Europe	Sweden	1843	945
826	Western Europe	United Kingdom	1843	2477
300	Western Europe	Greece	1843	1037
380	Western Europe	Italy	1843	1502
840	Western Offshoots	United States of America	1843	1666
36	Western Offshoots	Australia	1843	1239
710	Sub-Saharan Africa	South Africa	1843	685
250	Western Europe	France	1844	1533
528	Western Europe	Netherlands	1844	2206
208	Western Europe	Denmark	1844	1527
578	Western Europe	Norway	1844	949
752	Western Europe	Sweden	1844	986
826	Western Europe	United Kingdom	1844	2663
300	Western Europe	Greece	1844	1005
380	Western Europe	Italy	1844	1502
840	Western Offshoots	United States of America	1844	1757
36	Western Offshoots	Australia	1844	1409
250	Western Europe	France	1845	1480
528	Western Europe	Netherlands	1845	2190
208	Western Europe	Denmark	1845	1551
578	Western Europe	Norway	1845	990
752	Western Europe	Sweden	1845	1009
826	Western Europe	United Kingdom	1845	2752
300	Western Europe	Greece	1845	968
380	Western Europe	Italy	1845	1515
840	Western Offshoots	United States of America	1845	1785
36	Western Offshoots	Australia	1845	1449
56	Western Europe	Belgium	1846	1694
250	Western Europe	France	1846	1478
528	Western Europe	Netherlands	1846	2193
208	Western Europe	Denmark	1846	1569
578	Western Europe	Norway	1846	1006
752	Western Europe	Sweden	1846	974
826	Western Europe	United Kingdom	1846	2719
300	Western Europe	Greece	1846	1061
380	Western Europe	Italy	1846	1502
840	Western Offshoots	United States of America	1846	1795
36	Western Offshoots	Australia	1846	1602
56	Western Europe	Belgium	1847	1762
250	Western Europe	France	1847	1635
528	Western Europe	Netherlands	1847	2208
208	Western Europe	Denmark	1847	1547
578	Western Europe	Norway	1847	966
752	Western Europe	Sweden	1847	1000
826	Western Europe	United Kingdom	1847	2656
300	Western Europe	Greece	1847	904
380	Western Europe	Italy	1847	1467
840	Western Offshoots	United States of America	1847	1842
36	Western Offshoots	Australia	1847	1853
710	Sub-Saharan Africa	South Africa	1847	588
56	Western Europe	Belgium	1848	1754
250	Western Europe	France	1848	1529
528	Western Europe	Netherlands	1848	2245
208	Western Europe	Denmark	1848	1612
578	Western Europe	Norway	1848	912
752	Western Europe	Sweden	1848	1011
826	Western Europe	United Kingdom	1848	2735
300	Western Europe	Greece	1848	975
380	Western Europe	Italy	1848	1506
840	Western Offshoots	United States of America	1848	1890
36	Western Offshoots	Australia	1848	2121
56	Western Europe	Belgium	1849	1790
250	Western Europe	France	1849	1572
528	Western Europe	Netherlands	1849	2311
208	Western Europe	Denmark	1849	1691
578	Western Europe	Norway	1849	935
752	Western Europe	Sweden	1849	1048
826	Western Europe	United Kingdom	1849	2774
300	Western Europe	Greece	1849	998
380	Western Europe	Italy	1849	1498
840	Western Offshoots	United States of America	1849	1841
36	Western Offshoots	Australia	1849	2095
40	Western Europe	Austria	1850	1650
56	Western Europe	Belgium	1850	1847
250	Western Europe	France	1850	1597
276	Western Europe	Germany	1850	1428
528	Western Europe	Netherlands	1850	2355
208	Western Europe	Denmark	1850	1767
246	Western Europe	Finland	1850	911
578	Western Europe	Norway	1850	956
752	Western Europe	Sweden	1850	1076
826	Western Europe	United Kingdom	1850	2330
300	Western Europe	Greece	1850	1008
380	Western Europe	Italy	1850	1480
620	Western Europe	Portugal	1850	923
724	Western Europe	Spain	1850	1079
124	Western Offshoots	Canada	1850	1330
840	Western Offshoots	United States of America	1850	1849
192	Latin America and Caribbean	Cuba	1850	771
388	Latin America and Caribbean	Jamaica	1850	543
484	Latin America and Caribbean	Mexico	1850	655
32	Latin America and Caribbean	Argentina	1850	1251
76	Latin America and Caribbean	Brazil	1850	683
152	Latin America and Caribbean	Chile	1850	909
170	Latin America and Caribbean	Colombia	1850	491
858	Latin America and Caribbean	Uruguay	1850	1467
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1850	729
36	Western Offshoots	Australia	1850	1975
554	Western Offshoots	New Zealand	1850	1144
144	South and South-East Asia	Sri Lanka	1850	564
156	East Asia	China	1850	600
392	East Asia	Japan	1850	681
710	Sub-Saharan Africa	South Africa	1850	654
56	Western Europe	Belgium	1851	1886
250	Western Europe	France	1851	1568
276	Western Europe	Germany	1851	1408
528	Western Europe	Netherlands	1851	2388
756	Western Europe	Switzerland	1851	2293
208	Western Europe	Denmark	1851	1662
578	Western Europe	Norway	1851	1014
752	Western Europe	Sweden	1851	1054
826	Western Europe	United Kingdom	1851	2450
300	Western Europe	Greece	1851	1235
380	Western Europe	Italy	1851	1480
620	Western Europe	Portugal	1851	991
724	Western Europe	Spain	1851	1089
840	Western Offshoots	United States of America	1851	1924
36	Western Offshoots	Australia	1851	2344
356	South and South-East Asia	India	1851	594
710	Sub-Saharan Africa	South Africa	1851	774
56	Western Europe	Belgium	1852	1924
250	Western Europe	France	1852	1664
276	Western Europe	Germany	1852	1426
528	Western Europe	Netherlands	1852	2361
756	Western Europe	Switzerland	1852	2374
208	Western Europe	Denmark	1852	1702
578	Western Europe	Norway	1852	1003
752	Western Europe	Sweden	1852	1032
826	Western Europe	United Kingdom	1852	2480
300	Western Europe	Greece	1852	1043
380	Western Europe	Italy	1852	1458
724	Western Europe	Spain	1852	1133
840	Western Offshoots	United States of America	1852	2022
36	Western Offshoots	Australia	1852	2749
710	Sub-Saharan Africa	South Africa	1852	812
56	Western Europe	Belgium	1853	1962
250	Western Europe	France	1853	1578
276	Western Europe	Germany	1853	1413
528	Western Europe	Netherlands	1853	2308
756	Western Europe	Switzerland	1853	2142
208	Western Europe	Denmark	1853	1692
578	Western Europe	Norway	1853	1048
752	Western Europe	Sweden	1853	1046
826	Western Europe	United Kingdom	1853	2555
300	Western Europe	Greece	1853	1143
380	Western Europe	Italy	1853	1428
724	Western Europe	Spain	1853	1136
840	Western Offshoots	United States of America	1853	2160
36	Western Offshoots	Australia	1853	3010
710	Sub-Saharan Africa	South Africa	1853	872
56	Western Europe	Belgium	1854	2070
250	Western Europe	France	1854	1648
276	Western Europe	Germany	1854	1443
528	Western Europe	Netherlands	1854	2449
756	Western Europe	Switzerland	1854	1796
208	Western Europe	Denmark	1854	1681
578	Western Europe	Norway	1854	1076
752	Western Europe	Sweden	1854	1056
826	Western Europe	United Kingdom	1854	2602
300	Western Europe	Greece	1854	1197
380	Western Europe	Italy	1854	1332
724	Western Europe	Spain	1854	1150
840	Western Offshoots	United States of America	1854	2166
36	Western Offshoots	Australia	1854	2636
710	Sub-Saharan Africa	South Africa	1854	848
56	Western Europe	Belgium	1855	2071
250	Western Europe	France	1855	1617
276	Western Europe	Germany	1855	1420
528	Western Europe	Netherlands	1855	2382
756	Western Europe	Switzerland	1855	2156
208	Western Europe	Denmark	1855	1843
578	Western Europe	Norway	1855	1128
752	Western Europe	Sweden	1855	1122
826	Western Europe	United Kingdom	1855	2570
300	Western Europe	Greece	1855	1259
380	Western Europe	Italy	1855	1345
620	Western Europe	Portugal	1855	919
724	Western Europe	Spain	1855	1202
840	Western Offshoots	United States of America	1855	2118
36	Western Offshoots	Australia	1855	2502
710	Sub-Saharan Africa	South Africa	1855	910
56	Western Europe	Belgium	1856	2170
250	Western Europe	France	1856	1686
276	Western Europe	Germany	1856	1531
528	Western Europe	Netherlands	1856	2477
756	Western Europe	Switzerland	1856	2141
208	Western Europe	Denmark	1856	1716
578	Western Europe	Norway	1856	1105
752	Western Europe	Sweden	1856	1110
826	Western Europe	United Kingdom	1856	2729
300	Western Europe	Greece	1856	1102
380	Western Europe	Italy	1856	1349
724	Western Europe	Spain	1856	1163
840	Western Offshoots	United States of America	1856	2163
36	Western Offshoots	Australia	1856	3053
710	Sub-Saharan Africa	South Africa	1856	733
56	Western Europe	Belgium	1857	2211
250	Western Europe	France	1857	1779
276	Western Europe	Germany	1857	1594
528	Western Europe	Netherlands	1857	2434
756	Western Europe	Switzerland	1857	2283
208	Western Europe	Denmark	1857	1722
578	Western Europe	Norway	1857	1042
752	Western Europe	Sweden	1857	1141
826	Western Europe	United Kingdom	1857	2757
300	Western Europe	Greece	1857	1429
380	Western Europe	Italy	1857	1458
724	Western Europe	Spain	1857	1132
840	Western Offshoots	United States of America	1857	2115
36	Western Offshoots	Australia	1857	2694
710	Sub-Saharan Africa	South Africa	1857	868
56	Western Europe	Belgium	1858	2212
250	Western Europe	France	1858	1900
276	Western Europe	Germany	1858	1574
528	Western Europe	Netherlands	1858	2367
756	Western Europe	Switzerland	1858	3119
208	Western Europe	Denmark	1858	1688
578	Western Europe	Norway	1858	1079
752	Western Europe	Sweden	1858	1154
826	Western Europe	United Kingdom	1858	2742
300	Western Europe	Greece	1858	1378
380	Western Europe	Italy	1858	1515
724	Western Europe	Spain	1858	1153
840	Western Offshoots	United States of America	1858	2126
36	Western Offshoots	Australia	1858	2297
710	Sub-Saharan Africa	South Africa	1858	759
56	Western Europe	Belgium	1859	2197
250	Western Europe	France	1859	1774
276	Western Europe	Germany	1859	1565
528	Western Europe	Netherlands	1859	2283
756	Western Europe	Switzerland	1859	2832
208	Western Europe	Denmark	1859	1778
578	Western Europe	Norway	1859	1100
752	Western Europe	Sweden	1859	1196
826	Western Europe	United Kingdom	1859	2790
300	Western Europe	Greece	1859	1356
380	Western Europe	Italy	1859	1467
724	Western Europe	Spain	1859	1200
840	Western Offshoots	United States of America	1859	2183
36	Western Offshoots	Australia	1859	2966
710	Sub-Saharan Africa	South Africa	1859	784
40	Western Europe	Austria	1860	1778
56	Western Europe	Belgium	1860	2293
250	Western Europe	France	1860	1892
276	Western Europe	Germany	1860	1639
528	Western Europe	Netherlands	1860	2392
756	Western Europe	Switzerland	1860	2339
208	Western Europe	Denmark	1860	1741
246	Western Europe	Finland	1860	959
578	Western Europe	Norway	1860	1137
752	Western Europe	Sweden	1860	1218
826	Western Europe	United Kingdom	1860	2830
300	Western Europe	Greece	1860	1333
380	Western Europe	Italy	1860	1458
724	Western Europe	Spain	1860	1236
124	Western Offshoots	Canada	1860	1451
840	Western Offshoots	United States of America	1860	2241
192	Latin America and Caribbean	Cuba	1860	927
388	Latin America and Caribbean	Jamaica	1860	537
484	Latin America and Caribbean	Mexico	1860	573
32	Latin America and Caribbean	Argentina	1860	1355
76	Latin America and Caribbean	Brazil	1860	680
152	Latin America and Caribbean	Chile	1860	1081
170	Latin America and Caribbean	Colombia	1860	572
858	Latin America and Caribbean	Uruguay	1860	1788
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1860	639
36	Western Offshoots	Australia	1860	2894
554	Western Offshoots	New Zealand	1860	2212
710	Sub-Saharan Africa	South Africa	1860	812
56	Western Europe	Belgium	1861	2310
250	Western Europe	France	1861	1769
276	Western Europe	Germany	1861	1583
528	Western Europe	Netherlands	1861	2327
756	Western Europe	Switzerland	1861	2510
208	Western Europe	Denmark	1861	1747
