"Code"	"Country"	"variable"	"value"
776	"Tonga"	"1750"	0
4	"Afghanistan"	"1750"	0
50	"Bangladesh"	"1750"	0
64	"Bhutan"	"1750"	0
356	"India"	"1750"	0
364	"Iran (Islamic Republic of)"	"1750"	0
462	"Maldives"	"1750"	0
524	"Nepal"	"1750"	0
586	"Pakistan"	"1750"	0
144	"Sri Lanka"	"1750"	0
156	"China"	"1750"	0
344	"Hong Kong China"	"1750"	0
446	"China, Macao Special Administrative Region"	"1750"	0
408	"Democratic People's Republic of Korea"	"1750"	0
392	"Japan"	"1750"	0
496	"Mongolia"	"1750"	0
410	"Korea"	"1750"	0
9002	"Taiwan"	"1750"	0
96	"Brunei Darussalam"	"1750"	0
116	"Cambodia"	"1750"	0
360	"Indonesia"	"1750"	0
418	"Lao People's Democratic Republic"	"1750"	0
458	"Malaysia"	"1750"	0
104	"Myanmar"	"1750"	0
608	"Philippines"	"1750"	0
702	"Singapore"	"1750"	0
764	"Thailand"	"1750"	0
626	"Timor-Leste"	"1750"	0
704	"Viet Nam"	"1750"	0
51	"Armenia"	"1750"	0
31	"Azerbaijan"	"1750"	0
48	"Bahrain"	"1750"	0
196	"Cyprus"	"1750"	0
268	"Georgia"	"1750"	0
368	"Iraq"	"1750"	0
376	"Israel"	"1750"	0
400	"Jordan"	"1750"	0
414	"Kuwait"	"1750"	0
422	"Lebanon"	"1750"	0
275	"Palestinian Authority"	"1750"	0
512	"Oman"	"1750"	0
634	"Qatar"	"1750"	0
682	"Saudi Arabia"	"1750"	0
760	"Syrian Arab Republic"	"1750"	0
792	"Turkey"	"1750"	0
784	"United Arab Emirates"	"1750"	0
887	"Yemen"	"1750"	0
398	"Kazakhstan"	"1750"	0
417	"Kyrgyzstan"	"1750"	0
762	"Tajikistan"	"1750"	0
795	"Turkmenistan"	"1750"	0
860	"Uzbekistan"	"1750"	0
12	"Algeria"	"1750"	0
818	"Egypt"	"1750"	0
434	"Libya"	"1750"	0
504	"Morocco"	"1750"	0
788	"Tunisia"	"1750"	0
732	"Western Sahara"	"1750"	0
204	"Benin"	"1750"	0
854	"Burkina Faso"	"1750"	0
132	"Cape Verde"	"1750"	0
384	"Cote d'Ivoire"	"1750"	0
270	"Gambia"	"1750"	0
288	"Ghana"	"1750"	0
324	"Guinea"	"1750"	0
624	"Guinea-Bissau"	"1750"	0
430	"Liberia"	"1750"	0
466	"Mali"	"1750"	0
478	"Mauritania"	"1750"	0
562	"Niger"	"1750"	0
566	"Nigeria"	"1750"	0
654	"Saint Helena"	"1750"	0
686	"Senegal"	"1750"	0
694	"Sierra Leone"	"1750"	0
768	"Togo"	"1750"	0
24	"Angola"	"1750"	0
120	"Cameroon"	"1750"	0
140	"Central African Republic"	"1750"	0
148	"Chad"	"1750"	0
178	"Congo"	"1750"	0
180	"Democratic Republic of the Congo"	"1750"	0
226	"Equatorial Guinea"	"1750"	0
266	"Gabon"	"1750"	0
678	"Sao Tome and Principe"	"1750"	0
72	"Botswana"	"1750"	0
516	"Namibia"	"1750"	0
710	"South Africa"	"1750"	0
748	"Swaziland"	"1750"	0
108	"Burundi"	"1750"	0
174	"Comoros"	"1750"	0
262	"Djibouti"	"1750"	0
232	"Eritrea"	"1750"	0
404	"Kenya"	"1750"	0
450	"Madagascar"	"1750"	0
454	"Malawi"	"1750"	0
480	"Mauritius"	"1750"	0
508	"Mozambique"	"1750"	0
638	"RŽunion"	"1750"	0
646	"Rwanda"	"1750"	0
690	"Seychelles"	"1750"	0
706	"Somalia"	"1750"	0
800	"Uganda"	"1750"	0
834	"United Republic of Tanzania"	"1750"	0
894	"Zambia"	"1750"	0
716	"Zimbabwe"	"1750"	0
40	"Austria"	"1751"	0
56	"Belgium"	"1751"	0
250	"France"	"1751"	0
276	"Germany"	"1751"	0
442	"Luxembourg"	"1751"	0
528	"Netherlands"	"1751"	0
756	"Switzerland"	"1751"	0
208	"Denmark"	"1751"	0
233	"Estonia"	"1751"	0
234	"Faeroe Islands"	"1751"	0
246	"Finland"	"1751"	0
352	"Iceland"	"1751"	0
372	"Ireland"	"1751"	0
428	"Latvia"	"1751"	0
440	"Lithuania"	"1751"	0
578	"Norway"	"1751"	0
752	"Sweden"	"1751"	0
826	"United Kingdom"	"1751"	2552
8	"Albania"	"1751"	0
20	"Andorra"	"1751"	0
70	"Bosnia and Herzegovina"	"1751"	0
191	"Croatia"	"1751"	0
292	"Gibraltar"	"1751"	0
300	"Greece"	"1751"	0
380	"Italy"	"1751"	0
470	"Malta"	"1751"	0
620	"Portugal"	"1751"	0
688	"Serbia"	"1751"	0
705	"Slovenia"	"1751"	0
724	"Spain"	"1751"	0
807	"Former Yugoslav Republic of Macedonia"	"1751"	0
112	"Belarus"	"1751"	0
100	"Bulgaria"	"1751"	0
203	"Czech Republic"	"1751"	0
348	"Hungary"	"1751"	0
616	"Poland"	"1751"	0
498	"Republic of Moldova"	"1751"	0
642	"Romania"	"1751"	0
643	"Russian Federation"	"1751"	0
703	"Slovakia"	"1751"	0
804	"Ukraine"	"1751"	0
60	"Bermuda"	"1751"	0
124	"Canada"	"1751"	0
304	"Greenland"	"1751"	0
666	"Saint Pierre and Miquelon"	"1751"	0
840	"United States of America"	"1751"	0
660	"Anguilla"	"1751"	0
28	"Antigua and Barbuda"	"1751"	0
533	"Aruba"	"1751"	0
44	"Bahamas"	"1751"	0
52	"Barbados"	"1751"	0
92	"British Virgin Islands"	"1751"	0
136	"Cayman Islands"	"1751"	0
192	"Cuba"	"1751"	0
212	"Dominica"	"1751"	0
214	"Dominican Republic"	"1751"	0
308	"Grenada"	"1751"	0
312	"Guadeloupe"	"1751"	0
332	"Haiti"	"1751"	0
388	"Jamaica"	"1751"	0
474	"Martinique"	"1751"	0
500	"Montserrat"	"1751"	0
630	"Puerto Rico"	"1751"	0
662	"Saint Lucia"	"1751"	0
670	"Saint Vincent and the Grenadines"	"1751"	0
780	"Trinidad and Tobago"	"1751"	0
84	"Belize"	"1751"	0
188	"Costa Rica"	"1751"	0
222	"El Salvador"	"1751"	0
320	"Guatemala"	"1751"	0
340	"Honduras"	"1751"	0
484	"Mexico"	"1751"	0
558	"Nicaragua"	"1751"	0
591	"Panama"	"1751"	0
32	"Argentina"	"1751"	0
68	"Bolivia (Plurinational State of)"	"1751"	0
76	"Brazil"	"1751"	0
152	"Chile"	"1751"	0
170	"Colombia"	"1751"	0
218	"Ecuador"	"1751"	0
238	"Falkland Islands (Malvinas)"	"1751"	0
254	"French Guiana"	"1751"	0
328	"Guyana"	"1751"	0
600	"Paraguay"	"1751"	0
604	"Peru"	"1751"	0
740	"Suriname"	"1751"	0
858	"Uruguay"	"1751"	0
862	"Venezuela (Bolivarian Republic of)"	"1751"	0
36	"Australia"	"1751"	0
554	"New Zealand"	"1751"	0
242	"Fiji"	"1751"	0
540	"New Caledonia"	"1751"	0
598	"Papua New Guinea"	"1751"	0
90	"Solomon Islands"	"1751"	0
548	"Vanuatu"	"1751"	0
296	"Kiribati"	"1751"	0
584	"Marshall Islands"	"1751"	0
520	"Nauru"	"1751"	0
585	"Palau"	"1751"	0
184	"Cook Islands"	"1751"	0
258	"French Polynesia"	"1751"	0
570	"Niue"	"1751"	0
882	"Samoa"	"1751"	0
776	"Tonga"	"1751"	0
4	"Afghanistan"	"1751"	0
50	"Bangladesh"	"1751"	0
64	"Bhutan"	"1751"	0
356	"India"	"1751"	0
364	"Iran (Islamic Republic of)"	"1751"	0
462	"Maldives"	"1751"	0
524	"Nepal"	"1751"	0
586	"Pakistan"	"1751"	0
144	"Sri Lanka"	"1751"	0
156	"China"	"1751"	0
344	"Hong Kong China"	"1751"	0
446	"China, Macao Special Administrative Region"	"1751"	0
408	"Democratic People's Republic of Korea"	"1751"	0
392	"Japan"	"1751"	0
496	"Mongolia"	"1751"	0
410	"Korea"	"1751"	0
9002	"Taiwan"	"1751"	0
96	"Brunei Darussalam"	"1751"	0
116	"Cambodia"	"1751"	0
360	"Indonesia"	"1751"	0
418	"Lao People's Democratic Republic"	"1751"	0
458	"Malaysia"	"1751"	0
104	"Myanmar"	"1751"	0
608	"Philippines"	"1751"	0
702	"Singapore"	"1751"	0
764	"Thailand"	"1751"	0
626	"Timor-Leste"	"1751"	0
704	"Viet Nam"	"1751"	0
51	"Armenia"	"1751"	0
31	"Azerbaijan"	"1751"	0
48	"Bahrain"	"1751"	0
196	"Cyprus"	"1751"	0
268	"Georgia"	"1751"	0
368	"Iraq"	"1751"	0
376	"Israel"	"1751"	0
400	"Jordan"	"1751"	0
414	"Kuwait"	"1751"	0
422	"Lebanon"	"1751"	0
275	"Palestinian Authority"	"1751"	0
512	"Oman"	"1751"	0
634	"Qatar"	"1751"	0
682	"Saudi Arabia"	"1751"	0
760	"Syrian Arab Republic"	"1751"	0
792	"Turkey"	"1751"	0
784	"United Arab Emirates"	"1751"	0
887	"Yemen"	"1751"	0
398	"Kazakhstan"	"1751"	0
417	"Kyrgyzstan"	"1751"	0
762	"Tajikistan"	"1751"	0
795	"Turkmenistan"	"1751"	0
860	"Uzbekistan"	"1751"	0
12	"Algeria"	"1751"	0
818	"Egypt"	"1751"	0
434	"Libya"	"1751"	0
504	"Morocco"	"1751"	0
788	"Tunisia"	"1751"	0
732	"Western Sahara"	"1751"	0
204	"Benin"	"1751"	0
854	"Burkina Faso"	"1751"	0
132	"Cape Verde"	"1751"	0
384	"Cote d'Ivoire"	"1751"	0
270	"Gambia"	"1751"	0
288	"Ghana"	"1751"	0
324	"Guinea"	"1751"	0
624	"Guinea-Bissau"	"1751"	0
430	"Liberia"	"1751"	0
466	"Mali"	"1751"	0
478	"Mauritania"	"1751"	0
562	"Niger"	"1751"	0
566	"Nigeria"	"1751"	0
654	"Saint Helena"	"1751"	0
686	"Senegal"	"1751"	0
694	"Sierra Leone"	"1751"	0
768	"Togo"	"1751"	0
24	"Angola"	"1751"	0
120	"Cameroon"	"1751"	0
140	"Central African Republic"	"1751"	0
148	"Chad"	"1751"	0
178	"Congo"	"1751"	0
180	"Democratic Republic of the Congo"	"1751"	0
226	"Equatorial Guinea"	"1751"	0
266	"Gabon"	"1751"	0
678	"Sao Tome and Principe"	"1751"	0
72	"Botswana"	"1751"	0
516	"Namibia"	"1751"	0
710	"South Africa"	"1751"	0
748	"Swaziland"	"1751"	0
108	"Burundi"	"1751"	0
174	"Comoros"	"1751"	0
262	"Djibouti"	"1751"	0
232	"Eritrea"	"1751"	0
404	"Kenya"	"1751"	0
450	"Madagascar"	"1751"	0
454	"Malawi"	"1751"	0
480	"Mauritius"	"1751"	0
508	"Mozambique"	"1751"	0
638	"RŽunion"	"1751"	0
646	"Rwanda"	"1751"	0
690	"Seychelles"	"1751"	0
706	"Somalia"	"1751"	0
800	"Uganda"	"1751"	0
834	"United Republic of Tanzania"	"1751"	0
894	"Zambia"	"1751"	0
716	"Zimbabwe"	"1751"	0
40	"Austria"	"1752"	0
56	"Belgium"	"1752"	0
250	"France"	"1752"	0
276	"Germany"	"1752"	0
442	"Luxembourg"	"1752"	0
528	"Netherlands"	"1752"	0
756	"Switzerland"	"1752"	0
208	"Denmark"	"1752"	0
233	"Estonia"	"1752"	0
234	"Faeroe Islands"	"1752"	0
246	"Finland"	"1752"	0
352	"Iceland"	"1752"	0
372	"Ireland"	"1752"	0
428	"Latvia"	"1752"	0
440	"Lithuania"	"1752"	0
578	"Norway"	"1752"	0
752	"Sweden"	"1752"	0
826	"United Kingdom"	"1752"	2553
8	"Albania"	"1752"	0
20	"Andorra"	"1752"	0
70	"Bosnia and Herzegovina"	"1752"	0
191	"Croatia"	"1752"	0
292	"Gibraltar"	"1752"	0
300	"Greece"	"1752"	0
380	"Italy"	"1752"	0
470	"Malta"	"1752"	0
620	"Portugal"	"1752"	0
688	"Serbia"	"1752"	0
705	"Slovenia"	"1752"	0
724	"Spain"	"1752"	0
807	"Former Yugoslav Republic of Macedonia"	"1752"	0
112	"Belarus"	"1752"	0
100	"Bulgaria"	"1752"	0
203	"Czech Republic"	"1752"	0
348	"Hungary"	"1752"	0
616	"Poland"	"1752"	0
498	"Republic of Moldova"	"1752"	0
642	"Romania"	"1752"	0
643	"Russian Federation"	"1752"	0
703	"Slovakia"	"1752"	0
804	"Ukraine"	"1752"	0
60	"Bermuda"	"1752"	0
124	"Canada"	"1752"	0
304	"Greenland"	"1752"	0
666	"Saint Pierre and Miquelon"	"1752"	0
840	"United States of America"	"1752"	0
660	"Anguilla"	"1752"	0
28	"Antigua and Barbuda"	"1752"	0
533	"Aruba"	"1752"	0
44	"Bahamas"	"1752"	0
52	"Barbados"	"1752"	0
92	"British Virgin Islands"	"1752"	0
136	"Cayman Islands"	"1752"	0
192	"Cuba"	"1752"	0
212	"Dominica"	"1752"	0
214	"Dominican Republic"	"1752"	0
308	"Grenada"	"1752"	0
312	"Guadeloupe"	"1752"	0
332	"Haiti"	"1752"	0
388	"Jamaica"	"1752"	0
474	"Martinique"	"1752"	0
500	"Montserrat"	"1752"	0
630	"Puerto Rico"	"1752"	0
662	"Saint Lucia"	"1752"	0
670	"Saint Vincent and the Grenadines"	"1752"	0
780	"Trinidad and Tobago"	"1752"	0
84	"Belize"	"1752"	0
188	"Costa Rica"	"1752"	0
222	"El Salvador"	"1752"	0
320	"Guatemala"	"1752"	0
340	"Honduras"	"1752"	0
484	"Mexico"	"1752"	0
558	"Nicaragua"	"1752"	0
591	"Panama"	"1752"	0
32	"Argentina"	"1752"	0
68	"Bolivia (Plurinational State of)"	"1752"	0
76	"Brazil"	"1752"	0
152	"Chile"	"1752"	0
170	"Colombia"	"1752"	0
218	"Ecuador"	"1752"	0
238	"Falkland Islands (Malvinas)"	"1752"	0
254	"French Guiana"	"1752"	0
328	"Guyana"	"1752"	0
600	"Paraguay"	"1752"	0
604	"Peru"	"1752"	0
740	"Suriname"	"1752"	0
858	"Uruguay"	"1752"	0
862	"Venezuela (Bolivarian Republic of)"	"1752"	0
36	"Australia"	"1752"	0
554	"New Zealand"	"1752"	0
242	"Fiji"	"1752"	0
540	"New Caledonia"	"1752"	0
598	"Papua New Guinea"	"1752"	0
90	"Solomon Islands"	"1752"	0
548	"Vanuatu"	"1752"	0
296	"Kiribati"	"1752"	0
584	"Marshall Islands"	"1752"	0
520	"Nauru"	"1752"	0
585	"Palau"	"1752"	0
184	"Cook Islands"	"1752"	0
258	"French Polynesia"	"1752"	0
570	"Niue"	"1752"	0
882	"Samoa"	"1752"	0
776	"Tonga"	"1752"	0
4	"Afghanistan"	"1752"	0
50	"Bangladesh"	"1752"	0
64	"Bhutan"	"1752"	0
356	"India"	"1752"	0
364	"Iran (Islamic Republic of)"	"1752"	0
462	"Maldives"	"1752"	0
524	"Nepal"	"1752"	0
586	"Pakistan"	"1752"	0
144	"Sri Lanka"	"1752"	0
156	"China"	"1752"	0
344	"Hong Kong China"	"1752"	0
446	"China, Macao Special Administrative Region"	"1752"	0
408	"Democratic People's Republic of Korea"	"1752"	0
392	"Japan"	"1752"	0
496	"Mongolia"	"1752"	0
410	"Korea"	"1752"	0
9002	"Taiwan"	"1752"	0
96	"Brunei Darussalam"	"1752"	0
116	"Cambodia"	"1752"	0
360	"Indonesia"	"1752"	0
418	"Lao People's Democratic Republic"	"1752"	0
458	"Malaysia"	"1752"	0
104	"Myanmar"	"1752"	0
608	"Philippines"	"1752"	0
702	"Singapore"	"1752"	0
764	"Thailand"	"1752"	0
626	"Timor-Leste"	"1752"	0
704	"Viet Nam"	"1752"	0
51	"Armenia"	"1752"	0
31	"Azerbaijan"	"1752"	0
48	"Bahrain"	"1752"	0
196	"Cyprus"	"1752"	0
268	"Georgia"	"1752"	0
368	"Iraq"	"1752"	0
376	"Israel"	"1752"	0
400	"Jordan"	"1752"	0
414	"Kuwait"	"1752"	0
422	"Lebanon"	"1752"	0
275	"Palestinian Authority"	"1752"	0
512	"Oman"	"1752"	0
634	"Qatar"	"1752"	0
682	"Saudi Arabia"	"1752"	0
760	"Syrian Arab Republic"	"1752"	0
792	"Turkey"	"1752"	0
784	"United Arab Emirates"	"1752"	0
887	"Yemen"	"1752"	0
398	"Kazakhstan"	"1752"	0
417	"Kyrgyzstan"	"1752"	0
762	"Tajikistan"	"1752"	0
795	"Turkmenistan"	"1752"	0
860	"Uzbekistan"	"1752"	0
12	"Algeria"	"1752"	0
818	"Egypt"	"1752"	0
434	"Libya"	"1752"	0
504	"Morocco"	"1752"	0
788	"Tunisia"	"1752"	0
732	"Western Sahara"	"1752"	0
204	"Benin"	"1752"	0
854	"Burkina Faso"	"1752"	0
132	"Cape Verde"	"1752"	0
384	"Cote d'Ivoire"	"1752"	0
270	"Gambia"	"1752"	0
288	"Ghana"	"1752"	0
324	"Guinea"	"1752"	0
624	"Guinea-Bissau"	"1752"	0
430	"Liberia"	"1752"	0
466	"Mali"	"1752"	0
478	"Mauritania"	"1752"	0
562	"Niger"	"1752"	0
566	"Nigeria"	"1752"	0
654	"Saint Helena"	"1752"	0
686	"Senegal"	"1752"	0
694	"Sierra Leone"	"1752"	0
768	"Togo"	"1752"	0
24	"Angola"	"1752"	0
120	"Cameroon"	"1752"	0
140	"Central African Republic"	"1752"	0
148	"Chad"	"1752"	0
178	"Congo"	"1752"	0
180	"Democratic Republic of the Congo"	"1752"	0
226	"Equatorial Guinea"	"1752"	0
266	"Gabon"	"1752"	0
678	"Sao Tome and Principe"	"1752"	0
72	"Botswana"	"1752"	0
516	"Namibia"	"1752"	0
710	"South Africa"	"1752"	0
748	"Swaziland"	"1752"	0
108	"Burundi"	"1752"	0
174	"Comoros"	"1752"	0
262	"Djibouti"	"1752"	0
232	"Eritrea"	"1752"	0
404	"Kenya"	"1752"	0
450	"Madagascar"	"1752"	0
454	"Malawi"	"1752"	0
480	"Mauritius"	"1752"	0
508	"Mozambique"	"1752"	0
638	"RŽunion"	"1752"	0
646	"Rwanda"	"1752"	0
690	"Seychelles"	"1752"	0
706	"Somalia"	"1752"	0
800	"Uganda"	"1752"	0
834	"United Republic of Tanzania"	"1752"	0
894	"Zambia"	"1752"	0
716	"Zimbabwe"	"1752"	0
40	"Austria"	"1753"	0
56	"Belgium"	"1753"	0
250	"France"	"1753"	0
276	"Germany"	"1753"	0
442	"Luxembourg"	"1753"	0
528	"Netherlands"	"1753"	0
756	"Switzerland"	"1753"	0
208	"Denmark"	"1753"	0
233	"Estonia"	"1753"	0
234	"Faeroe Islands"	"1753"	0
246	"Finland"	"1753"	0
352	"Iceland"	"1753"	0
372	"Ireland"	"1753"	0
428	"Latvia"	"1753"	0
440	"Lithuania"	"1753"	0
578	"Norway"	"1753"	0
752	"Sweden"	"1753"	0
826	"United Kingdom"	"1753"	2553
8	"Albania"	"1753"	0
20	"Andorra"	"1753"	0
70	"Bosnia and Herzegovina"	"1753"	0
191	"Croatia"	"1753"	0
292	"Gibraltar"	"1753"	0
300	"Greece"	"1753"	0
380	"Italy"	"1753"	0
470	"Malta"	"1753"	0
620	"Portugal"	"1753"	0
688	"Serbia"	"1753"	0
705	"Slovenia"	"1753"	0
724	"Spain"	"1753"	0
807	"Former Yugoslav Republic of Macedonia"	"1753"	0
112	"Belarus"	"1753"	0
100	"Bulgaria"	"1753"	0
203	"Czech Republic"	"1753"	0
348	"Hungary"	"1753"	0
616	"Poland"	"1753"	0
498	"Republic of Moldova"	"1753"	0
642	"Romania"	"1753"	0
643	"Russian Federation"	"1753"	0
703	"Slovakia"	"1753"	0
804	"Ukraine"	"1753"	0
60	"Bermuda"	"1753"	0
124	"Canada"	"1753"	0
304	"Greenland"	"1753"	0
666	"Saint Pierre and Miquelon"	"1753"	0
840	"United States of America"	"1753"	0
660	"Anguilla"	"1753"	0
28	"Antigua and Barbuda"	"1753"	0
533	"Aruba"	"1753"	0
44	"Bahamas"	"1753"	0
52	"Barbados"	"1753"	0
92	"British Virgin Islands"	"1753"	0
136	"Cayman Islands"	"1753"	0
192	"Cuba"	"1753"	0
212	"Dominica"	"1753"	0
214	"Dominican Republic"	"1753"	0
308	"Grenada"	"1753"	0
312	"Guadeloupe"	"1753"	0
332	"Haiti"	"1753"	0
388	"Jamaica"	"1753"	0
474	"Martinique"	"1753"	0
500	"Montserrat"	"1753"	0
630	"Puerto Rico"	"1753"	0
662	"Saint Lucia"	"1753"	0
670	"Saint Vincent and the Grenadines"	"1753"	0
780	"Trinidad and Tobago"	"1753"	0
84	"Belize"	"1753"	0
188	"Costa Rica"	"1753"	0
222	"El Salvador"	"1753"	0
320	"Guatemala"	"1753"	0
340	"Honduras"	"1753"	0
484	"Mexico"	"1753"	0
558	"Nicaragua"	"1753"	0
591	"Panama"	"1753"	0
32	"Argentina"	"1753"	0
68	"Bolivia (Plurinational State of)"	"1753"	0
76	"Brazil"	"1753"	0
152	"Chile"	"1753"	0
170	"Colombia"	"1753"	0
218	"Ecuador"	"1753"	0
238	"Falkland Islands (Malvinas)"	"1753"	0
254	"French Guiana"	"1753"	0
328	"Guyana"	"1753"	0
600	"Paraguay"	"1753"	0
604	"Peru"	"1753"	0
740	"Suriname"	"1753"	0
858	"Uruguay"	"1753"	0
862	"Venezuela (Bolivarian Republic of)"	"1753"	0
36	"Australia"	"1753"	0
554	"New Zealand"	"1753"	0
242	"Fiji"	"1753"	0
540	"New Caledonia"	"1753"	0
598	"Papua New Guinea"	"1753"	0
90	"Solomon Islands"	"1753"	0
548	"Vanuatu"	"1753"	0
296	"Kiribati"	"1753"	0
584	"Marshall Islands"	"1753"	0
520	"Nauru"	"1753"	0
585	"Palau"	"1753"	0
184	"Cook Islands"	"1753"	0
258	"French Polynesia"	"1753"	0
570	"Niue"	"1753"	0
882	"Samoa"	"1753"	0
776	"Tonga"	"1753"	0
4	"Afghanistan"	"1753"	0
50	"Bangladesh"	"1753"	0
64	"Bhutan"	"1753"	0
356	"India"	"1753"	0
364	"Iran (Islamic Republic of)"	"1753"	0
462	"Maldives"	"1753"	0
524	"Nepal"	"1753"	0
586	"Pakistan"	"1753"	0
144	"Sri Lanka"	"1753"	0
156	"China"	"1753"	0
344	"Hong Kong China"	"1753"	0
446	"China, Macao Special Administrative Region"	"1753"	0
408	"Democratic People's Republic of Korea"	"1753"	0
392	"Japan"	"1753"	0
496	"Mongolia"	"1753"	0
410	"Korea"	"1753"	0
9002	"Taiwan"	"1753"	0
96	"Brunei Darussalam"	"1753"	0
116	"Cambodia"	"1753"	0
360	"Indonesia"	"1753"	0
418	"Lao People's Democratic Republic"	"1753"	0
458	"Malaysia"	"1753"	0
104	"Myanmar"	"1753"	0
608	"Philippines"	"1753"	0
702	"Singapore"	"1753"	0
764	"Thailand"	"1753"	0
626	"Timor-Leste"	"1753"	0
704	"Viet Nam"	"1753"	0
51	"Armenia"	"1753"	0
31	"Azerbaijan"	"1753"	0
48	"Bahrain"	"1753"	0
196	"Cyprus"	"1753"	0
268	"Georgia"	"1753"	0
368	"Iraq"	"1753"	0
376	"Israel"	"1753"	0
400	"Jordan"	"1753"	0
414	"Kuwait"	"1753"	0
422	"Lebanon"	"1753"	0
275	"Palestinian Authority"	"1753"	0
512	"Oman"	"1753"	0
634	"Qatar"	"1753"	0
682	"Saudi Arabia"	"1753"	0
760	"Syrian Arab Republic"	"1753"	0
792	"Turkey"	"1753"	0
784	"United Arab Emirates"	"1753"	0
887	"Yemen"	"1753"	0
398	"Kazakhstan"	"1753"	0
417	"Kyrgyzstan"	"1753"	0
762	"Tajikistan"	"1753"	0
795	"Turkmenistan"	"1753"	0
860	"Uzbekistan"	"1753"	0
12	"Algeria"	"1753"	0
818	"Egypt"	"1753"	0
434	"Libya"	"1753"	0
504	"Morocco"	"1753"	0
788	"Tunisia"	"1753"	0
732	"Western Sahara"	"1753"	0
204	"Benin"	"1753"	0
854	"Burkina Faso"	"1753"	0
132	"Cape Verde"	"1753"	0
384	"Cote d'Ivoire"	"1753"	0
270	"Gambia"	"1753"	0
288	"Ghana"	"1753"	0
324	"Guinea"	"1753"	0
624	"Guinea-Bissau"	"1753"	0
430	"Liberia"	"1753"	0
466	"Mali"	"1753"	0
478	"Mauritania"	"1753"	0
562	"Niger"	"1753"	0
566	"Nigeria"	"1753"	0
654	"Saint Helena"	"1753"	0
686	"Senegal"	"1753"	0
