Code	Region	Country	variable	value
56	Western Europe	Belgium	1821	0.8
250	Western Europe	France	1821	1.5
276	Western Europe	Germany	1821	2.4
756	Western Europe	Switzerland	1821	4.7
246	Western Europe	Finland	1821	3.3
372	Western Europe	Ireland	1821	2.3
752	Western Europe	Sweden	1821	1.3
380	Western Europe	Italy	1821	8
724	Western Europe	Spain	1821	8.8
56	Western Europe	Belgium	1822	0.8
250	Western Europe	France	1822	1.5
276	Western Europe	Germany	1822	2.4
756	Western Europe	Switzerland	1822	4.7
246	Western Europe	Finland	1822	2.5
372	Western Europe	Ireland	1822	2.3
752	Western Europe	Sweden	1822	1.6
380	Western Europe	Italy	1822	8
724	Western Europe	Spain	1822	8.8
56	Western Europe	Belgium	1823	0.8
250	Western Europe	France	1823	1.5
276	Western Europe	Germany	1823	2.4
756	Western Europe	Switzerland	1823	4.7
246	Western Europe	Finland	1823	3.8
372	Western Europe	Ireland	1823	2.3
752	Western Europe	Sweden	1823	1.2
380	Western Europe	Italy	1823	8
724	Western Europe	Spain	1823	8.8
56	Western Europe	Belgium	1824	0.8
250	Western Europe	France	1824	1.5
276	Western Europe	Germany	1824	2.4
756	Western Europe	Switzerland	1824	4.7
246	Western Europe	Finland	1824	3.4
372	Western Europe	Ireland	1824	2.3
752	Western Europe	Sweden	1824	1.2
380	Western Europe	Italy	1824	8
724	Western Europe	Spain	1824	8.8
56	Western Europe	Belgium	1825	0.8
250	Western Europe	France	1825	1.5
276	Western Europe	Germany	1825	2.4
756	Western Europe	Switzerland	1825	4.7
246	Western Europe	Finland	1825	3.6
372	Western Europe	Ireland	1825	2.3
752	Western Europe	Sweden	1825	1.2
380	Western Europe	Italy	1825	8
724	Western Europe	Spain	1825	8.8
56	Western Europe	Belgium	1826	0.8
250	Western Europe	France	1826	1.5
276	Western Europe	Germany	1826	2.4
756	Western Europe	Switzerland	1826	4.7
246	Western Europe	Finland	1826	2.7
372	Western Europe	Ireland	1826	2.3
752	Western Europe	Sweden	1826	1
380	Western Europe	Italy	1826	8
724	Western Europe	Spain	1826	8.8
56	Western Europe	Belgium	1827	0.8
250	Western Europe	France	1827	1.5
276	Western Europe	Germany	1827	2.4
756	Western Europe	Switzerland	1827	4.7
246	Western Europe	Finland	1827	3.5
372	Western Europe	Ireland	1827	2.3
752	Western Europe	Sweden	1827	0.9
380	Western Europe	Italy	1827	8
724	Western Europe	Spain	1827	8.8
56	Western Europe	Belgium	1828	0.8
250	Western Europe	France	1828	1.5
276	Western Europe	Germany	1828	2.4
756	Western Europe	Switzerland	1828	4.7
246	Western Europe	Finland	1828	4.7
372	Western Europe	Ireland	1828	2.3
752	Western Europe	Sweden	1828	1
380	Western Europe	Italy	1828	8
724	Western Europe	Spain	1828	8.8
56	Western Europe	Belgium	1829	0.8
250	Western Europe	France	1829	1.5
276	Western Europe	Germany	1829	2.4
756	Western Europe	Switzerland	1829	4.7
246	Western Europe	Finland	1829	3.1
372	Western Europe	Ireland	1829	2.3
752	Western Europe	Sweden	1829	1.2
380	Western Europe	Italy	1829	8
724	Western Europe	Spain	1829	8.8
56	Western Europe	Belgium	1830	0.8
250	Western Europe	France	1830	1.5
276	Western Europe	Germany	1830	2.4
756	Western Europe	Switzerland	1830	4.7
246	Western Europe	Finland	1830	3.1
372	Western Europe	Ireland	1830	2.3
752	Western Europe	Sweden	1830	1.2
380	Western Europe	Italy	1830	8
724	Western Europe	Spain	1830	8.8
76	Latin America and Caribbean	Brazil	1830	5.62
56	Western Europe	Belgium	1831	0.8
250	Western Europe	France	1831	1.5
276	Western Europe	Germany	1831	2.4
756	Western Europe	Switzerland	1831	4.7
246	Western Europe	Finland	1831	2.8
372	Western Europe	Ireland	1831	2.3
752	Western Europe	Sweden	1831	1
380	Western Europe	Italy	1831	8
724	Western Europe	Spain	1831	8.8
56	Western Europe	Belgium	1832	0.8
250	Western Europe	France	1832	1.5
276	Western Europe	Germany	1832	2.4
756	Western Europe	Switzerland	1832	4.7
246	Western Europe	Finland	1832	3.1
372	Western Europe	Ireland	1832	2.3
752	Western Europe	Sweden	1832	1.4
380	Western Europe	Italy	1832	8
724	Western Europe	Spain	1832	8.8
56	Western Europe	Belgium	1833	0.8
250	Western Europe	France	1833	1.5
276	Western Europe	Germany	1833	2.4
756	Western Europe	Switzerland	1833	4.7
246	Western Europe	Finland	1833	3.2
372	Western Europe	Ireland	1833	2.3
752	Western Europe	Sweden	1833	1.4
380	Western Europe	Italy	1833	8
724	Western Europe	Spain	1833	8.8
56	Western Europe	Belgium	1834	0.8
250	Western Europe	France	1834	1.5
276	Western Europe	Germany	1834	2.4
756	Western Europe	Switzerland	1834	4.7
246	Western Europe	Finland	1834	2.7
372	Western Europe	Ireland	1834	2.3
752	Western Europe	Sweden	1834	1.7
380	Western Europe	Italy	1834	8
724	Western Europe	Spain	1834	8.8
56	Western Europe	Belgium	1835	0.8
250	Western Europe	France	1835	1.5
276	Western Europe	Germany	1835	2.4
756	Western Europe	Switzerland	1835	4.7
246	Western Europe	Finland	1835	3.5
372	Western Europe	Ireland	1835	2.3
752	Western Europe	Sweden	1835	1.2
380	Western Europe	Italy	1835	8
724	Western Europe	Spain	1835	8.8
56	Western Europe	Belgium	1836	0.8
250	Western Europe	France	1836	1.5
276	Western Europe	Germany	1836	2.4
756	Western Europe	Switzerland	1836	4.7
246	Western Europe	Finland	1836	2.5
372	Western Europe	Ireland	1836	2.3
752	Western Europe	Sweden	1836	1.3
380	Western Europe	Italy	1836	8
724	Western Europe	Spain	1836	8.8
56	Western Europe	Belgium	1837	0.8
250	Western Europe	France	1837	1.5
276	Western Europe	Germany	1837	2.4
756	Western Europe	Switzerland	1837	4.7
246	Western Europe	Finland	1837	4.1
372	Western Europe	Ireland	1837	2.3
752	Western Europe	Sweden	1837	1.3
380	Western Europe	Italy	1837	8
724	Western Europe	Spain	1837	8.8
56	Western Europe	Belgium	1838	0.8
250	Western Europe	France	1838	1.5
276	Western Europe	Germany	1838	2.4
756	Western Europe	Switzerland	1838	4.7
246	Western Europe	Finland	1838	2.8
372	Western Europe	Ireland	1838	2.3
752	Western Europe	Sweden	1838	1.3
380	Western Europe	Italy	1838	8
724	Western Europe	Spain	1838	8.8
56	Western Europe	Belgium	1839	0.8
250	Western Europe	France	1839	1.5
276	Western Europe	Germany	1839	2.4
756	Western Europe	Switzerland	1839	4.7
246	Western Europe	Finland	1839	3.2
372	Western Europe	Ireland	1839	2.3
752	Western Europe	Sweden	1839	1.1
380	Western Europe	Italy	1839	8
724	Western Europe	Spain	1839	8.8
56	Western Europe	Belgium	1840	0.8
250	Western Europe	France	1840	1.5
276	Western Europe	Germany	1840	2.4
756	Western Europe	Switzerland	1840	4.7
246	Western Europe	Finland	1840	2.4
372	Western Europe	Ireland	1840	4
752	Western Europe	Sweden	1840	1.7
380	Western Europe	Italy	1840	8
724	Western Europe	Spain	1840	8.8
76	Latin America and Caribbean	Brazil	1840	2.82
56	Western Europe	Belgium	1841	0.8
250	Western Europe	France	1841	1.5
276	Western Europe	Germany	1841	2.4
756	Western Europe	Switzerland	1841	4.7
246	Western Europe	Finland	1841	2.4
372	Western Europe	Ireland	1841	4
752	Western Europe	Sweden	1841	1.6
380	Western Europe	Italy	1841	8
724	Western Europe	Spain	1841	8.8
56	Western Europe	Belgium	1842	0.8
250	Western Europe	France	1842	1.5
276	Western Europe	Germany	1842	2.4
756	Western Europe	Switzerland	1842	4.7
246	Western Europe	Finland	1842	2.6
372	Western Europe	Ireland	1842	1.403
752	Western Europe	Sweden	1842	1.6
380	Western Europe	Italy	1842	8
724	Western Europe	Spain	1842	8.8
56	Western Europe	Belgium	1843	0.8
250	Western Europe	France	1843	1.5
276	Western Europe	Germany	1843	2.4
756	Western Europe	Switzerland	1843	4.7
246	Western Europe	Finland	1843	3.3
372	Western Europe	Ireland	1843	1.558
752	Western Europe	Sweden	1843	1.7
380	Western Europe	Italy	1843	8
724	Western Europe	Spain	1843	8.8
56	Western Europe	Belgium	1844	0.8
250	Western Europe	France	1844	1.5
276	Western Europe	Germany	1844	2.4
756	Western Europe	Switzerland	1844	4.7
246	Western Europe	Finland	1844	2.4
372	Western Europe	Ireland	1844	1.704
752	Western Europe	Sweden	1844	2.1
380	Western Europe	Italy	1844	8
724	Western Europe	Spain	1844	8.8
56	Western Europe	Belgium	1845	0.8
250	Western Europe	France	1845	1.5
276	Western Europe	Germany	1845	2.4
756	Western Europe	Switzerland	1845	4.7
246	Western Europe	Finland	1845	2
372	Western Europe	Ireland	1845	2.077
752	Western Europe	Sweden	1845	1.7
380	Western Europe	Italy	1845	8
724	Western Europe	Spain	1845	8.8
56	Western Europe	Belgium	1846	0.8
250	Western Europe	France	1846	1.5
276	Western Europe	Germany	1846	2.4
756	Western Europe	Switzerland	1846	4.7
246	Western Europe	Finland	1846	2.1
372	Western Europe	Ireland	1846	2.578
752	Western Europe	Sweden	1846	1.6
380	Western Europe	Italy	1846	8
724	Western Europe	Spain	1846	8.8
56	Western Europe	Belgium	1847	0.8
250	Western Europe	France	1847	1.5
276	Western Europe	Germany	1847	2.4
756	Western Europe	Switzerland	1847	4.7
246	Western Europe	Finland	1847	3.5
372	Western Europe	Ireland	1847	2.93
752	Western Europe	Sweden	1847	1.6
380	Western Europe	Italy	1847	8
724	Western Europe	Spain	1847	8.8
56	Western Europe	Belgium	1848	0.8
250	Western Europe	France	1848	1.5
276	Western Europe	Germany	1848	2.4
756	Western Europe	Switzerland	1848	4.7
246	Western Europe	Finland	1848	2.8
372	Western Europe	Ireland	1848	3.073
752	Western Europe	Sweden	1848	1.6
380	Western Europe	Italy	1848	8
724	Western Europe	Spain	1848	8.8
56	Western Europe	Belgium	1849	0.8
250	Western Europe	France	1849	1.5
276	Western Europe	Germany	1849	2.4
756	Western Europe	Switzerland	1849	4.7
246	Western Europe	Finland	1849	3.2
372	Western Europe	Ireland	1849	2.686
752	Western Europe	Sweden	1849	1.6
380	Western Europe	Italy	1849	8
724	Western Europe	Spain	1849	8.8
56	Western Europe	Belgium	1850	1.7
250	Western Europe	France	1850	1.4
276	Western Europe	Germany	1850	1.5
528	Western Europe	Netherlands	1850	0.8
756	Western Europe	Switzerland	1850	1.7
246	Western Europe	Finland	1850	2.6
372	Western Europe	Ireland	1850	2.554
752	Western Europe	Sweden	1850	1.6
380	Western Europe	Italy	1850	7
724	Western Europe	Spain	1850	8.3
76	Latin America and Caribbean	Brazil	1850	5.61
56	Western Europe	Belgium	1851	1.7
250	Western Europe	France	1851	1.4
276	Western Europe	Germany	1851	1.5
528	Western Europe	Netherlands	1851	0.8
756	Western Europe	Switzerland	1851	1.7
246	Western Europe	Finland	1851	2.8
372	Western Europe	Ireland	1851	2.294
752	Western Europe	Sweden	1851	1.2
380	Western Europe	Italy	1851	7
724	Western Europe	Spain	1851	8.3
56	Western Europe	Belgium	1852	1.7
250	Western Europe	France	1852	1.4
276	Western Europe	Germany	1852	1.5
528	Western Europe	Netherlands	1852	0.8
756	Western Europe	Switzerland	1852	1.7
246	Western Europe	Finland	1852	2.2
372	Western Europe	Ireland	1852	2.213
752	Western Europe	Sweden	1852	1.2
380	Western Europe	Italy	1852	7
724	Western Europe	Spain	1852	8.3
56	Western Europe	Belgium	1853	1.7
250	Western Europe	France	1853	1.4
276	Western Europe	Germany	1853	1.5
528	Western Europe	Netherlands	1853	0.8
756	Western Europe	Switzerland	1853	1.7
246	Western Europe	Finland	1853	2.3
372	Western Europe	Ireland	1853	1.953
752	Western Europe	Sweden	1853	1.2
380	Western Europe	Italy	1853	7
724	Western Europe	Spain	1853	8.3
56	Western Europe	Belgium	1854	1.7
250	Western Europe	France	1854	1.4
276	Western Europe	Germany	1854	1.5
528	Western Europe	Netherlands	1854	0.8
756	Western Europe	Switzerland	1854	1.7
246	Western Europe	Finland	1854	2.3
372	Western Europe	Ireland	1854	1.714
752	Western Europe	Sweden	1854	1.2
380	Western Europe	Italy	1854	7
724	Western Europe	Spain	1854	8.3
56	Western Europe	Belgium	1855	1.7
250	Western Europe	France	1855	1.4
276	Western Europe	Germany	1855	1.5
528	Western Europe	Netherlands	1855	0.8
756	Western Europe	Switzerland	1855	1.7
246	Western Europe	Finland	1855	2.4
372	Western Europe	Ireland	1855	1.838
752	Western Europe	Sweden	1855	1.2
380	Western Europe	Italy	1855	7
724	Western Europe	Spain	1855	8.3
56	Western Europe	Belgium	1856	1.7
250	Western Europe	France	1856	1.4
276	Western Europe	Germany	1856	1.5
528	Western Europe	Netherlands	1856	0.8
756	Western Europe	Switzerland	1856	1.7
246	Western Europe	Finland	1856	2.4
372	Western Europe	Ireland	1856	1.988
752	Western Europe	Sweden	1856	0.9
380	Western Europe	Italy	1856	7
724	Western Europe	Spain	1856	8.3
56	Western Europe	Belgium	1857	1.7
250	Western Europe	France	1857	1.4
276	Western Europe	Germany	1857	1.5
528	Western Europe	Netherlands	1857	0.8
756	Western Europe	Switzerland	1857	1.7
246	Western Europe	Finland	1857	2.6
372	Western Europe	Ireland	1857	2.064
752	Western Europe	Sweden	1857	0.9
380	Western Europe	Italy	1857	7
724	Western Europe	Spain	1857	8.3
56	Western Europe	Belgium	1858	1.7
250	Western Europe	France	1858	1.4
276	Western Europe	Germany	1858	1.5
528	Western Europe	Netherlands	1858	0.8
756	Western Europe	Switzerland	1858	1.7
246	Western Europe	Finland	1858	2.8
372	Western Europe	Ireland	1858	1.851
752	Western Europe	Sweden	1858	0.9
380	Western Europe	Italy	1858	7
724	Western Europe	Spain	1858	8.3
56	Western Europe	Belgium	1859	1.7
250	Western Europe	France	1859	1.4
276	Western Europe	Germany	1859	1.5
528	Western Europe	Netherlands	1859	0.8
756	Western Europe	Switzerland	1859	1.7
246	Western Europe	Finland	1859	2.5
372	Western Europe	Ireland	1859	1.719
752	Western Europe	Sweden	1859	0.9
380	Western Europe	Italy	1859	7
724	Western Europe	Spain	1859	8.3
40	Western Europe	Austria	1860	2.4
56	Western Europe	Belgium	1860	1.7
250	Western Europe	France	1860	1.4
276	Western Europe	Germany	1860	1.5
528	Western Europe	Netherlands	1860	0.8
756	Western Europe	Switzerland	1860	1.7
246	Western Europe	Finland	1860	2.7
372	Western Europe	Ireland	1860	1.69
752	Western Europe	Sweden	1860	0.9
380	Western Europe	Italy	1860	7
724	Western Europe	Spain	1860	8.3
76	Latin America and Caribbean	Brazil	1860	5.55
40	Western Europe	Austria	1861	2.4
56	Western Europe	Belgium	1861	1.7
250	Western Europe	France	1861	1.4
276	Western Europe	Germany	1861	1.5
528	Western Europe	Netherlands	1861	0.8
756	Western Europe	Switzerland	1861	1.7
246	Western Europe	Finland	1861	3.5
372	Western Europe	Ireland	1861	1.655
752	Western Europe	Sweden	1861	0.8
380	Western Europe	Italy	1861	7
724	Western Europe	Spain	1861	8.3
40	Western Europe	Austria	1862	2.4
56	Western Europe	Belgium	1862	1.7
250	Western Europe	France	1862	1.4
276	Western Europe	Germany	1862	1.5
528	Western Europe	Netherlands	1862	0.8
756	Western Europe	Switzerland	1862	1.7
246	Western Europe	Finland	1862	2.9
372	Western Europe	Ireland	1862	1.632
752	Western Europe	Sweden	1862	1
380	Western Europe	Italy	1862	7
724	Western Europe	Spain	1862	8.3
40	Western Europe	Austria	1863	2.4
56	Western Europe	Belgium	1863	1.7
250	Western Europe	France	1863	1.4
276	Western Europe	Germany	1863	1.5
528	Western Europe	Netherlands	1863	0.8
756	Western Europe	Switzerland	1863	1.7
246	Western Europe	Finland	1863	2.2
372	Western Europe	Ireland	1863	1.529
752	Western Europe	Sweden	1863	0.7
380	Western Europe	Italy	1863	7
724	Western Europe	Spain	1863	8.3
40	Western Europe	Austria	1864	2.4
56	Western Europe	Belgium	1864	1.7
250	Western Europe	France	1864	1.4
276	Western Europe	Germany	1864	1.5
528	Western Europe	Netherlands	1864	0.8
756	Western Europe	Switzerland	1864	1.7
246	Western Europe	Finland	1864	3
372	Western Europe	Ireland	1864	1.414
752	Western Europe	Sweden	1864	1
380	Western Europe	Italy	1864	7
724	Western Europe	Spain	1864	8.3
40	Western Europe	Austria	1865	2.4
56	Western Europe	Belgium	1865	1.7
250	Western Europe	France	1865	1.4
276	Western Europe	Germany	1865	1.5
528	Western Europe	Netherlands	1865	0.8
756	Western Europe	Switzerland	1865	1.7
246	Western Europe	Finland	1865	3.9
372	Western Europe	Ireland	1865	1.354
752	Western Europe	Sweden	1865	0.9
380	Western Europe	Italy	1865	7
724	Western Europe	Spain	1865	8.3
40	Western Europe	Austria	1866	2.4
56	Western Europe	Belgium	1866	1.7
250	Western Europe	France	1866	1.4
276	Western Europe	Germany	1866	1.5
528	Western Europe	Netherlands	1866	0.8
756	Western Europe	Switzerland	1866	1.7
246	Western Europe	Finland	1866	1.7
372	Western Europe	Ireland	1866	1.314
752	Western Europe	Sweden	1866	1.3
380	Western Europe	Italy	1866	7
724	Western Europe	Spain	1866	8.3
40	Western Europe	Austria	1867	2.4
56	Western Europe	Belgium	1867	1.7
250	Western Europe	France	1867	1.4
276	Western Europe	Germany	1867	1.5
528	Western Europe	Netherlands	1867	0.8
756	Western Europe	Switzerland	1867	1.7
246	Western Europe	Finland	1867	1.7
372	Western Europe	Ireland	1867	1.534
752	Western Europe	Sweden	1867	1.4
380	Western Europe	Italy	1867	7
724	Western Europe	Spain	1867	8.3
40	Western Europe	Austria	1868	2.4
56	Western Europe	Belgium	1868	1.7
250	Western Europe	France	1868	1.4
276	Western Europe	Germany	1868	1.5
528	Western Europe	Netherlands	1868	0.8
756	Western Europe	Switzerland	1868	1.7
246	Western Europe	Finland	1868	3
372	Western Europe	Ireland	1868	1.595
752	Western Europe	Sweden	1868	1.3
380	Western Europe	Italy	1868	7
724	Western Europe	Spain	1868	8.3
40	Western Europe	Austria	1869	2.4
56	Western Europe	Belgium	1869	1.7
250	Western Europe	France	1869	1.4
276	Western Europe	Germany	1869	1.5
528	Western Europe	Netherlands	1869	0.8
756	Western Europe	Switzerland	1869	1.7
246	Western Europe	Finland	1869	3.3
372	Western Europe	Ireland	1869	1.734
752	Western Europe	Sweden	1869	1.4
380	Western Europe	Italy	1869	7
724	Western Europe	Spain	1869	8.3
40	Western Europe	Austria	1870	2.6
56	Western Europe	Belgium	1870	1.8
250	Western Europe	France	1870	1.4
276	Western Europe	Germany	1870	1.5
528	Western Europe	Netherlands	1870	0.8
756	Western Europe	Switzerland	1870	1.7
246	Western Europe	Finland	1870	2
372	Western Europe	Ireland	1870	1.555
578	Western Europe	Norway	1870	0.9
752	Western Europe	Sweden	1870	1.2
380	Western Europe	Italy	1870	7
724	Western Europe	Spain	1870	8.3
76	Latin America and Caribbean	Brazil	1870	5.93
40	Western Europe	Austria	1871	2.6
56	Western Europe	Belgium	1871	1.8
250	Western Europe	France	1871	1.4
276	Western Europe	Germany	1871	1.5
528	Western Europe	Netherlands	1871	0.8
756	Western Europe	Switzerland	1871	1.7
246	Western Europe	Finland	1871	2.7
372	Western Europe	Ireland	1871	1.728
578	Western Europe	Norway	1871	0.9
380	Western Europe	Italy	1871	7
724	Western Europe	Spain	1871	8.3
40	Western Europe	Austria	1872	2.6
56	Western Europe	Belgium	1872	1.8
250	Western Europe	France	1872	1.4
276	Western Europe	Germany	1872	1.5
528	Western Europe	Netherlands	1872	0.8
756	Western Europe	Switzerland	1872	1.7
246	Western Europe	Finland	1872	2.2
372	Western Europe	Ireland	1872	1.712
578	Western Europe	Norway	1872	0.9
380	Western Europe	Italy	1872	7
724	Western Europe	Spain	1872	8.3
40	Western Europe	Austria	1873	2.6
56	Western Europe	Belgium	1873	1.8
250	Western Europe	France	1873	1.4
276	Western Europe	Germany	1873	1.5
528	Western Europe	Netherlands	1873	0.8
756	Western Europe	Switzerland	1873	1.7
246	Western Europe	Finland	1873	2.8
372	Western Europe	Ireland	1873	1.814
578	Western Europe	Norway	1873	0.9
380	Western Europe	Italy	1873	7
724	Western Europe	Spain	1873	8.3
40	Western Europe	Austria	1874	2.6
56	Western Europe	Belgium	1874	1.8
250	Western Europe	France	1874	1.4
276	Western Europe	Germany	1874	1.5
528	Western Europe	Netherlands	1874	0.8
756	Western Europe	Switzerland	1874	1.7
246	Western Europe	Finland	1874	2.9
372	Western Europe	Ireland	1874	1.891
578	Western Europe	Norway	1874	0.9
380	Western Europe	Italy	1874	7
724	Western Europe	Spain	1874	8.3
40	Western Europe	Austria	1875	2.6
56	Western Europe	Belgium	1875	1.8
250	Western Europe	France	1875	1.4
276	Western Europe	Germany	1875	1.6
528	Western Europe	Netherlands	1875	0.9
756	Western Europe	Switzerland	1875	3
246	Western Europe	Finland	1875	2.7
372	Western Europe	Ireland	1875	1.965
578	Western Europe	Norway	1875	0.9
380	Western Europe	Italy	1875	5.7
724	Western Europe	Spain	1875	5.5
40	Western Europe	Austria	1876	2.6
56	Western Europe	Belgium	1876	1.8
250	Western Europe	France	1876	1.4
276	Western Europe	Germany	1876	1.6
528	Western Europe	Netherlands	1876	0.9
756	Western Europe	Switzerland	1876	3
246	Western Europe	Finland	1876	3.1
372	Western Europe	Ireland	1876	2.119
