Code	Region	Country	variable	value
360	South and South-East Asia	Indonesia	1826	3.30059
56	Western Europe	Belgium	1827	17.9776
250	Western Europe	France	1827	15.1353
276	Western Europe	Germany	1827	9.50703
528	Western Europe	Netherlands	1827	13.1878
826	Western Europe	United Kingdom	1827	13.7728
380	Western Europe	Italy	1827	4.13209
724	Western Europe	Spain	1827	19.4221
616	Eastern Europe	Poland	1827	8.52636
32	Latin America and Caribbean	Argentina	1827	12.7768
156	East Asia	China	1827	2.85824
392	East Asia	Japan	1827	4.50758
360	South and South-East Asia	Indonesia	1827	3.77733
56	Western Europe	Belgium	1828	19.2379
250	Western Europe	France	1828	15.1886
276	Western Europe	Germany	1828	9.26936
528	Western Europe	Netherlands	1828	13.2669
826	Western Europe	United Kingdom	1828	16.0662
380	Western Europe	Italy	1828	3.91572
724	Western Europe	Spain	1828	20.3389
616	Eastern Europe	Poland	1828	7.86619
32	Latin America and Caribbean	Argentina	1828	13.1915
392	East Asia	Japan	1828	5.22505
360	South and South-East Asia	Indonesia	1828	5.88382
56	Western Europe	Belgium	1829	18.4299
250	Western Europe	France	1829	14.9252
276	Western Europe	Germany	1829	9.26936
528	Western Europe	Netherlands	1829	12.6082
826	Western Europe	United Kingdom	1829	16.3328
380	Western Europe	Italy	1829	3.91376
724	Western Europe	Spain	1829	21.1256
616	Eastern Europe	Poland	1829	8.66208
32	Latin America and Caribbean	Argentina	1829	11.9314
156	East Asia	China	1829	2.99938
392	East Asia	Japan	1829	3.71992
360	South and South-East Asia	Indonesia	1829	6.08557
56	Western Europe	Belgium	1830	17.3629
250	Western Europe	France	1830	14.4737
276	Western Europe	Germany	1830	8.62266
528	Western Europe	Netherlands	1830	12.0399
826	Western Europe	United Kingdom	1830	16.05
380	Western Europe	Italy	1830	3.89323
724	Western Europe	Spain	1830	19.2682
616	Eastern Europe	Poland	1830	8.24205
32	Latin America and Caribbean	Argentina	1830	15.8119
156	East Asia	China	1830	2.94993
392	East Asia	Japan	1830	3.54445
360	South and South-East Asia	Indonesia	1830	6.60415
792	MENA	Turkey	1830	4.01127
56	Western Europe	Belgium	1831	16.2492
250	Western Europe	France	1831	14.6433
276	Western Europe	Germany	1831	7.41549
528	Western Europe	Netherlands	1831	11.5947
826	Western Europe	United Kingdom	1831	15.8713
380	Western Europe	Italy	1831	4.02377
724	Western Europe	Spain	1831	16.1473
616	Eastern Europe	Poland	1831	5.36815
32	Latin America and Caribbean	Argentina	1831	17.2928
156	East Asia	China	1831	2.79278
392	East Asia	Japan	1831	3.40408
360	South and South-East Asia	Indonesia	1831	7.01956
792	MENA	Turkey	1831	4.1697
56	Western Europe	Belgium	1832	15.7298
250	Western Europe	France	1832	14.0697
276	Western Europe	Germany	1832	7.88881
528	Western Europe	Netherlands	1832	12.1403
826	Western Europe	United Kingdom	1832	16.5759
380	Western Europe	Italy	1832	4.13529
724	Western Europe	Spain	1832	13.9906
616	Eastern Europe	Poland	1832	9.20164
32	Latin America and Caribbean	Argentina	1832	15.3297
156	East Asia	China	1832	2.70098
392	East Asia	Japan	1832	3.8096
360	South and South-East Asia	Indonesia	1832	5.93953
792	MENA	Turkey	1832	4.672
56	Western Europe	Belgium	1833	19.1576
250	Western Europe	France	1833	14.6133
276	Western Europe	Germany	1833	8.42669
528	Western Europe	Netherlands	1833	12.1654
826	Western Europe	United Kingdom	1833	17.1375
380	Western Europe	Italy	1833	4.28819
724	Western Europe	Spain	1833	14.4002
616	Eastern Europe	Poland	1833	9.97616
32	Latin America and Caribbean	Argentina	1833	30.4174
392	East Asia	Japan	1833	3.39238
360	South and South-East Asia	Indonesia	1833	5.32834
56	Western Europe	Belgium	1834	20.7082
250	Western Europe	France	1834	15.0235
276	Western Europe	Germany	1834	10.0209
528	Western Europe	Netherlands	1834	11.8713
826	Western Europe	United Kingdom	1834	17.5205
380	Western Europe	Italy	1834	4.54274
724	Western Europe	Spain	1834	17.8663
616	Eastern Europe	Poland	1834	8.35111
32	Latin America and Caribbean	Argentina	1834	13.933
392	East Asia	Japan	1834	3.00245
360	South and South-East Asia	Indonesia	1834	5.07772
56	Western Europe	Belgium	1835	19.8817
250	Western Europe	France	1835	15.0682
276	Western Europe	Germany	1835	9.75722
528	Western Europe	Netherlands	1835	13.2465
826	Western Europe	United Kingdom	1835	18.5133
380	Western Europe	Italy	1835	4.72359
724	Western Europe	Spain	1835	16.0738
616	Eastern Europe	Poland	1835	6.26849
32	Latin America and Caribbean	Argentina	1835	14.5306
156	East Asia	China	1835	3.06624
392	East Asia	Japan	1835	3.63024
360	South and South-East Asia	Indonesia	1835	5.08592
792	MENA	Turkey	1835	4.00427
56	Western Europe	Belgium	1836	17.3795
250	Western Europe	France	1836	14.529
276	Western Europe	Germany	1836	10.0209
528	Western Europe	Netherlands	1836	13.2004
826	Western Europe	United Kingdom	1836	17.2317
380	Western Europe	Italy	1836	3.90992
724	Western Europe	Spain	1836	14.3255
616	Eastern Europe	Poland	1836	8.04684
32	Latin America and Caribbean	Argentina	1836	16.0867
156	East Asia	China	1836	2.52988
392	East Asia	Japan	1836	3.18962
360	South and South-East Asia	Indonesia	1836	5.98751
56	Western Europe	Belgium	1837	17.5889
250	Western Europe	France	1837	14.2933
276	Western Europe	Germany	1837	9.75722
528	Western Europe	Netherlands	1837	12.9413
826	Western Europe	United Kingdom	1837	16.2664
380	Western Europe	Italy	1837	3.24811
724	Western Europe	Spain	1837	12.1533
616	Eastern Europe	Poland	1837	8.04817
32	Latin America and Caribbean	Argentina	1837	20.4626
50	South and South-East Asia	Bangladesh	1837	4.01117
156	East Asia	China	1837	2.711
392	East Asia	Japan	1837	2.14851
360	South and South-East Asia	Indonesia	1837	6.25998
792	MENA	Turkey	1837	3.87247
56	Western Europe	Belgium	1838	16.5955
250	Western Europe	France	1838	13.9299
276	Western Europe	Germany	1838	8.42669
528	Western Europe	Netherlands	1838	12.1941
826	Western Europe	United Kingdom	1838	15.8713
380	Western Europe	Italy	1838	3.69431
724	Western Europe	Spain	1838	11.9562
616	Eastern Europe	Poland	1838	7.01148
32	Latin America and Caribbean	Argentina	1838	20.2622
156	East Asia	China	1838	2.52454
392	East Asia	Japan	1838	2.54624
360	South and South-East Asia	Indonesia	1838	6.04899
56	Western Europe	Belgium	1839	15.7217
250	Western Europe	France	1839	13.8749
276	Western Europe	Germany	1839	8.06031
528	Western Europe	Netherlands	1839	11.842
826	Western Europe	United Kingdom	1839	14.7932
380	Western Europe	Italy	1839	3.57142
724	Western Europe	Spain	1839	13.8494
616	Eastern Europe	Poland	1839	7.75536
32	Latin America and Caribbean	Argentina	1839	12.9974
392	East Asia	Japan	1839	2.62422
360	South and South-East Asia	Indonesia	1839	4.94381
56	Western Europe	Belgium	1840	15.5995
250	Western Europe	France	1840	13.8237
276	Western Europe	Germany	1840	8.23943
528	Western Europe	Netherlands	1840	11.1152
826	Western Europe	United Kingdom	1840	14.9341
380	Western Europe	Italy	1840	3.54873
724	Western Europe	Spain	1840	14.3553
616	Eastern Europe	Poland	1840	5.48966
32	Latin America and Caribbean	Argentina	1840	12.3544
392	East Asia	Japan	1840	3.32609
360	South and South-East Asia	Indonesia	1840	4.7491
56	Western Europe	Belgium	1841	17.2424
250	Western Europe	France	1841	14.3787
276	Western Europe	Germany	1841	11.4333
528	Western Europe	Netherlands	1841	11.0845
826	Western Europe	United Kingdom	1841	15.3433
380	Western Europe	Italy	1841	3.67423
724	Western Europe	Spain	1841	16.4665
616	Eastern Europe	Poland	1841	6.10016
32	Latin America and Caribbean	Argentina	1841	11.2312
156	East Asia	China	1841	3.31463
392	East Asia	Japan	1841	4.33991
360	South and South-East Asia	Indonesia	1841	4.95299
56	Western Europe	Belgium	1842	15.7642
250	Western Europe	France	1842	13.7472
276	Western Europe	Germany	1842	10.5702
528	Western Europe	Netherlands	1842	10.5394
826	Western Europe	United Kingdom	1842	15.9682
380	Western Europe	Italy	1842	3.70762
724	Western Europe	Spain	1842	15.3205
616	Eastern Europe	Poland	1842	6.10688
32	Latin America and Caribbean	Argentina	1842	6.57329
156	East Asia	China	1842	3.27887
392	East Asia	Japan	1842	3.62634
360	South and South-East Asia	Indonesia	1842	4.58341
792	MENA	Turkey	1842	3.8474
56	Western Europe	Belgium	1843	16.8436
250	Western Europe	France	1843	13.7854
276	Western Europe	Germany	1843	10.1816
528	Western Europe	Netherlands	1843	11.3116
826	Western Europe	United Kingdom	1843	17.54
380	Western Europe	Italy	1843	3.67518
724	Western Europe	Spain	1843	17.161
616	Eastern Europe	Poland	1843	7.30457
32	Latin America and Caribbean	Argentina	1843	8.58259
392	East Asia	Japan	1843	4.25719
360	South and South-East Asia	Indonesia	1843	4.34049
56	Western Europe	Belgium	1844	17.4499
250	Western Europe	France	1844	14.9714
276	Western Europe	Germany	1844	11.2791
528	Western Europe	Netherlands	1844	11.892
826	Western Europe	United Kingdom	1844	16.9339
380	Western Europe	Italy	1844	3.72043
724	Western Europe	Spain	1844	17.822
616	Eastern Europe	Poland	1844	6.92213
32	Latin America and Caribbean	Argentina	1844	8.95862
392	East Asia	Japan	1844	3.9273
360	South and South-East Asia	Indonesia	1844	3.65212
56	Western Europe	Belgium	1845	14.5488
250	Western Europe	France	1845	15.0555
276	Western Europe	Germany	1845	10.1709
528	Western Europe	Netherlands	1845	11.5667
826	Western Europe	United Kingdom	1845	17.1562
380	Western Europe	Italy	1845	3.8712
724	Western Europe	Spain	1845	20.0064
616	Eastern Europe	Poland	1845	5.38416
32	Latin America and Caribbean	Argentina	1845	9.37302
156	East Asia	China	1845	2.39544
392	East Asia	Japan	1845	3.59741
360	South and South-East Asia	Indonesia	1845	4.16067
56	Western Europe	Belgium	1846	14.147
250	Western Europe	France	1846	13.8314
276	Western Europe	Germany	1846	8.29746
528	Western Europe	Netherlands	1846	10.856
826	Western Europe	United Kingdom	1846	15.1213
380	Western Europe	Italy	1846	3.65676
724	Western Europe	Spain	1846	15.6279
616	Eastern Europe	Poland	1846	6.98024
32	Latin America and Caribbean	Argentina	1846	11.1901
156	East Asia	China	1846	2.49495
392	East Asia	Japan	1846	3.74307
360	South and South-East Asia	Indonesia	1846	4.37675
56	Western Europe	Belgium	1847	13.8932
250	Western Europe	France	1847	12.6909
276	Western Europe	Germany	1847	7.47281
528	Western Europe	Netherlands	1847	10.4054
826	Western Europe	United Kingdom	1847	13.9404
380	Western Europe	Italy	1847	3.20709
724	Western Europe	Spain	1847	12.4948
616	Eastern Europe	Poland	1847	4.24818
32	Latin America and Caribbean	Argentina	1847	10.9792
156	East Asia	China	1847	2.31739
392	East Asia	Japan	1847	3.86553
360	South and South-East Asia	Indonesia	1847	4.3058
792	MENA	Turkey	1847	4.24601
56	Western Europe	Belgium	1848	16.4654
250	Western Europe	France	1848	19.0811
276	Western Europe	Germany	1848	11.3243
528	Western Europe	Netherlands	1848	11.6282
826	Western Europe	United Kingdom	1848	16.6196
380	Western Europe	Italy	1848	3.44428
724	Western Europe	Spain	1848	18.1588
616	Eastern Europe	Poland	1848	5.37417
32	Latin America and Caribbean	Argentina	1848	10.7207
156	East Asia	China	1848	1.81755
392	East Asia	Japan	1848	4.18877
360	South and South-East Asia	Indonesia	1848	5.60067
56	Western Europe	Belgium	1849	16.8436
250	Western Europe	France	1849	19.6745
276	Western Europe	Germany	1849	12.9272
528	Western Europe	Netherlands	1849	11.9039
826	Western Europe	United Kingdom	1849	17.2581
380	Western Europe	Italy	1849	3.51812
724	Western Europe	Spain	1849	18.6264
616	Eastern Europe	Poland	1849	5.7399
32	Latin America and Caribbean	Argentina	1849	11.2599
156	East Asia	China	1849	2.21216
392	East Asia	Japan	1849	3.81727
360	South and South-East Asia	Indonesia	1849	5.27465
56	Western Europe	Belgium	1850	16.6521
250	Western Europe	France	1850	20.6543
276	Western Europe	Germany	1850	13.6894
528	Western Europe	Netherlands	1850	12.4619
826	Western Europe	United Kingdom	1850	18.3343
380	Western Europe	Italy	1850	3.98765
724	Western Europe	Spain	1850	20.0519
616	Eastern Europe	Poland	1850	8.52023
780	Latin America and Caribbean	Trinidad and Tobago	1850	5.21534
32	Latin America and Caribbean	Argentina	1850	11.8573
328	Latin America and Caribbean	Guyana	1850	7.9784
156	East Asia	China	1850	2.71262
392	East Asia	Japan	1850	2.92158
360	South and South-East Asia	Indonesia	1850	5.2769
270	Sub-Saharan Africa	Gambia	1850	3.1568
288	Sub-Saharan Africa	Ghana	1850	1.84037
654	Sub-Saharan Africa	Saint Helena	1850	6.73184
56	Western Europe	Belgium	1851	16.2834
250	Western Europe	France	1851	17.7944
276	Western Europe	Germany	1851	11.4715
528	Western Europe	Netherlands	1851	12.2042
826	Western Europe	United Kingdom	1851	19.1825
380	Western Europe	Italy	1851	3.89276
724	Western Europe	Spain	1851	19.0981
616	Eastern Europe	Poland	1851	5.39796
780	Latin America and Caribbean	Trinidad and Tobago	1851	5.66093
32	Latin America and Caribbean	Argentina	1851	13.8879
328	Latin America and Caribbean	Guyana	1851	11.5652
392	East Asia	Japan	1851	3.31102
360	South and South-East Asia	Indonesia	1851	4.7151
270	Sub-Saharan Africa	Gambia	1851	3.16203
654	Sub-Saharan Africa	Saint Helena	1851	7.1334
56	Western Europe	Belgium	1852	14.9784
250	Western Europe	France	1852	17.0747
276	Western Europe	Germany	1852	9.88397
528	Western Europe	Netherlands	1852	11.8554
826	Western Europe	United Kingdom	1852	18.8691
380	Western Europe	Italy	1852	3.64524
724	Western Europe	Spain	1852	20.1289
616	Eastern Europe	Poland	1852	5.95491
780	Latin America and Caribbean	Trinidad and Tobago	1852	5.55348
32	Latin America and Caribbean	Argentina	1852	46.3366
156	East Asia	China	1852	2.56173
392	East Asia	Japan	1852	2.92586
360	South and South-East Asia	Indonesia	1852	4.95195
270	Sub-Saharan Africa	Gambia	1852	3.1568
654	Sub-Saharan Africa	Saint Helena	1852	7.1334
56	Western Europe	Belgium	1853	13.7702
250	Western Europe	France	1853	14.1319
276	Western Europe	Germany	1853	10.6624
528	Western Europe	Netherlands	1853	11.2441
826	Western Europe	United Kingdom	1853	16.711
380	Western Europe	Italy	1853	3.21148
724	Western Europe	Spain	1853	18.5739
616	Eastern Europe	Poland	1853	4.73362
780	Latin America and Caribbean	Trinidad and Tobago	1853	4.76294
32	Latin America and Caribbean	Argentina	1853	35.7596
328	Latin America and Caribbean	Guyana	1853	6.62523
156	East Asia	China	1853	2.29941
392	East Asia	Japan	1853	2.98881
360	South and South-East Asia	Indonesia	1853	5.37724
270	Sub-Saharan Africa	Gambia	1853	3.40482
654	Sub-Saharan Africa	Saint Helena	1853	7.00672
56	Western Europe	Belgium	1854	13.4163
250	Western Europe	France	1854	12.0985
276	Western Europe	Germany	1854	8.90968
528	Western Europe	Netherlands	1854	9.96047
826	Western Europe	United Kingdom	1854	15.384
380	Western Europe	Italy	1854	2.45785
724	Western Europe	Spain	1854	18.7532
616	Eastern Europe	Poland	1854	4.84157
780	Latin America and Caribbean	Trinidad and Tobago	1854	4.27917
32	Latin America and Caribbean	Argentina	1854	22.7712
156	East Asia	China	1854	1.77971
392	East Asia	Japan	1854	2.73206
360	South and South-East Asia	Indonesia	1854	4.27217
270	Sub-Saharan Africa	Gambia	1854	5.50285
288	Sub-Saharan Africa	Ghana	1854	1.89742
654	Sub-Saharan Africa	Saint Helena	1854	5.42223
694	Sub-Saharan Africa	Sierra Leone	1854	4.30767
56	Western Europe	Belgium	1855	13.081
250	Western Europe	France	1855	11.3805
276	Western Europe	Germany	1855	8.36405
528	Western Europe	Netherlands	1855	9.38168
826	Western Europe	United Kingdom	1855	15.1325
380	Western Europe	Italy	1855	2.55745
724	Western Europe	Spain	1855	17.4539
616	Eastern Europe	Poland	1855	7.70375
780	Latin America and Caribbean	Trinidad and Tobago	1855	4.75442
32	Latin America and Caribbean	Argentina	1855	16.8571
328	Latin America and Caribbean	Guyana	1855	5.57458
392	East Asia	Japan	1855	3.08671
360	South and South-East Asia	Indonesia	1855	4.03658
270	Sub-Saharan Africa	Gambia	1855	5.00519
288	Sub-Saharan Africa	Ghana	1855	1.89742
654	Sub-Saharan Africa	Saint Helena	1855	5.39598
694	Sub-Saharan Africa	Sierra Leone	1855	2.33258
710	Sub-Saharan Africa	South Africa	1855	5.69632
56	Western Europe	Belgium	1856	13.7751
250	Western Europe	France	1856	11.3531
276	Western Europe	Germany	1856	8.58415
528	Western Europe	Netherlands	1856	9.92843
826	Western Europe	United Kingdom	1856	15.16
380	Western Europe	Italy	1856	2.54243
724	Western Europe	Spain	1856	14.2958
616	Eastern Europe	Poland	1856	11.1968
780	Latin America and Caribbean	Trinidad and Tobago	1856	3.54723
32	Latin America and Caribbean	Argentina	1856	18.1903
328	Latin America and Caribbean	Guyana	1856	5.88742
156	East Asia	China	1856	1.15403
392	East Asia	Japan	1856	2.94748
360	South and South-East Asia	Indonesia	1856	4.93247
792	MENA	Turkey	1856	4.29805
270	Sub-Saharan Africa	Gambia	1856	5.00519
288	Sub-Saharan Africa	Ghana	1856	1.25117
654	Sub-Saharan Africa	Saint Helena	1856	6.95166
694	Sub-Saharan Africa	Sierra Leone	1856	2.33307
710	Sub-Saharan Africa	South Africa	1856	5.22603
480	Sub-Saharan Africa	Mauritius	1856	4.78154
56	Western Europe	Belgium	1857	15.3052
250	Western Europe	France	1857	12.3427
276	Western Europe	Germany	1857	10.448
528	Western Europe	Netherlands	1857	9.96424
826	Western Europe	United Kingdom	1857	15.6587
380	Western Europe	Italy	1857	2.97401
724	Western Europe	Spain	1857	15.2648
616	Eastern Europe	Poland	1857	9.57944
780	Latin America and Caribbean	Trinidad and Tobago	1857	4.14389
32	Latin America and Caribbean	Argentina	1857	18.9859
328	Latin America and Caribbean	Guyana	1857	14.0011
156	East Asia	China	1857	1.37437
392	East Asia	Japan	1857	3.71212
360	South and South-East Asia	Indonesia	1857	3.32677
270	Sub-Saharan Africa	Gambia	1857	4.99175
288	Sub-Saharan Africa	Ghana	1857	1.25117
654	Sub-Saharan Africa	Saint Helena	1857	6.95166
694	Sub-Saharan Africa	Sierra Leone	1857	1.94499
710	Sub-Saharan Africa	South Africa	1857	4.42278
56	Western Europe	Belgium	1858	16.8909
250	Western Europe	France	1858	13.399
276	Western Europe	Germany	1858	11.0576
528	Western Europe	Netherlands	1858	9.29504
826	Western Europe	United Kingdom	1858	17.4825
380	Western Europe	Italy	1858	3.64618
724	Western Europe	Spain	1858	15.6465
616	Eastern Europe	Poland	1858	10.0291
780	Latin America and Caribbean	Trinidad and Tobago	1858	4.97888
32	Latin America and Caribbean	Argentina	1858	19.4378
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1858	14.329
156	East Asia	China	1858	1.32642
392	East Asia	Japan	1858	3.27765
360	South and South-East Asia	Indonesia	1858	5.50213
792	MENA	Turkey	1858	4.0052
270	Sub-Saharan Africa	Gambia	1858	4.99175
288	Sub-Saharan Africa	Ghana	1858	1.25412
654	Sub-Saharan Africa	Saint Helena	1858	6.95166
694	Sub-Saharan Africa	Sierra Leone	1858	2.8735
480	Sub-Saharan Africa	Mauritius	1858	5.01433
56	Western Europe	Belgium	1859	16.3216
250	Western Europe	France	1859	13.6849
276	Western Europe	Germany	1859	12.1377
528	Western Europe	Netherlands	1859	10.1266
826	Western Europe	United Kingdom	1859	17.3732
380	Western Europe	Italy	1859	3.09587
724	Western Europe	Spain	1859	17.5207
616	Eastern Europe	Poland	1859	7.65218
388	Latin America and Caribbean	Jamaica	1859	8.87613
780	Latin America and Caribbean	Trinidad and Tobago	1859	3.9712
32	Latin America and Caribbean	Argentina	1859	22.9539
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1859	18.995
328	Latin America and Caribbean	Guyana	1859	10.1027
392	East Asia	Japan	1859	3.46979
360	South and South-East Asia	Indonesia	1859	4.76789
270	Sub-Saharan Africa	Gambia	1859	4.99175
288	Sub-Saharan Africa	Ghana	1859	1.25412
654	Sub-Saharan Africa	Saint Helena	1859	8.40046
694	Sub-Saharan Africa	Sierra Leone	1859	2.85969
710	Sub-Saharan Africa	South Africa	1859	2.85381
480	Sub-Saharan Africa	Mauritius	1859	6.46695
56	Western Europe	Belgium	1860	14.5628
250	Western Europe	France	1860	16.7743
276	Western Europe	Germany	1860	11.4362
528	Western Europe	Netherlands	1860	9.53781
826	Western Europe	United Kingdom	1860	16.0664
380	Western Europe	Italy	1860	3.27843
724	Western Europe	Spain	1860	15.9275
616	Eastern Europe	Poland	1860	8.16761
388	Latin America and Caribbean	Jamaica	1860	8.64894
780	Latin America and Caribbean	Trinidad and Tobago	1860	3.95293
32	Latin America and Caribbean	Argentina	1860	22.8311
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1860	17.4522
328	Latin America and Caribbean	Guyana	1860	8.94479
36	Western Offshoots	Australia	1860	38.3003
392	East Asia	Japan	1860	3.40001
360	South and South-East Asia	Indonesia	1860	5.58414
270	Sub-Saharan Africa	Gambia	1860	4.99175
288	Sub-Saharan Africa	Ghana	1860	1.25649
654	Sub-Saharan Africa	Saint Helena	1860	8.40046
694	Sub-Saharan Africa	Sierra Leone	1860	2.85569
710	Sub-Saharan Africa	South Africa	1860	7.48196
480	Sub-Saharan Africa	Mauritius	1860	5.47991
56	Western Europe	Belgium	1861	13.7751
250	Western Europe	France	1861	15.6654
276	Western Europe	Germany	1861	11.6466
528	Western Europe	Netherlands	1861	9.27835
826	Western Europe	United Kingdom	1861	15.7326
380	Western Europe	Italy	1861	4.21969
724	Western Europe	Spain	1861	15.0346
616	Eastern Europe	Poland	1861	6.11288
388	Latin America and Caribbean	Jamaica	1861	9.62838
780	Latin America and Caribbean	Trinidad and Tobago	1861	3.80107
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1861	18.6698
328	Latin America and Caribbean	Guyana	1861	7.87492
36	Western Offshoots	Australia	1861	36.8723
360	South and South-East Asia	Indonesia	1861	5.66813
792	MENA	Turkey	1861	4.91859
270	Sub-Saharan Africa	Gambia	1861	4.99175
288	Sub-Saharan Africa	Ghana	1861	1.25649
654	Sub-Saharan Africa	Saint Helena	1861	6.64177
694	Sub-Saharan Africa	Sierra Leone	1861	1.66662
710	Sub-Saharan Africa	South Africa	1861	5.58522
480	Sub-Saharan Africa	Mauritius	1861	3.78519
56	Western Europe	Belgium	1862	13.7751
250	Western Europe	France	1862	16.324
276	Western Europe	Germany	1862	11.6466
528	Western Europe	Netherlands	1862	9.73042
826	Western Europe	United Kingdom	1862	15.7773
380	Western Europe	Italy	1862	4.19412
724	Western Europe	Spain	1862	16.3454
616	Eastern Europe	Poland	1862	7.41625
780	Latin America and Caribbean	Trinidad and Tobago	1862	4.0391
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1862	16.4733
36	Western Offshoots	Australia	1862	33.6958
360	South and South-East Asia	Indonesia	1862	5.03201
792	MENA	Turkey	1862	6.61766
270	Sub-Saharan Africa	Gambia	1862	4.99175
654	Sub-Saharan Africa	Saint Helena	1862	6.64177
694	Sub-Saharan Africa	Sierra Leone	1862	1.94036
710	Sub-Saharan Africa	South Africa	1862	3.78024
480	Sub-Saharan Africa	Mauritius	1862	4.78619
56	Western Europe	Belgium	1863	16.1415
250	Western Europe	France	1863	16.5262
276	Western Europe	Germany	1863	12.8113
528	Western Europe	Netherlands	1863	9.97141
826	Western Europe	United Kingdom	1863	16.578
380	Western Europe	Italy	1863	4.32519
724	Western Europe	Spain	1863	16.0373
616	Eastern Europe	Poland	1863	12.3954
780	Latin America and Caribbean	Trinidad and Tobago	1863	4.2169
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1863	16.4733
328	Latin America and Caribbean	Guyana	1863	7.33465
36	Western Offshoots	Australia	1863	31.1389
360	South and South-East Asia	Indonesia	1863	4.35585
792	MENA	Turkey	1863	5.51132
270	Sub-Saharan Africa	Gambia	1863	4.99175
654	Sub-Saharan Africa	Saint Helena	1863	6.64177
694	Sub-Saharan Africa	Sierra Leone	1863	1.58319
710	Sub-Saharan Africa	South Africa	1863	3.78072
480	Sub-Saharan Africa	Mauritius	1863	6.0712
56	Western Europe	Belgium	1864	15.9659
250	Western Europe	France	1864	16.6909
276	Western Europe	Germany	1864	13.7264
528	Western Europe	Netherlands	1864	10.1377
826	Western Europe	United Kingdom	1864	16.8462
380	Western Europe	Italy	1864	4.43609
724	Western Europe	Spain	1864	15.8169
616	Eastern Europe	Poland	1864	12.119
780	Latin America and Caribbean	Trinidad and Tobago	1864	3.85165
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1864	16.4733
328	Latin America and Caribbean	Guyana	1864	9.84387
36	Western Offshoots	Australia	1864	41.1393
344	East Asia	Hong Kong China	1864	8.73878
360	South and South-East Asia	Indonesia	1864	5.31727
792	MENA	Turkey	1864	5.51806
270	Sub-Saharan Africa	Gambia	1864	4.40231
654	Sub-Saharan Africa	Saint Helena	1864	6.64177
694	Sub-Saharan Africa	Sierra Leone	1864	2.31484
