Code	Region	Country	variable	value
404	Sub-Saharan Africa	Kenya	1800	25.5
450	Sub-Saharan Africa	Madagascar	1800	30.5
454	Sub-Saharan Africa	Malawi	1800	30.3
480	Sub-Saharan Africa	Mauritius	1800	31.2
508	Sub-Saharan Africa	Mozambique	1800	30.278
646	Sub-Saharan Africa	Rwanda	1800	31.8
706	Sub-Saharan Africa	Somalia	1800	29.4
800	Sub-Saharan Africa	Uganda	1800	25.3
834	Sub-Saharan Africa	United Republic of Tanzania	1800	32.2
894	Sub-Saharan Africa	Zambia	1800	32.6
716	Sub-Saharan Africa	Zimbabwe	1800	33.7
250	Western Europe	France	1810	40.04
246	Western Europe	Finland	1810	35.7688
578	Western Europe	Norway	1810	38.8
752	Western Europe	Sweden	1810	31.99
826	Western Europe	United Kingdom	1810	40.84
192	Latin America and Caribbean	Cuba	1810	34.45
702	South and South-East Asia	Singapore	1810	29.1
250	Western Europe	France	1820	39.21
246	Western Europe	Finland	1820	38.3568
752	Western Europe	Sweden	1820	40.23
826	Western Europe	United Kingdom	1820	40.95
192	Latin America and Caribbean	Cuba	1820	36
780	Latin America and Caribbean	Trinidad and Tobago	1820	32.9
702	South and South-East Asia	Singapore	1820	34
250	Western Europe	France	1830	39.56
208	Western Europe	Denmark	1830	38.35
246	Western Europe	Finland	1830	34.6104
352	Western Europe	Iceland	1830	32.4
752	Western Europe	Sweden	1830	40.97
826	Western Europe	United Kingdom	1830	40.725
124	Western Offshoots	Canada	1830	39.0464
192	Latin America and Caribbean	Cuba	1830	36.45
780	Latin America and Caribbean	Trinidad and Tobago	1830	38.8
56	Western Europe	Belgium	1840	40.33
250	Western Europe	France	1840	40.37
208	Western Europe	Denmark	1840	41.06
246	Western Europe	Finland	1840	40.4008
352	Western Europe	Iceland	1840	31.97
372	Western Europe	Ireland	1840	26.65
578	Western Europe	Norway	1840	48.05
752	Western Europe	Sweden	1840	43.98
826	Western Europe	United Kingdom	1840	40.4656
124	Western Offshoots	Canada	1840	40.3172
192	Latin America and Caribbean	Cuba	1840	36.1
56	Western Europe	Belgium	1850	42.28
250	Western Europe	France	1850	43.28
528	Western Europe	Netherlands	1850	39.86
208	Western Europe	Denmark	1850	43.5
246	Western Europe	Finland	1850	35.0592
352	Western Europe	Iceland	1850	36.61
372	Western Europe	Ireland	1850	35
578	Western Europe	Norway	1850	49.53
752	Western Europe	Sweden	1850	44.69
826	Western Europe	United Kingdom	1850	42.8
124	Western Offshoots	Canada	1850	41.0597
192	Latin America and Caribbean	Cuba	1850	36.55
156	East Asia	China	1850	32
56	Western Europe	Belgium	1860	45.12
250	Western Europe	France	1860	43.33
528	Western Europe	Netherlands	1860	36.91
208	Western Europe	Denmark	1860	45.11
233	Eastern Europe	Estonia	1860	36.5
352	Western Europe	Iceland	1860	19.76
428	Eastern Europe	Latvia	1860	33
578	Western Europe	Norway	1860	50
752	Western Europe	Sweden	1860	48.47
826	Western Europe	United Kingdom	1860	43.01
124	Western Offshoots	Canada	1860	41.595
192	Latin America and Caribbean	Cuba	1860	32.2
156	East Asia	China	1860	31
392	East Asia	Japan	1860	36.4258
398	Eastern Europe	Kazakhstan	1860	24.89
40	Western Europe	Austria	1870	34.4
56	Western Europe	Belgium	1870	40.92
250	Western Europe	France	1870	36.41
276	Western Europe	Germany	1870	38.37
528	Western Europe	Netherlands	1870	37.34
756	Western Europe	Switzerland	1870	40.1
208	Western Europe	Denmark	1870	46.06
246	Western Europe	Finland	1870	41.8963
352	Western Europe	Iceland	1870	38.37
440	Eastern Europe	Lithuania	1870	28.9
578	Western Europe	Norway	1870	50.86
752	Western Europe	Sweden	1870	45.01
826	Western Europe	United Kingdom	1870	40.95
300	Western Europe	Greece	1870	36.6
380	Western Europe	Italy	1870	29.69
203	Eastern Europe	Czech Republic	1870	34.9544
124	Western Offshoots	Canada	1870	42.5568
192	Latin America and Caribbean	Cuba	1870	32.85
188	Latin America and Caribbean	Costa Rica	1870	30.2147
32	Latin America and Caribbean	Argentina	1870	33.2
36	Western Offshoots	Australia	1870	34.05
554	Western Offshoots	New Zealand	1870	34.05
50	South and South-East Asia	Bangladesh	1870	25.5
156	East Asia	China	1870	32
392	East Asia	Japan	1870	36.5926
398	Eastern Europe	Kazakhstan	1870	23.8
40	Western Europe	Austria	1880	35
56	Western Europe	Belgium	1880	42.48
250	Western Europe	France	1880	42.7
276	Western Europe	Germany	1880	39.44
528	Western Europe	Netherlands	1880	40.39
756	Western Europe	Switzerland	1880	42.41
208	Western Europe	Denmark	1880	44.86
246	Western Europe	Finland	1880	39.67
352	Western Europe	Iceland	1880	42.32
578	Western Europe	Norway	1880	51.91
752	Western Europe	Sweden	1880	47.62
826	Western Europe	United Kingdom	1880	43.78
300	Western Europe	Greece	1880	37.4
380	Western Europe	Italy	1880	32.74
724	Western Europe	Spain	1880	29.5
616	Eastern Europe	Poland	1880	35.9
124	Western Offshoots	Canada	1880	44.7298
840	Western Offshoots	United States of America	1880	39.41
192	Latin America and Caribbean	Cuba	1880	42.35
388	Latin America and Caribbean	Jamaica	1880	37.3333
188	Latin America and Caribbean	Costa Rica	1880	30.2
32	Latin America and Caribbean	Argentina	1880	33.1
50	South and South-East Asia	Bangladesh	1880	23.2
356	South and South-East Asia	India	1880	25.4424
392	East Asia	Japan	1880	37.0365
40	Western Europe	Austria	1890	37.3
56	Western Europe	Belgium	1890	44.14
250	Western Europe	France	1890	43.36
276	Western Europe	Germany	1890	42.38
528	Western Europe	Netherlands	1890	44.4
756	Western Europe	Switzerland	1890	44.95
208	Western Europe	Denmark	1890	47.3
233	Eastern Europe	Estonia	1890	43
246	Western Europe	Finland	1890	44.61
352	Western Europe	Iceland	1890	36.58
428	Eastern Europe	Latvia	1890	44.9544
578	Western Europe	Norway	1890	48.6
752	Western Europe	Sweden	1890	50.48
826	Western Europe	United Kingdom	1890	44.75
300	Western Europe	Greece	1890	38.95
380	Western Europe	Italy	1890	38.5
724	Western Europe	Spain	1890	32.1
203	Eastern Europe	Czech Republic	1890	35
348	Eastern Europe	Hungary	1890	36
643	Eastern Europe	Russian Federation	1890	31.9
703	Eastern Europe	Slovakia	1890	36.4
124	Western Offshoots	Canada	1890	45.1742
840	Western Offshoots	United States of America	1890	45.21
192	Latin America and Caribbean	Cuba	1890	22.9
388	Latin America and Caribbean	Jamaica	1890	34.3
630	Latin America and Caribbean	Puerto Rico	1890	30.43
484	Latin America and Caribbean	Mexico	1890	26.9
32	Latin America and Caribbean	Argentina	1890	34
50	South and South-East Asia	Bangladesh	1890	22
356	South and South-East Asia	India	1890	24.2664
392	East Asia	Japan	1890	37.6757
398	Eastern Europe	Kazakhstan	1890	28.6
40	Western Europe	Austria	1900	41.05
56	Western Europe	Belgium	1900	46.59
250	Western Europe	France	1900	45.08
276	Western Europe	Germany	1900	45.45
528	Western Europe	Netherlands	1900	48.4
756	Western Europe	Switzerland	1900	47.48
208	Western Europe	Denmark	1900	51.95
233	Eastern Europe	Estonia	1900	43.1
246	Western Europe	Finland	1900	41.8
352	Western Europe	Iceland	1900	46.54
372	Western Europe	Ireland	1900	49.4
440	Eastern Europe	Lithuania	1900	41.7
578	Western Europe	Norway	1900	53.47
752	Western Europe	Sweden	1900	52.27
826	Western Europe	United Kingdom	1900	46.32
300	Western Europe	Greece	1900	40.8
380	Western Europe	Italy	1900	41.66
724	Western Europe	Spain	1900	34.8
112	Eastern Europe	Belarus	1900	36.2
100	Eastern Europe	Bulgaria	1900	40.2
203	Eastern Europe	Czech Republic	1900	40.2662
348	Eastern Europe	Hungary	1900	37.3359
643	Eastern Europe	Russian Federation	1900	30.5
804	Eastern Europe	Ukraine	1900	36.6
124	Western Offshoots	Canada	1900	48.6345
840	Western Offshoots	United States of America	1900	50.5889
192	Latin America and Caribbean	Cuba	1900	33.1125
388	Latin America and Caribbean	Jamaica	1900	37.8
630	Latin America and Caribbean	Puerto Rico	1900	31.83
188	Latin America and Caribbean	Costa Rica	1900	34.7
484	Latin America and Caribbean	Mexico	1900	27.58
32	Latin America and Caribbean	Argentina	1900	36.8
152	Latin America and Caribbean	Chile	1900	31.25
50	South and South-East Asia	Bangladesh	1900	21.5
356	South and South-East Asia	India	1900	23.7388
144	South and South-East Asia	Sri Lanka	1900	32.6
408	East Asia	Democratic People's Republic of Korea	1900	24.7541
392	East Asia	Japan	1900	38.6
410	East Asia	Korea	1900	24.6541
9002	East Asia	Taiwan	1900	30.125
608	South and South-East Asia	Philippines	1900	24.8333
414	MENA	Kuwait	1900	26
398	Eastern Europe	Kazakhstan	1900	28.1
40	Western Europe	Austria	1910	45.1
56	Western Europe	Belgium	1910	51.37
250	Western Europe	France	1910	51.37
276	Western Europe	Germany	1910	44.76
528	Western Europe	Netherlands	1910	55.14
756	Western Europe	Switzerland	1910	52.91
208	Western Europe	Denmark	1910	58.09
246	Western Europe	Finland	1910	48.53
352	Western Europe	Iceland	1910	52.67
372	Western Europe	Ireland	1910	53.8
578	Western Europe	Norway	1910	57.99
752	Western Europe	Sweden	1910	57.8
826	Western Europe	United Kingdom	1910	53.99
380	Western Europe	Italy	1910	46.75
724	Western Europe	Spain	1910	40.92
203	Eastern Europe	Czech Republic	1910	44.3128
348	Eastern Europe	Hungary	1910	39.7581
643	Eastern Europe	Russian Federation	1910	37.5
124	Western Offshoots	Canada	1910	52.5106
840	Western Offshoots	United States of America	1910	51.8
192	Latin America and Caribbean	Cuba	1910	35.2194
388	Latin America and Caribbean	Jamaica	1910	36.7
630	Latin America and Caribbean	Puerto Rico	1910	38.17
188	Latin America and Caribbean	Costa Rica	1910	35.1
484	Latin America and Caribbean	Mexico	1910	27.41
558	Latin America and Caribbean	Nicaragua	1910	25.4
591	Latin America and Caribbean	Panama	1910	32.9
32	Latin America and Caribbean	Argentina	1910	43.5
152	Latin America and Caribbean	Chile	1910	32.05
170	Latin America and Caribbean	Colombia	1910	31.995
356	South and South-East Asia	India	1910	23.5832
586	South and South-East Asia	Pakistan	1910	25.9
144	South and South-East Asia	Sri Lanka	1910	29.9
408	East Asia	Democratic People's Republic of Korea	1910	25.979
392	East Asia	Japan	1910	39.9736
410	East Asia	Korea	1910	25.979
9002	East Asia	Taiwan	1910	33.9
608	South and South-East Asia	Philippines	1910	29.1333
398	Eastern Europe	Kazakhstan	1910	30.6
56	Western Europe	Belgium	1920	53.66
250	Western Europe	France	1920	51.6
276	Western Europe	Germany	1920	57.42
528	Western Europe	Netherlands	1920	57.84
756	Western Europe	Switzerland	1920	54.38
208	Western Europe	Denmark	1920	57.55
233	Eastern Europe	Estonia	1920	51.7
246	Western Europe	Finland	1920	47.55
352	Western Europe	Iceland	1920	54.58
372	Western Europe	Ireland	1920	57.6
428	Eastern Europe	Latvia	1920	53.7
440	Eastern Europe	Lithuania	1920	50.5
578	Western Europe	Norway	1920	58.89
752	Western Europe	Sweden	1920	58.81
826	Western Europe	United Kingdom	1920	56.6
8	Eastern Europe	Albania	1920	35.4
70	Eastern Europe	Bosnia and Herzegovina	1920	35.1
191	Eastern Europe	Croatia	1920	36.1
300	Western Europe	Greece	1920	44.6519
380	Western Europe	Italy	1920	45.51
499	Eastern Europe	Montenegro	1920	35.4
620	Western Europe	Portugal	1920	35.6
688	Eastern Europe	Serbia	1920	35.5
705	Eastern Europe	Slovenia	1920	36.6
724	Western Europe	Spain	1920	39.31
100	Eastern Europe	Bulgaria	1920	44.95
348	Eastern Europe	Hungary	1920	42.055
642	Eastern Europe	Romania	1920	35.7
643	Eastern Europe	Russian Federation	1920	20.5
703	Eastern Europe	Slovakia	1920	44.2
804	Eastern Europe	Ukraine	1920	36.6
124	Western Offshoots	Canada	1920	57.02
840	Western Offshoots	United States of America	1920	55.4
192	Latin America and Caribbean	Cuba	1920	37.3821
388	Latin America and Caribbean	Jamaica	1920	35.4
630	Latin America and Caribbean	Puerto Rico	1920	38.46
780	Latin America and Caribbean	Trinidad and Tobago	1920	38.8
188	Latin America and Caribbean	Costa Rica	1920	35.1
320	Latin America and Caribbean	Guatemala	1920	25.8194
484	Latin America and Caribbean	Mexico	1920	34.425
558	Latin America and Caribbean	Nicaragua	1920	24.35
32	Latin America and Caribbean	Argentina	1920	50.2
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1920	33
76	Latin America and Caribbean	Brazil	1920	31.9768
152	Latin America and Caribbean	Chile	1920	34.3
858	Latin America and Caribbean	Uruguay	1920	32.9
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1920	32.2
36	Western Offshoots	Australia	1920	61.04
50	South and South-East Asia	Bangladesh	1920	24.9
356	South and South-East Asia	India	1920	26.2342
586	South and South-East Asia	Pakistan	1920	20.132
144	South and South-East Asia	Sri Lanka	1920	32
156	East Asia	China	1920	32
408	East Asia	Democratic People's Republic of Korea	1920	31.5698
392	East Asia	Japan	1920	42.0443
410	East Asia	Korea	1920	31.5698
9002	East Asia	Taiwan	1920	27.6
360	South and South-East Asia	Indonesia	1920	30
104	South and South-East Asia	Myanmar	1920	30.8
702	South and South-East Asia	Singapore	1920	34
398	Eastern Europe	Kazakhstan	1920	36.87
12	MENA	Algeria	1920	28.8224
818	MENA	Egypt	1920	31.4333
788	MENA	Tunisia	1920	28.8
288	Sub-Saharan Africa	Ghana	1920	28
686	Sub-Saharan Africa	Senegal	1920	24.55
694	Sub-Saharan Africa	Sierra Leone	1920	25.1
404	Sub-Saharan Africa	Kenya	1920	24.7124
480	Sub-Saharan Africa	Mauritius	1920	31.22
800	Sub-Saharan Africa	Uganda	1920	24.6
40	Western Europe	Austria	1930	56.452
56	Western Europe	Belgium	1930	57.17
250	Western Europe	France	1930	56.87
276	Western Europe	Germany	1930	62.0499
528	Western Europe	Netherlands	1930	64.73
756	Western Europe	Switzerland	1930	61.43
208	Western Europe	Denmark	1930	62.31
233	Eastern Europe	Estonia	1930	56.272
246	Western Europe	Finland	1930	54.47
352	Western Europe	Iceland	1930	60.23
372	Western Europe	Ireland	1930	58.9
428	Eastern Europe	Latvia	1930	58.084
578	Western Europe	Norway	1930	64.11
752	Western Europe	Sweden	1930	63.19
826	Western Europe	United Kingdom	1930	60.89
300	Western Europe	Greece	1930	51.65
380	Western Europe	Italy	1930	55.2
724	Western Europe	Spain	1930	49.34
100	Eastern Europe	Bulgaria	1930	48.3
203	Eastern Europe	Czech Republic	1930	55.5544
348	Eastern Europe	Hungary	1930	50.2128
616	Eastern Europe	Poland	1930	49.8
642	Eastern Europe	Romania	1930	42.01
643	Eastern Europe	Russian Federation	1930	36.5
703	Eastern Europe	Slovakia	1930	49.9
804	Eastern Europe	Ukraine	1930	50
124	Western Offshoots	Canada	1930	58.95
840	Western Offshoots	United States of America	1930	59.6
192	Latin America and Caribbean	Cuba	1930	41.4953
214	Latin America and Caribbean	Dominican Republic	1930	29.9
388	Latin America and Caribbean	Jamaica	1930	45.3
630	Latin America and Caribbean	Puerto Rico	1930	40.65
780	Latin America and Caribbean	Trinidad and Tobago	1930	45.7
188	Latin America and Caribbean	Costa Rica	1930	42.2
222	Latin America and Caribbean	El Salvador	1930	28.7
320	Latin America and Caribbean	Guatemala	1930	25.8
340	Latin America and Caribbean	Honduras	1930	33.9
484	Latin America and Caribbean	Mexico	1930	36.2
591	Latin America and Caribbean	Panama	1930	35.9
32	Latin America and Caribbean	Argentina	1930	54.3
76	Latin America and Caribbean	Brazil	1930	32
152	Latin America and Caribbean	Chile	1930	38.9
170	Latin America and Caribbean	Colombia	1930	32
218	Latin America and Caribbean	Ecuador	1930	32.9
600	Latin America and Caribbean	Paraguay	1930	35.5
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1930	33.9
36	Western Offshoots	Australia	1930	64.96
356	South and South-East Asia	India	1930	30.1322
586	South and South-East Asia	Pakistan	1930	26.7536
144	South and South-East Asia	Sri Lanka	1930	46.3
156	East Asia	China	1930	32
408	East Asia	Democratic People's Republic of Korea	1930	39.9796
392	East Asia	Japan	1930	48.6212
410	East Asia	Korea	1930	39.9796
9002	East Asia	Taiwan	1930	41.5
360	South and South-East Asia	Indonesia	1930	33.75
458	South and South-East Asia	Malaysia	1930	30.6
608	South and South-East Asia	Philippines	1930	30.9
764	South and South-East Asia	Thailand	1930	30.4
704	South and South-East Asia	Viet Nam	1930	32
48	MENA	Bahrain	1930	30.3
400	MENA	Jordan	1930	31.7
414	MENA	Kuwait	1930	26
760	MENA	Syrian Arab Republic	1930	31.1
792	MENA	Turkey	1930	35
398	Eastern Europe	Kazakhstan	1930	44.47
12	MENA	Algeria	1930	31.22
818	MENA	Egypt	1930	35.4
788	MENA	Tunisia	1930	31.22
132	Sub-Saharan Africa	Cape Verde	1930	33.8
686	Sub-Saharan Africa	Senegal	1930	26.4
694	Sub-Saharan Africa	Sierra Leone	1930	24.5
120	Sub-Saharan Africa	Cameroon	1930	28.75
710	Sub-Saharan Africa	South Africa	1930	33.5
404	Sub-Saharan Africa	Kenya	1930	26.3736
480	Sub-Saharan Africa	Mauritius	1930	33.8736
646	Sub-Saharan Africa	Rwanda	1930	31.8
800	Sub-Saharan Africa	Uganda	1930	26.4
40	Western Europe	Austria	1940	61.31
56	Western Europe	Belgium	1940	55.96
250	Western Europe	France	1940	49.45
276	Western Europe	Germany	1940	62.2597
528	Western Europe	Netherlands	1940	65.4
756	Western Europe	Switzerland	1940	63.58
208	Western Europe	Denmark	1940	66.27
246	Western Europe	Finland	1940	46.65
352	Western Europe	Iceland	1940	65.79
372	Western Europe	Ireland	1940	60.7
578	Western Europe	Norway	1940	65.89
752	Western Europe	Sweden	1940	66.74
826	Western Europe	United Kingdom	1940	60.97
300	Western Europe	Greece	1940	54.3357
380	Western Europe	Italy	1940	56.95
620	Western Europe	Portugal	1940	51.43
724	Western Europe	Spain	1940	48.4
100	Eastern Europe	Bulgaria	1940	54.08
348	Eastern Europe	Hungary	1940	58.923
643	Eastern Europe	Russian Federation	1940	41.2
804	Eastern Europe	Ukraine	1940	49.8
124	Western Offshoots	Canada	1940	64.01
840	Western Offshoots	United States of America	1940	63.28
192	Latin America and Caribbean	Cuba	1940	47.4716
388	Latin America and Caribbean	Jamaica	1940	47.6
630	Latin America and Caribbean	Puerto Rico	1940	46.01
780	Latin America and Caribbean	Trinidad and Tobago	1940	54.5
188	Latin America and Caribbean	Costa Rica	1940	46.9
320	Latin America and Caribbean	Guatemala	1940	30.3525
484	Latin America and Caribbean	Mexico	1940	39.2
558	Latin America and Caribbean	Nicaragua	1940	34.4705
591	Latin America and Caribbean	Panama	1940	42.4
32	Latin America and Caribbean	Argentina	1940	59.1
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1940	33
76	Latin America and Caribbean	Brazil	1940	36.6407
152	Latin America and Caribbean	Chile	1940	45.95
170	Latin America and Caribbean	Colombia	1940	41.8544
604	Latin America and Caribbean	Peru	1940	35.7
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1940	39.9
36	Western Offshoots	Australia	1940	66.26
554	Western Offshoots	New Zealand	1940	68.88
356	South and South-East Asia	India	1940	33.8114
364	MENA	Iran (Islamic Republic of)	1940	25.6
524	South and South-East Asia	Nepal	1940	32.8
586	South and South-East Asia	Pakistan	1940	27.2792
144	South and South-East Asia	Sri Lanka	1940	45.2
156	East Asia	China	1940	39
408	East Asia	Democratic People's Republic of Korea	1940	44.8889
392	East Asia	Japan	1940	49
496	East Asia	Mongolia	1940	31.8
410	East Asia	Korea	1940	44.8889
9002	East Asia	Taiwan	1940	43.8
116	South and South-East Asia	Cambodia	1940	35
360	South and South-East Asia	Indonesia	1940	27.5
418	South and South-East Asia	Lao People's Democratic Republic	1940	31.9
104	South and South-East Asia	Myanmar	1940	29.0333
608	South and South-East Asia	Philippines	1940	41.55
764	South and South-East Asia	Thailand	1940	41.28
368	MENA	Iraq	1940	31.2
422	MENA	Lebanon	1940	29.7
512	MENA	Oman	1940	32.3
634	MENA	Qatar	1940	30.8
682	MENA	Saudi Arabia	1940	32.1
792	MENA	Turkey	1940	34.72
784	MENA	United Arab Emirates	1940	30.7
12	MENA	Algeria	1940	33.72
818	MENA	Egypt	1940	34.4
434	MENA	Libya	1940	33
504	MENA	Morocco	1940	33.1
788	MENA	Tunisia	1940	33.72
204	Sub-Saharan Africa	Benin	1940	31
854	Sub-Saharan Africa	Burkina Faso	1940	29.2
384	Sub-Saharan Africa	Cote d'Ivoire	1940	31.9
270	Sub-Saharan Africa	Gambia	1940	28.8
324	Sub-Saharan Africa	Guinea	1940	29.5
624	Sub-Saharan Africa	Guinea-Bissau	1940	29.3
430	Sub-Saharan Africa	Liberia	1940	31.1
466	Sub-Saharan Africa	Mali	1940	29.6
478	Sub-Saharan Africa	Mauritania	1940	32
562	Sub-Saharan Africa	Niger	1940	30.8
566	Sub-Saharan Africa	Nigeria	1940	30.4
686	Sub-Saharan Africa	Senegal	1940	28.8
694	Sub-Saharan Africa	Sierra Leone	1940	24.5
768	Sub-Saharan Africa	Togo	1940	31.3
24	Sub-Saharan Africa	Angola	1940	26.98
120	Sub-Saharan Africa	Cameroon	1940	28.75
140	Sub-Saharan Africa	Central African Republic	1940	30
148	Sub-Saharan Africa	Chad	1940	30.9
178	Sub-Saharan Africa	Congo	1940	32.7
180	Sub-Saharan Africa	Democratic Republic of the Congo	1940	31.6
226	Sub-Saharan Africa	Equatorial Guinea	1940	29.8
266	Sub-Saharan Africa	Gabon	1940	30.6
72	Sub-Saharan Africa	Botswana	1940	33.6
426	Sub-Saharan Africa	Lesotho	1940	32.8
516	Sub-Saharan Africa	Namibia	1940	32.4
748	Sub-Saharan Africa	Swaziland	1940	32.3
108	Sub-Saharan Africa	Burundi	1940	31.5
174	Sub-Saharan Africa	Comoros	1940	32.1
262	Sub-Saharan Africa	Djibouti	1940	29.9
232	Sub-Saharan Africa	Eritrea	1940	30.2
404	Sub-Saharan Africa	Kenya	1940	28.8224
