"Code"	"Country"	"variable"	"value"
364	"Iran (Islamic Republic of)"	"1750"	0
462	"Maldives"	"1750"	0
524	"Nepal"	"1750"	0
586	"Pakistan"	"1750"	0
144	"Sri Lanka"	"1750"	0
156	"China"	"1750"	0
344	"Hong Kong China"	"1750"	0
446	"China, Macao Special Administrative Region"	"1750"	0
408	"Democratic People's Republic of Korea"	"1750"	0
392	"Japan"	"1750"	0
496	"Mongolia"	"1750"	0
410	"Korea"	"1750"	0
9002	"Taiwan"	"1750"	0
96	"Brunei Darussalam"	"1750"	0
116	"Cambodia"	"1750"	0
360	"Indonesia"	"1750"	0
418	"Lao People's Democratic Republic"	"1750"	0
458	"Malaysia"	"1750"	0
104	"Myanmar"	"1750"	0
608	"Philippines"	"1750"	0
702	"Singapore"	"1750"	0
764	"Thailand"	"1750"	0
626	"Timor-Leste"	"1750"	0
704	"Viet Nam"	"1750"	0
51	"Armenia"	"1750"	0
31	"Azerbaijan"	"1750"	0
48	"Bahrain"	"1750"	0
196	"Cyprus"	"1750"	0
268	"Georgia"	"1750"	0
368	"Iraq"	"1750"	0
376	"Israel"	"1750"	0
400	"Jordan"	"1750"	0
414	"Kuwait"	"1750"	0
422	"Lebanon"	"1750"	0
275	"Palestinian Authority"	"1750"	0
512	"Oman"	"1750"	0
634	"Qatar"	"1750"	0
682	"Saudi Arabia"	"1750"	0
760	"Syrian Arab Republic"	"1750"	0
792	"Turkey"	"1750"	0
784	"United Arab Emirates"	"1750"	0
398	"Kazakhstan"	"1750"	0
417	"Kyrgyzstan"	"1750"	0
762	"Tajikistan"	"1750"	0
795	"Turkmenistan"	"1750"	0
860	"Uzbekistan"	"1750"	0
12	"Algeria"	"1750"	0
818	"Egypt"	"1750"	0
434	"Libya"	"1750"	0
504	"Morocco"	"1750"	0
788	"Tunisia"	"1750"	0
204	"Benin"	"1750"	0
854	"Burkina Faso"	"1750"	0
132	"Cape Verde"	"1750"	0
384	"Cote d'Ivoire"	"1750"	0
270	"Gambia"	"1750"	0
288	"Ghana"	"1750"	0
324	"Guinea"	"1750"	0
624	"Guinea-Bissau"	"1750"	0
430	"Liberia"	"1750"	0
466	"Mali"	"1750"	0
478	"Mauritania"	"1750"	0
562	"Niger"	"1750"	0
566	"Nigeria"	"1750"	0
686	"Senegal"	"1750"	0
694	"Sierra Leone"	"1750"	0
768	"Togo"	"1750"	0
24	"Angola"	"1750"	0
120	"Cameroon"	"1750"	0
140	"Central African Republic"	"1750"	0
148	"Chad"	"1750"	0
178	"Congo"	"1750"	0
180	"Democratic Republic of the Congo"	"1750"	0
226	"Equatorial Guinea"	"1750"	0
266	"Gabon"	"1750"	0
678	"Sao Tome and Principe"	"1750"	0
72	"Botswana"	"1750"	0
426	"Lesotho"	"1750"	0
516	"Namibia"	"1750"	0
710	"South Africa"	"1750"	0
748	"Swaziland"	"1750"	0
108	"Burundi"	"1750"	0
174	"Comoros"	"1750"	0
262	"Djibouti"	"1750"	0
232	"Eritrea"	"1750"	0
404	"Kenya"	"1750"	0
450	"Madagascar"	"1750"	0
454	"Malawi"	"1750"	0
480	"Mauritius"	"1750"	0
175	"Mayotte"	"1750"	0
508	"Mozambique"	"1750"	0
646	"Rwanda"	"1750"	0
690	"Seychelles"	"1750"	0
706	"Somalia"	"1750"	0
800	"Uganda"	"1750"	0
834	"United Republic of Tanzania"	"1750"	0
894	"Zambia"	"1750"	0
716	"Zimbabwe"	"1750"	0
40	"Austria"	"1800"	34.4
56	"Belgium"	"1800"	40
250	"France"	"1800"	32.4
276	"Germany"	"1800"	38.37
442	"Luxembourg"	"1800"	0
528	"Netherlands"	"1800"	39.86
756	"Switzerland"	"1800"	38
830	"Channel Islands"	"1800"	0
208	"Denmark"	"1800"	35
233	"Estonia"	"1800"	36.5
234	"Faeroe Islands"	"1800"	0
246	"Finland"	"1800"	31.8
352	"Iceland"	"1800"	0
372	"Ireland"	"1800"	37.7
833	"Isle of Man"	"1800"	0
428	"Latvia"	"1800"	33
440	"Lithuania"	"1800"	28.9
578	"Norway"	"1800"	38.8
752	"Sweden"	"1800"	32.16
826	"United Kingdom"	"1800"	40.02
8	"Albania"	"1800"	35.4
70	"Bosnia and Herzegovina"	"1800"	35.1
191	"Croatia"	"1800"	36.1
300	"Greece"	"1800"	36.6
380	"Italy"	"1800"	29.01
9001	"Kosovo"	"1800"	0
470	"Malta"	"1800"	0
499	"Montenegro"	"1800"	35.4
620	"Portugal"	"1800"	35.6
674	"San Marino"	"1800"	0
688	"Serbia"	"1800"	35.5
705	"Slovenia"	"1800"	36.6
724	"Spain"	"1800"	29.5
807	"Former Yugoslav Republic of Macedonia"	"1800"	0
112	"Belarus"	"1800"	36.2
100	"Bulgaria"	"1800"	35.8
203	"Czech Republic"	"1800"	34.9544
348	"Hungary"	"1800"	36
616	"Poland"	"1800"	35.9
498	"Republic of Moldova"	"1800"	0
642	"Romania"	"1800"	35.7
643	"Russian Federation"	"1800"	31.9
703	"Slovakia"	"1800"	36.4
804	"Ukraine"	"1800"	36.6
60	"Bermuda"	"1800"	0
124	"Canada"	"1800"	39
304	"Greenland"	"1800"	0
840	"United States of America"	"1800"	39.41
28	"Antigua and Barbuda"	"1800"	0
533	"Aruba"	"1800"	0
44	"Bahamas"	"1800"	0
52	"Barbados"	"1800"	0
192	"Cuba"	"1800"	32.2
212	"Dominica"	"1800"	0
214	"Dominican Republic"	"1800"	29.9
308	"Grenada"	"1800"	0
332	"Haiti"	"1800"	0
388	"Jamaica"	"1800"	34.2
630	"Puerto Rico"	"1800"	30.43
659	"Saint Kitts and Nevis"	"1800"	0
662	"Saint Lucia"	"1800"	0
670	"Saint Vincent and the Grenadines"	"1800"	0
780	"Trinidad and Tobago"	"1800"	32.9
850	"United States Virgin Islands"	"1800"	0
84	"Belize"	"1800"	0
188	"Costa Rica"	"1800"	30.2147
222	"El Salvador"	"1800"	28.7
320	"Guatemala"	"1800"	25.8
340	"Honduras"	"1800"	33.9
484	"Mexico"	"1800"	26.9
558	"Nicaragua"	"1800"	25.4
591	"Panama"	"1800"	32.9
32	"Argentina"	"1800"	33.2
68	"Bolivia (Plurinational State of)"	"1800"	33
76	"Brazil"	"1800"	32
152	"Chile"	"1800"	32
170	"Colombia"	"1800"	32
218	"Ecuador"	"1800"	32.9
328	"Guyana"	"1800"	0
600	"Paraguay"	"1800"	35.5
604	"Peru"	"1800"	35.7
740	"Suriname"	"1800"	0
858	"Uruguay"	"1800"	32.9
862	"Venezuela (Bolivarian Republic of)"	"1800"	32.2
36	"Australia"	"1800"	34.05
554	"New Zealand"	"1800"	34.05
242	"Fiji"	"1800"	0
540	"New Caledonia"	"1800"	0
598	"Papua New Guinea"	"1800"	0
90	"Solomon Islands"	"1800"	0
548	"Vanuatu"	"1800"	0
316	"Guam"	"1800"	0
296	"Kiribati"	"1800"	0
584	"Marshall Islands"	"1800"	0
583	"Micronesia (Federated States of)"	"1800"	0
585	"Palau"	"1800"	0
258	"French Polynesia"	"1800"	0
882	"Samoa"	"1800"	0
776	"Tonga"	"1800"	0
4	"Afghanistan"	"1800"	28.211
50	"Bangladesh"	"1800"	25.5
64	"Bhutan"	"1800"	0
356	"India"	"1800"	25.4
364	"Iran (Islamic Republic of)"	"1800"	25.6
462	"Maldives"	"1800"	0
524	"Nepal"	"1800"	32.8
586	"Pakistan"	"1800"	25.9
144	"Sri Lanka"	"1800"	32.6
156	"China"	"1800"	32
344	"Hong Kong China"	"1800"	0
446	"China, Macao Special Administrative Region"	"1800"	0
408	"Democratic People's Republic of Korea"	"1800"	26
392	"Japan"	"1800"	36.4
496	"Mongolia"	"1800"	31.8
410	"Korea"	"1800"	25.8
9002	"Taiwan"	"1800"	28.3
96	"Brunei Darussalam"	"1800"	0
116	"Cambodia"	"1800"	35
360	"Indonesia"	"1800"	30
418	"Lao People's Democratic Republic"	"1800"	31.9
458	"Malaysia"	"1800"	30.6
104	"Myanmar"	"1800"	30.8
608	"Philippines"	"1800"	30.9
702	"Singapore"	"1800"	29.1
764	"Thailand"	"1800"	30.4
626	"Timor-Leste"	"1800"	0
704	"Viet Nam"	"1800"	32
51	"Armenia"	"1800"	0
31	"Azerbaijan"	"1800"	0
48	"Bahrain"	"1800"	30.3
196	"Cyprus"	"1800"	0
268	"Georgia"	"1800"	0
368	"Iraq"	"1800"	31.2
376	"Israel"	"1800"	0
400	"Jordan"	"1800"	31.7
414	"Kuwait"	"1800"	26
422	"Lebanon"	"1800"	29.7
275	"Palestinian Authority"	"1800"	0
512	"Oman"	"1800"	32.3
634	"Qatar"	"1800"	30.8
682	"Saudi Arabia"	"1800"	32.1
760	"Syrian Arab Republic"	"1800"	31.1
792	"Turkey"	"1800"	35
784	"United Arab Emirates"	"1800"	30.7
398	"Kazakhstan"	"1800"	26.2
417	"Kyrgyzstan"	"1800"	0
762	"Tajikistan"	"1800"	0
795	"Turkmenistan"	"1800"	0
860	"Uzbekistan"	"1800"	0
12	"Algeria"	"1800"	28.8
818	"Egypt"	"1800"	33
434	"Libya"	"1800"	33
504	"Morocco"	"1800"	33.1
788	"Tunisia"	"1800"	28.8
204	"Benin"	"1800"	31
854	"Burkina Faso"	"1800"	29.2
132	"Cape Verde"	"1800"	33.8
384	"Cote d'Ivoire"	"1800"	31.9
270	"Gambia"	"1800"	28.8
288	"Ghana"	"1800"	28
324	"Guinea"	"1800"	29.5
624	"Guinea-Bissau"	"1800"	29.3
430	"Liberia"	"1800"	31.1
466	"Mali"	"1800"	29.6
478	"Mauritania"	"1800"	32
562	"Niger"	"1800"	30.8
566	"Nigeria"	"1800"	30.4
686	"Senegal"	"1800"	25.2
694	"Sierra Leone"	"1800"	25.1
768	"Togo"	"1800"	31.3
24	"Angola"	"1800"	26.98
120	"Cameroon"	"1800"	28.75
140	"Central African Republic"	"1800"	30
148	"Chad"	"1800"	30.9
178	"Congo"	"1800"	32.7
180	"Democratic Republic of the Congo"	"1800"	31.6
226	"Equatorial Guinea"	"1800"	29.8
266	"Gabon"	"1800"	30.6
678	"Sao Tome and Principe"	"1800"	0
72	"Botswana"	"1800"	33.6
426	"Lesotho"	"1800"	32.8
516	"Namibia"	"1800"	32.4
710	"South Africa"	"1800"	33.5
748	"Swaziland"	"1800"	32.3
108	"Burundi"	"1800"	31.5
174	"Comoros"	"1800"	32.1
262	"Djibouti"	"1800"	29.9
232	"Eritrea"	"1800"	30.2
404	"Kenya"	"1800"	25.5
450	"Madagascar"	"1800"	30.5
454	"Malawi"	"1800"	30.3
480	"Mauritius"	"1800"	31.2
175	"Mayotte"	"1800"	0
508	"Mozambique"	"1800"	30.278
646	"Rwanda"	"1800"	31.8
690	"Seychelles"	"1800"	0
706	"Somalia"	"1800"	29.4
800	"Uganda"	"1800"	25.3
834	"United Republic of Tanzania"	"1800"	32.2
894	"Zambia"	"1800"	32.6
716	"Zimbabwe"	"1800"	33.7
40	"Austria"	"1810"	34.4
56	"Belgium"	"1810"	40
250	"France"	"1810"	40.04
276	"Germany"	"1810"	38.37
442	"Luxembourg"	"1810"	0
528	"Netherlands"	"1810"	39.86
756	"Switzerland"	"1810"	38
830	"Channel Islands"	"1810"	0
208	"Denmark"	"1810"	35
233	"Estonia"	"1810"	36.5
234	"Faeroe Islands"	"1810"	0
246	"Finland"	"1810"	35.7688
352	"Iceland"	"1810"	0
372	"Ireland"	"1810"	37.7
833	"Isle of Man"	"1810"	0
428	"Latvia"	"1810"	33
440	"Lithuania"	"1810"	28.9
578	"Norway"	"1810"	38.8
752	"Sweden"	"1810"	31.99
826	"United Kingdom"	"1810"	40.84
8	"Albania"	"1810"	35.4
70	"Bosnia and Herzegovina"	"1810"	35.1
191	"Croatia"	"1810"	36.1
300	"Greece"	"1810"	36.6
380	"Italy"	"1810"	29.01
9001	"Kosovo"	"1810"	0
470	"Malta"	"1810"	0
499	"Montenegro"	"1810"	35.4
620	"Portugal"	"1810"	35.6
674	"San Marino"	"1810"	0
688	"Serbia"	"1810"	35.5
705	"Slovenia"	"1810"	36.6
724	"Spain"	"1810"	29.5
807	"Former Yugoslav Republic of Macedonia"	"1810"	0
112	"Belarus"	"1810"	36.2
100	"Bulgaria"	"1810"	35.8
203	"Czech Republic"	"1810"	34.9544
348	"Hungary"	"1810"	36
616	"Poland"	"1810"	35.9
498	"Republic of Moldova"	"1810"	0
642	"Romania"	"1810"	35.7
643	"Russian Federation"	"1810"	31.9
703	"Slovakia"	"1810"	36.4
804	"Ukraine"	"1810"	36.6
60	"Bermuda"	"1810"	0
124	"Canada"	"1810"	39
304	"Greenland"	"1810"	0
840	"United States of America"	"1810"	39.41
28	"Antigua and Barbuda"	"1810"	0
533	"Aruba"	"1810"	0
44	"Bahamas"	"1810"	0
52	"Barbados"	"1810"	0
192	"Cuba"	"1810"	34.45
212	"Dominica"	"1810"	0
214	"Dominican Republic"	"1810"	29.9
308	"Grenada"	"1810"	0
332	"Haiti"	"1810"	0
388	"Jamaica"	"1810"	34.2
630	"Puerto Rico"	"1810"	30.43
659	"Saint Kitts and Nevis"	"1810"	0
662	"Saint Lucia"	"1810"	0
670	"Saint Vincent and the Grenadines"	"1810"	0
780	"Trinidad and Tobago"	"1810"	32.9
850	"United States Virgin Islands"	"1810"	0
84	"Belize"	"1810"	0
188	"Costa Rica"	"1810"	30.2147
222	"El Salvador"	"1810"	28.7
320	"Guatemala"	"1810"	25.8
340	"Honduras"	"1810"	33.9
484	"Mexico"	"1810"	26.9
558	"Nicaragua"	"1810"	25.4
591	"Panama"	"1810"	32.9
32	"Argentina"	"1810"	33.2
68	"Bolivia (Plurinational State of)"	"1810"	33
76	"Brazil"	"1810"	32
152	"Chile"	"1810"	32
170	"Colombia"	"1810"	32
218	"Ecuador"	"1810"	32.9
328	"Guyana"	"1810"	0
600	"Paraguay"	"1810"	35.5
604	"Peru"	"1810"	35.7
740	"Suriname"	"1810"	0
858	"Uruguay"	"1810"	32.9
862	"Venezuela (Bolivarian Republic of)"	"1810"	32.2
36	"Australia"	"1810"	34.05
554	"New Zealand"	"1810"	34.05
242	"Fiji"	"1810"	0
540	"New Caledonia"	"1810"	0
598	"Papua New Guinea"	"1810"	0
90	"Solomon Islands"	"1810"	0
548	"Vanuatu"	"1810"	0
316	"Guam"	"1810"	0
296	"Kiribati"	"1810"	0
584	"Marshall Islands"	"1810"	0
583	"Micronesia (Federated States of)"	"1810"	0
585	"Palau"	"1810"	0
258	"French Polynesia"	"1810"	0
882	"Samoa"	"1810"	0
776	"Tonga"	"1810"	0
4	"Afghanistan"	"1810"	28.211
50	"Bangladesh"	"1810"	25.5
64	"Bhutan"	"1810"	0
356	"India"	"1810"	25.4
364	"Iran (Islamic Republic of)"	"1810"	25.6
462	"Maldives"	"1810"	0
524	"Nepal"	"1810"	32.8
586	"Pakistan"	"1810"	25.9
144	"Sri Lanka"	"1810"	32.6
156	"China"	"1810"	32
344	"Hong Kong China"	"1810"	0
446	"China, Macao Special Administrative Region"	"1810"	0
408	"Democratic People's Republic of Korea"	"1810"	26
392	"Japan"	"1810"	36.4
496	"Mongolia"	"1810"	31.8
410	"Korea"	"1810"	25.8
9002	"Taiwan"	"1810"	28.3
96	"Brunei Darussalam"	"1810"	0
116	"Cambodia"	"1810"	35
360	"Indonesia"	"1810"	30
418	"Lao People's Democratic Republic"	"1810"	31.9
458	"Malaysia"	"1810"	30.6
104	"Myanmar"	"1810"	30.8
608	"Philippines"	"1810"	30.9
702	"Singapore"	"1810"	29.1
764	"Thailand"	"1810"	30.4
626	"Timor-Leste"	"1810"	0
704	"Viet Nam"	"1810"	32
51	"Armenia"	"1810"	0
31	"Azerbaijan"	"1810"	0
48	"Bahrain"	"1810"	30.3
196	"Cyprus"	"1810"	0
268	"Georgia"	"1810"	0
368	"Iraq"	"1810"	31.2
376	"Israel"	"1810"	0
400	"Jordan"	"1810"	31.7
414	"Kuwait"	"1810"	26
422	"Lebanon"	"1810"	29.7
275	"Palestinian Authority"	"1810"	0
512	"Oman"	"1810"	32.3
634	"Qatar"	"1810"	30.8
682	"Saudi Arabia"	"1810"	32.1
760	"Syrian Arab Republic"	"1810"	31.1
792	"Turkey"	"1810"	35
784	"United Arab Emirates"	"1810"	30.7
398	"Kazakhstan"	"1810"	26.2
417	"Kyrgyzstan"	"1810"	0
762	"Tajikistan"	"1810"	0
795	"Turkmenistan"	"1810"	0
860	"Uzbekistan"	"1810"	0
12	"Algeria"	"1810"	28.8
818	"Egypt"	"1810"	33
434	"Libya"	"1810"	33
504	"Morocco"	"1810"	33.1
788	"Tunisia"	"1810"	28.8
204	"Benin"	"1810"	31
854	"Burkina Faso"	"1810"	29.2
132	"Cape Verde"	"1810"	33.8
384	"Cote d'Ivoire"	"1810"	31.9
270	"Gambia"	"1810"	28.8
288	"Ghana"	"1810"	28
324	"Guinea"	"1810"	29.5
624	"Guinea-Bissau"	"1810"	29.3
430	"Liberia"	"1810"	31.1
466	"Mali"	"1810"	29.6
478	"Mauritania"	"1810"	32
562	"Niger"	"1810"	30.8
566	"Nigeria"	"1810"	30.4
686	"Senegal"	"1810"	25.2
694	"Sierra Leone"	"1810"	25.1
768	"Togo"	"1810"	31.3
24	"Angola"	"1810"	26.98
120	"Cameroon"	"1810"	28.75
140	"Central African Republic"	"1810"	30
148	"Chad"	"1810"	30.9
178	"Congo"	"1810"	32.7
180	"Democratic Republic of the Congo"	"1810"	31.6
226	"Equatorial Guinea"	"1810"	29.8
266	"Gabon"	"1810"	30.6
678	"Sao Tome and Principe"	"1810"	0
72	"Botswana"	"1810"	33.6
426	"Lesotho"	"1810"	32.8
516	"Namibia"	"1810"	32.4
710	"South Africa"	"1810"	33.5
748	"Swaziland"	"1810"	32.3
108	"Burundi"	"1810"	31.5
174	"Comoros"	"1810"	32.1
262	"Djibouti"	"1810"	29.9
232	"Eritrea"	"1810"	30.2
404	"Kenya"	"1810"	25.5
450	"Madagascar"	"1810"	30.5
454	"Malawi"	"1810"	30.3
480	"Mauritius"	"1810"	31.2
175	"Mayotte"	"1810"	0
508	"Mozambique"	"1810"	30.278
646	"Rwanda"	"1810"	31.8
690	"Seychelles"	"1810"	0
706	"Somalia"	"1810"	29.4
800	"Uganda"	"1810"	25.3
834	"United Republic of Tanzania"	"1810"	32.2
894	"Zambia"	"1810"	32.6
716	"Zimbabwe"	"1810"	33.7
40	"Austria"	"1820"	34.4
56	"Belgium"	"1820"	40
250	"France"	"1820"	39.21
276	"Germany"	"1820"	38.37
442	"Luxembourg"	"1820"	0
528	"Netherlands"	"1820"	39.86
756	"Switzerland"	"1820"	38
830	"Channel Islands"	"1820"	0
208	"Denmark"	"1820"	35
233	"Estonia"	"1820"	36.5
234	"Faeroe Islands"	"1820"	0
246	"Finland"	"1820"	38.3568
352	"Iceland"	"1820"	0
372	"Ireland"	"1820"	37.7
833	"Isle of Man"	"1820"	0
428	"Latvia"	"1820"	33
440	"Lithuania"	"1820"	28.9
578	"Norway"	"1820"	38.8
752	"Sweden"	"1820"	40.23
826	"United Kingdom"	"1820"	40.95
8	"Albania"	"1820"	35.4
70	"Bosnia and Herzegovina"	"1820"	35.1
191	"Croatia"	"1820"	36.1
300	"Greece"	"1820"	36.6
380	"Italy"	"1820"	29.01
9001	"Kosovo"	"1820"	0
470	"Malta"	"1820"	0
499	"Montenegro"	"1820"	35.4
620	"Portugal"	"1820"	35.6
674	"San Marino"	"1820"	0
688	"Serbia"	"1820"	35.5
705	"Slovenia"	"1820"	36.6
724	"Spain"	"1820"	29.5
807	"Former Yugoslav Republic of Macedonia"	"1820"	0
112	"Belarus"	"1820"	36.2
100	"Bulgaria"	"1820"	35.8
203	"Czech Republic"	"1820"	34.9544
348	"Hungary"	"1820"	36
616	"Poland"	"1820"	35.9
498	"Republic of Moldova"	"1820"	0
642	"Romania"	"1820"	35.7
643	"Russian Federation"	"1820"	31.9
703	"Slovakia"	"1820"	36.4
804	"Ukraine"	"1820"	36.6
60	"Bermuda"	"1820"	0
124	"Canada"	"1820"	39
304	"Greenland"	"1820"	0
840	"United States of America"	"1820"	39.41
28	"Antigua and Barbuda"	"1820"	0
533	"Aruba"	"1820"	0
44	"Bahamas"	"1820"	0
52	"Barbados"	"1820"	0
192	"Cuba"	"1820"	36
212	"Dominica"	"1820"	0
214	"Dominican Republic"	"1820"	29.9
308	"Grenada"	"1820"	0
332	"Haiti"	"1820"	0
388	"Jamaica"	"1820"	34.2
630	"Puerto Rico"	"1820"	30.43
659	"Saint Kitts and Nevis"	"1820"	0
662	"Saint Lucia"	"1820"	0
670	"Saint Vincent and the Grenadines"	"1820"	0
780	"Trinidad and Tobago"	"1820"	32.9
850	"United States Virgin Islands"	"1820"	0
84	"Belize"	"1820"	0
188	"Costa Rica"	"1820"	30.2147
222	"El Salvador"	"1820"	28.7
320	"Guatemala"	"1820"	25.8
340	"Honduras"	"1820"	33.9
484	"Mexico"	"1820"	26.9
558	"Nicaragua"	"1820"	25.4
591	"Panama"	"1820"	32.9
32	"Argentina"	"1820"	33.2
68	"Bolivia (Plurinational State of)"	"1820"	33
76	"Brazil"	"1820"	32
152	"Chile"	"1820"	32
170	"Colombia"	"1820"	32
218	"Ecuador"	"1820"	32.9
328	"Guyana"	"1820"	0
600	"Paraguay"	"1820"	35.5
604	"Peru"	"1820"	35.7
740	"Suriname"	"1820"	0
858	"Uruguay"	"1820"	32.9
862	"Venezuela (Bolivarian Republic of)"	"1820"	32.2
36	"Australia"	"1820"	34.05
554	"New Zealand"	"1820"	34.05
242	"Fiji"	"1820"	0
540	"New Caledonia"	"1820"	0
598	"Papua New Guinea"	"1820"	0
90	"Solomon Islands"	"1820"	0
548	"Vanuatu"	"1820"	0
316	"Guam"	"1820"	0
296	"Kiribati"	"1820"	0
584	"Marshall Islands"	"1820"	0
583	"Micronesia (Federated States of)"	"1820"	0
585	"Palau"	"1820"	0
258	"French Polynesia"	"1820"	0
882	"Samoa"	"1820"	0
776	"Tonga"	"1820"	0
4	"Afghanistan"	"1820"	28.211
50	"Bangladesh"	"1820"	25.5
64	"Bhutan"	"1820"	0
356	"India"	"1820"	25.4
364	"Iran (Islamic Republic of)"	"1820"	25.6
462	"Maldives"	"1820"	0
524	"Nepal"	"1820"	32.8
586	"Pakistan"	"1820"	25.9
144	"Sri Lanka"	"1820"	32.6
156	"China"	"1820"	32
344	"Hong Kong China"	"1820"	0
446	"China, Macao Special Administrative Region"	"1820"	0
408	"Democratic People's Republic of Korea"	"1820"	26
392	"Japan"	"1820"	36.4
496	"Mongolia"	"1820"	31.8
410	"Korea"	"1820"	25.8
9002	"Taiwan"	"1820"	28.3
96	"Brunei Darussalam"	"1820"	0
116	"Cambodia"	"1820"	35
360	"Indonesia"	"1820"	30
418	"Lao People's Democratic Republic"	"1820"	31.9
458	"Malaysia"	"1820"	30.6
104	"Myanmar"	"1820"	30.8
608	"Philippines"	"1820"	30.9
702	"Singapore"	"1820"	34
764	"Thailand"	"1820"	30.4
626	"Timor-Leste"	"1820"	0
704	"Viet Nam"	"1820"	32
51	"Armenia"	"1820"	0
31	"Azerbaijan"	"1820"	0
48	"Bahrain"	"1820"	30.3
196	"Cyprus"	"1820"	0
268	"Georgia"	"1820"	0
368	"Iraq"	"1820"	31.2
376	"Israel"	"1820"	0
400	"Jordan"	"1820"	31.7
414	"Kuwait"	"1820"	26
422	"Lebanon"	"1820"	29.7
275	"Palestinian Authority"	"1820"	0
512	"Oman"	"1820"	32.3
634	"Qatar"	"1820"	30.8
682	"Saudi Arabia"	"1820"	32.1
760	"Syrian Arab Republic"	"1820"	31.1
792	"Turkey"	"1820"	35
784	"United Arab Emirates"	"1820"	30.7
398	"Kazakhstan"	"1820"	26.2
417	"Kyrgyzstan"	"1820"	0
762	"Tajikistan"	"1820"	0
795	"Turkmenistan"	"1820"	0
860	"Uzbekistan"	"1820"	0
12	"Algeria"	"1820"	28.8
818	"Egypt"	"1820"	33
434	"Libya"	"1820"	33
504	"Morocco"	"1820"	33.1
788	"Tunisia"	"1820"	28.8
204	"Benin"	"1820"	31
854	"Burkina Faso"	"1820"	29.2
132	"Cape Verde"	"1820"	33.8
384	"Cote d'Ivoire"	"1820"	31.9
270	"Gambia"	"1820"	28.8
288	"Ghana"	"1820"	28
