"Code"	"Country"	"variable"	"value"
554	"New Zealand"	"1851"	0
242	"Fiji"	"1851"	0
4	"Afghanistan"	"1851"	0
50	"Bangladesh"	"1851"	0
356	"India"	"1851"	0
364	"Iran (Islamic Republic of)"	"1851"	0
524	"Nepal"	"1851"	0
586	"Pakistan"	"1851"	0
144	"Sri Lanka"	"1851"	0
9003	"Tibet"	"1851"	0
156	"China"	"1851"	0
408	"Democratic People's Republic of Korea"	"1851"	0
392	"Japan"	"1851"	0
410	"Korea"	"1851"	0
9002	"Taiwan"	"1851"	0
116	"Cambodia"	"1851"	0
418	"Lao People's Democratic Republic"	"1851"	0
458	"Malaysia"	"1851"	0
104	"Myanmar"	"1851"	0
608	"Philippines"	"1851"	0
702	"Singapore"	"1851"	0
764	"Thailand"	"1851"	0
704	"Viet Nam"	"1851"	0
51	"Armenia"	"1851"	0
31	"Azerbaijan"	"1851"	0
196	"Cyprus"	"1851"	0
268	"Georgia"	"1851"	0
368	"Iraq"	"1851"	0
376	"Israel"	"1851"	0
400	"Jordan"	"1851"	0
422	"Lebanon"	"1851"	0
275	"Palestinian Authority"	"1851"	0
682	"Saudi Arabia"	"1851"	0
760	"Syrian Arab Republic"	"1851"	0
792	"Turkey"	"1851"	0
398	"Kazakhstan"	"1851"	0
417	"Kyrgyzstan"	"1851"	0
762	"Tajikistan"	"1851"	0
795	"Turkmenistan"	"1851"	0
860	"Uzbekistan"	"1851"	0
12	"Algeria"	"1851"	0
818	"Egypt"	"1851"	0
434	"Libya"	"1851"	0
504	"Morocco"	"1851"	0
788	"Tunisia"	"1851"	0
204	"Benin"	"1851"	0
854	"Burkina Faso"	"1851"	0
384	"Cote d'Ivoire"	"1851"	0
270	"Gambia"	"1851"	0
288	"Ghana"	"1851"	0
324	"Guinea"	"1851"	0
430	"Liberia"	"1851"	0
466	"Mali"	"1851"	0
478	"Mauritania"	"1851"	0
562	"Niger"	"1851"	0
566	"Nigeria"	"1851"	0
686	"Senegal"	"1851"	0
694	"Sierra Leone"	"1851"	0.317729
768	"Togo"	"1851"	0
24	"Angola"	"1851"	0
120	"Cameroon"	"1851"	0
140	"Central African Republic"	"1851"	0
148	"Chad"	"1851"	0
178	"Congo"	"1851"	0
180	"Democratic Republic of the Congo"	"1851"	0
266	"Gabon"	"1851"	0
72	"Botswana"	"1851"	0
426	"Lesotho"	"1851"	0
516	"Namibia"	"1851"	0
710	"South Africa"	"1851"	0
748	"Swaziland"	"1851"	0
108	"Burundi"	"1851"	0
404	"Kenya"	"1851"	0
450	"Madagascar"	"1851"	0
454	"Malawi"	"1851"	0
480	"Mauritius"	"1851"	0
508	"Mozambique"	"1851"	0
646	"Rwanda"	"1851"	0
690	"Seychelles"	"1851"	0
706	"Somalia"	"1851"	0
800	"Uganda"	"1851"	0
834	"United Republic of Tanzania"	"1851"	0
894	"Zambia"	"1851"	0
716	"Zimbabwe"	"1851"	0
40	"Austria"	"1852"	0
56	"Belgium"	"1852"	3.77119
250	"France"	"1852"	0
276	"Germany"	"1852"	0
528	"Netherlands"	"1852"	0
756	"Switzerland"	"1852"	0
208	"Denmark"	"1852"	0
233	"Estonia"	"1852"	0
246	"Finland"	"1852"	0
352	"Iceland"	"1852"	0
372	"Ireland"	"1852"	0
428	"Latvia"	"1852"	0
440	"Lithuania"	"1852"	0
578	"Norway"	"1852"	5.67223
752	"Sweden"	"1852"	0
826	"United Kingdom"	"1852"	0
300	"Greece"	"1852"	0
380	"Italy"	"1852"	0
620	"Portugal"	"1852"	0
724	"Spain"	"1852"	0
112	"Belarus"	"1852"	0
100	"Bulgaria"	"1852"	0
203	"Czech Republic"	"1852"	0
348	"Hungary"	"1852"	0
616	"Poland"	"1852"	0
498	"Republic of Moldova"	"1852"	0
642	"Romania"	"1852"	0
643	"Russian Federation"	"1852"	0
703	"Slovakia"	"1852"	0
804	"Ukraine"	"1852"	0
124	"Canada"	"1852"	0
840	"United States of America"	"1852"	0
52	"Barbados"	"1852"	0
192	"Cuba"	"1852"	0
214	"Dominican Republic"	"1852"	0
332	"Haiti"	"1852"	0
388	"Jamaica"	"1852"	0
630	"Puerto Rico"	"1852"	0
780	"Trinidad and Tobago"	"1852"	0
188	"Costa Rica"	"1852"	0
222	"El Salvador"	"1852"	0
320	"Guatemala"	"1852"	0
340	"Honduras"	"1852"	0
484	"Mexico"	"1852"	0
558	"Nicaragua"	"1852"	0
591	"Panama"	"1852"	0
32	"Argentina"	"1852"	0
68	"Bolivia (Plurinational State of)"	"1852"	0
76	"Brazil"	"1852"	0
152	"Chile"	"1852"	0
170	"Colombia"	"1852"	0
218	"Ecuador"	"1852"	0
328	"Guyana"	"1852"	0
600	"Paraguay"	"1852"	0
604	"Peru"	"1852"	0
858	"Uruguay"	"1852"	0
862	"Venezuela (Bolivarian Republic of)"	"1852"	0
36	"Australia"	"1852"	1.16677
554	"New Zealand"	"1852"	0
242	"Fiji"	"1852"	0
4	"Afghanistan"	"1852"	0
50	"Bangladesh"	"1852"	0
356	"India"	"1852"	0
364	"Iran (Islamic Republic of)"	"1852"	0
524	"Nepal"	"1852"	0
586	"Pakistan"	"1852"	0
144	"Sri Lanka"	"1852"	0
9003	"Tibet"	"1852"	0
156	"China"	"1852"	0
408	"Democratic People's Republic of Korea"	"1852"	0
392	"Japan"	"1852"	0
410	"Korea"	"1852"	0
9002	"Taiwan"	"1852"	0
116	"Cambodia"	"1852"	0
418	"Lao People's Democratic Republic"	"1852"	0
458	"Malaysia"	"1852"	0
104	"Myanmar"	"1852"	0
608	"Philippines"	"1852"	0
702	"Singapore"	"1852"	0
764	"Thailand"	"1852"	0
704	"Viet Nam"	"1852"	0
51	"Armenia"	"1852"	0
31	"Azerbaijan"	"1852"	0
196	"Cyprus"	"1852"	0
268	"Georgia"	"1852"	0
368	"Iraq"	"1852"	0
376	"Israel"	"1852"	0
400	"Jordan"	"1852"	0
422	"Lebanon"	"1852"	0
275	"Palestinian Authority"	"1852"	0
682	"Saudi Arabia"	"1852"	0
760	"Syrian Arab Republic"	"1852"	0
792	"Turkey"	"1852"	0
398	"Kazakhstan"	"1852"	0
417	"Kyrgyzstan"	"1852"	0
762	"Tajikistan"	"1852"	0
795	"Turkmenistan"	"1852"	0
860	"Uzbekistan"	"1852"	0
12	"Algeria"	"1852"	0
818	"Egypt"	"1852"	0
434	"Libya"	"1852"	0
504	"Morocco"	"1852"	0
788	"Tunisia"	"1852"	0
204	"Benin"	"1852"	0
854	"Burkina Faso"	"1852"	0
384	"Cote d'Ivoire"	"1852"	0
270	"Gambia"	"1852"	0
288	"Ghana"	"1852"	0
324	"Guinea"	"1852"	0
430	"Liberia"	"1852"	0
466	"Mali"	"1852"	0
478	"Mauritania"	"1852"	0
562	"Niger"	"1852"	0
566	"Nigeria"	"1852"	0
686	"Senegal"	"1852"	0
694	"Sierra Leone"	"1852"	0.300201
768	"Togo"	"1852"	0
24	"Angola"	"1852"	0
120	"Cameroon"	"1852"	0
140	"Central African Republic"	"1852"	0
148	"Chad"	"1852"	0
178	"Congo"	"1852"	0
180	"Democratic Republic of the Congo"	"1852"	0
266	"Gabon"	"1852"	0
72	"Botswana"	"1852"	0
426	"Lesotho"	"1852"	0
516	"Namibia"	"1852"	0
710	"South Africa"	"1852"	0
748	"Swaziland"	"1852"	0
108	"Burundi"	"1852"	0
404	"Kenya"	"1852"	0
450	"Madagascar"	"1852"	0
454	"Malawi"	"1852"	0
480	"Mauritius"	"1852"	0
508	"Mozambique"	"1852"	0
646	"Rwanda"	"1852"	0
690	"Seychelles"	"1852"	0
706	"Somalia"	"1852"	0
800	"Uganda"	"1852"	0
834	"United Republic of Tanzania"	"1852"	0
894	"Zambia"	"1852"	0
716	"Zimbabwe"	"1852"	0
40	"Austria"	"1853"	0
56	"Belgium"	"1853"	3.83555
250	"France"	"1853"	0
276	"Germany"	"1853"	0
528	"Netherlands"	"1853"	0
756	"Switzerland"	"1853"	0
208	"Denmark"	"1853"	0
233	"Estonia"	"1853"	0
246	"Finland"	"1853"	0
352	"Iceland"	"1853"	0
372	"Ireland"	"1853"	0
428	"Latvia"	"1853"	0
440	"Lithuania"	"1853"	0
578	"Norway"	"1853"	5.66037
752	"Sweden"	"1853"	0
826	"United Kingdom"	"1853"	0
300	"Greece"	"1853"	0
380	"Italy"	"1853"	0
620	"Portugal"	"1853"	0
724	"Spain"	"1853"	0
112	"Belarus"	"1853"	0
100	"Bulgaria"	"1853"	0
203	"Czech Republic"	"1853"	0
348	"Hungary"	"1853"	0
616	"Poland"	"1853"	0
498	"Republic of Moldova"	"1853"	0
642	"Romania"	"1853"	0
643	"Russian Federation"	"1853"	0
703	"Slovakia"	"1853"	0
804	"Ukraine"	"1853"	0
124	"Canada"	"1853"	0
840	"United States of America"	"1853"	0
52	"Barbados"	"1853"	0
192	"Cuba"	"1853"	0
214	"Dominican Republic"	"1853"	0
332	"Haiti"	"1853"	0
388	"Jamaica"	"1853"	0
630	"Puerto Rico"	"1853"	0
780	"Trinidad and Tobago"	"1853"	0
188	"Costa Rica"	"1853"	0
222	"El Salvador"	"1853"	0
320	"Guatemala"	"1853"	0
340	"Honduras"	"1853"	0
484	"Mexico"	"1853"	0
558	"Nicaragua"	"1853"	0
591	"Panama"	"1853"	0
32	"Argentina"	"1853"	0
68	"Bolivia (Plurinational State of)"	"1853"	0
76	"Brazil"	"1853"	0
152	"Chile"	"1853"	0
170	"Colombia"	"1853"	0
218	"Ecuador"	"1853"	0
328	"Guyana"	"1853"	0
600	"Paraguay"	"1853"	0
604	"Peru"	"1853"	0
858	"Uruguay"	"1853"	0
862	"Venezuela (Bolivarian Republic of)"	"1853"	0
36	"Australia"	"1853"	1.21721
554	"New Zealand"	"1853"	0
242	"Fiji"	"1853"	0
4	"Afghanistan"	"1853"	0
50	"Bangladesh"	"1853"	0
356	"India"	"1853"	0
364	"Iran (Islamic Republic of)"	"1853"	0
524	"Nepal"	"1853"	0
586	"Pakistan"	"1853"	0
144	"Sri Lanka"	"1853"	0
9003	"Tibet"	"1853"	0
156	"China"	"1853"	0
408	"Democratic People's Republic of Korea"	"1853"	0
392	"Japan"	"1853"	0
410	"Korea"	"1853"	0
9002	"Taiwan"	"1853"	0
116	"Cambodia"	"1853"	0
418	"Lao People's Democratic Republic"	"1853"	0
458	"Malaysia"	"1853"	0
104	"Myanmar"	"1853"	0
608	"Philippines"	"1853"	0
702	"Singapore"	"1853"	0
764	"Thailand"	"1853"	0
704	"Viet Nam"	"1853"	0
51	"Armenia"	"1853"	0
31	"Azerbaijan"	"1853"	0
196	"Cyprus"	"1853"	0
268	"Georgia"	"1853"	0
368	"Iraq"	"1853"	0
376	"Israel"	"1853"	0
400	"Jordan"	"1853"	0
422	"Lebanon"	"1853"	0
275	"Palestinian Authority"	"1853"	0
682	"Saudi Arabia"	"1853"	0
760	"Syrian Arab Republic"	"1853"	0
792	"Turkey"	"1853"	0
398	"Kazakhstan"	"1853"	0
417	"Kyrgyzstan"	"1853"	0
762	"Tajikistan"	"1853"	0
795	"Turkmenistan"	"1853"	0
860	"Uzbekistan"	"1853"	0
12	"Algeria"	"1853"	0
818	"Egypt"	"1853"	0
434	"Libya"	"1853"	0
504	"Morocco"	"1853"	0
788	"Tunisia"	"1853"	0
204	"Benin"	"1853"	0
854	"Burkina Faso"	"1853"	0
384	"Cote d'Ivoire"	"1853"	0
270	"Gambia"	"1853"	0
288	"Ghana"	"1853"	0
324	"Guinea"	"1853"	0
430	"Liberia"	"1853"	0
466	"Mali"	"1853"	0
478	"Mauritania"	"1853"	0
562	"Niger"	"1853"	0
566	"Nigeria"	"1853"	0
686	"Senegal"	"1853"	0
694	"Sierra Leone"	"1853"	0.301514
768	"Togo"	"1853"	0
24	"Angola"	"1853"	0
120	"Cameroon"	"1853"	0
140	"Central African Republic"	"1853"	0
148	"Chad"	"1853"	0
178	"Congo"	"1853"	0
180	"Democratic Republic of the Congo"	"1853"	0
266	"Gabon"	"1853"	0
72	"Botswana"	"1853"	0
426	"Lesotho"	"1853"	0
516	"Namibia"	"1853"	0
710	"South Africa"	"1853"	0
748	"Swaziland"	"1853"	0
108	"Burundi"	"1853"	0
404	"Kenya"	"1853"	0
450	"Madagascar"	"1853"	0
454	"Malawi"	"1853"	0
480	"Mauritius"	"1853"	0
508	"Mozambique"	"1853"	0
646	"Rwanda"	"1853"	0
690	"Seychelles"	"1853"	0
706	"Somalia"	"1853"	0
800	"Uganda"	"1853"	0
834	"United Republic of Tanzania"	"1853"	0
894	"Zambia"	"1853"	0
716	"Zimbabwe"	"1853"	0
40	"Austria"	"1854"	0
56	"Belgium"	"1854"	3.86496
250	"France"	"1854"	0
276	"Germany"	"1854"	0
528	"Netherlands"	"1854"	0
756	"Switzerland"	"1854"	0
208	"Denmark"	"1854"	0
233	"Estonia"	"1854"	0
246	"Finland"	"1854"	0
352	"Iceland"	"1854"	0
372	"Ireland"	"1854"	0
428	"Latvia"	"1854"	0
440	"Lithuania"	"1854"	0
578	"Norway"	"1854"	5.64698
752	"Sweden"	"1854"	0
826	"United Kingdom"	"1854"	0
300	"Greece"	"1854"	0
380	"Italy"	"1854"	0
620	"Portugal"	"1854"	0
724	"Spain"	"1854"	0
112	"Belarus"	"1854"	0
100	"Bulgaria"	"1854"	0
203	"Czech Republic"	"1854"	0
348	"Hungary"	"1854"	0
616	"Poland"	"1854"	0
498	"Republic of Moldova"	"1854"	0
642	"Romania"	"1854"	0
643	"Russian Federation"	"1854"	0
703	"Slovakia"	"1854"	0
804	"Ukraine"	"1854"	0
124	"Canada"	"1854"	0
840	"United States of America"	"1854"	0
52	"Barbados"	"1854"	0
192	"Cuba"	"1854"	0
214	"Dominican Republic"	"1854"	0
332	"Haiti"	"1854"	0
388	"Jamaica"	"1854"	0
630	"Puerto Rico"	"1854"	0
780	"Trinidad and Tobago"	"1854"	0
188	"Costa Rica"	"1854"	0
222	"El Salvador"	"1854"	0
320	"Guatemala"	"1854"	0
340	"Honduras"	"1854"	0
484	"Mexico"	"1854"	0
558	"Nicaragua"	"1854"	0
591	"Panama"	"1854"	0
32	"Argentina"	"1854"	0
68	"Bolivia (Plurinational State of)"	"1854"	0
76	"Brazil"	"1854"	0
152	"Chile"	"1854"	0
170	"Colombia"	"1854"	0
218	"Ecuador"	"1854"	0
328	"Guyana"	"1854"	0
600	"Paraguay"	"1854"	0
604	"Peru"	"1854"	0
858	"Uruguay"	"1854"	0
862	"Venezuela (Bolivarian Republic of)"	"1854"	0
36	"Australia"	"1854"	1.24724
554	"New Zealand"	"1854"	0
242	"Fiji"	"1854"	0
4	"Afghanistan"	"1854"	0
50	"Bangladesh"	"1854"	0
356	"India"	"1854"	0
364	"Iran (Islamic Republic of)"	"1854"	0
524	"Nepal"	"1854"	0
586	"Pakistan"	"1854"	0
144	"Sri Lanka"	"1854"	0
9003	"Tibet"	"1854"	0
156	"China"	"1854"	0
408	"Democratic People's Republic of Korea"	"1854"	0
392	"Japan"	"1854"	0
410	"Korea"	"1854"	0
9002	"Taiwan"	"1854"	0
116	"Cambodia"	"1854"	0
418	"Lao People's Democratic Republic"	"1854"	0
458	"Malaysia"	"1854"	0
104	"Myanmar"	"1854"	0
608	"Philippines"	"1854"	0
702	"Singapore"	"1854"	0
764	"Thailand"	"1854"	0
704	"Viet Nam"	"1854"	0
51	"Armenia"	"1854"	0
31	"Azerbaijan"	"1854"	0
196	"Cyprus"	"1854"	0
268	"Georgia"	"1854"	0
368	"Iraq"	"1854"	0
376	"Israel"	"1854"	0
400	"Jordan"	"1854"	0
422	"Lebanon"	"1854"	0
275	"Palestinian Authority"	"1854"	0
682	"Saudi Arabia"	"1854"	0
760	"Syrian Arab Republic"	"1854"	0
792	"Turkey"	"1854"	0
398	"Kazakhstan"	"1854"	0
417	"Kyrgyzstan"	"1854"	0
762	"Tajikistan"	"1854"	0
795	"Turkmenistan"	"1854"	0
860	"Uzbekistan"	"1854"	0
12	"Algeria"	"1854"	0
818	"Egypt"	"1854"	0
434	"Libya"	"1854"	0
504	"Morocco"	"1854"	0
788	"Tunisia"	"1854"	0
204	"Benin"	"1854"	0
854	"Burkina Faso"	"1854"	0
384	"Cote d'Ivoire"	"1854"	0
270	"Gambia"	"1854"	0
288	"Ghana"	"1854"	0
324	"Guinea"	"1854"	0
430	"Liberia"	"1854"	0
466	"Mali"	"1854"	0
478	"Mauritania"	"1854"	0
562	"Niger"	"1854"	0
566	"Nigeria"	"1854"	0
686	"Senegal"	"1854"	0
694	"Sierra Leone"	"1854"	0.315731
768	"Togo"	"1854"	0
24	"Angola"	"1854"	0
120	"Cameroon"	"1854"	0
140	"Central African Republic"	"1854"	0
148	"Chad"	"1854"	0
178	"Congo"	"1854"	0
180	"Democratic Republic of the Congo"	"1854"	0
266	"Gabon"	"1854"	0
72	"Botswana"	"1854"	0
426	"Lesotho"	"1854"	0
516	"Namibia"	"1854"	0
710	"South Africa"	"1854"	0
748	"Swaziland"	"1854"	0
108	"Burundi"	"1854"	0
404	"Kenya"	"1854"	0
450	"Madagascar"	"1854"	0
454	"Malawi"	"1854"	0
480	"Mauritius"	"1854"	0
508	"Mozambique"	"1854"	0
646	"Rwanda"	"1854"	0
690	"Seychelles"	"1854"	0
706	"Somalia"	"1854"	0
800	"Uganda"	"1854"	0
834	"United Republic of Tanzania"	"1854"	0
894	"Zambia"	"1854"	0
716	"Zimbabwe"	"1854"	0
40	"Austria"	"1855"	0
56	"Belgium"	"1855"	3.87039
250	"France"	"1855"	0
276	"Germany"	"1855"	0
528	"Netherlands"	"1855"	0
756	"Switzerland"	"1855"	0
208	"Denmark"	"1855"	0
233	"Estonia"	"1855"	0
246	"Finland"	"1855"	0
352	"Iceland"	"1855"	0
372	"Ireland"	"1855"	0
428	"Latvia"	"1855"	0
440	"Lithuania"	"1855"	0
578	"Norway"	"1855"	5.63381
752	"Sweden"	"1855"	0
826	"United Kingdom"	"1855"	0
300	"Greece"	"1855"	0
380	"Italy"	"1855"	0
620	"Portugal"	"1855"	0
724	"Spain"	"1855"	0
112	"Belarus"	"1855"	0
100	"Bulgaria"	"1855"	0
203	"Czech Republic"	"1855"	0
348	"Hungary"	"1855"	0
616	"Poland"	"1855"	0
498	"Republic of Moldova"	"1855"	0
642	"Romania"	"1855"	0
643	"Russian Federation"	"1855"	0
703	"Slovakia"	"1855"	0
804	"Ukraine"	"1855"	0
124	"Canada"	"1855"	0
840	"United States of America"	"1855"	0
52	"Barbados"	"1855"	0
192	"Cuba"	"1855"	0
214	"Dominican Republic"	"1855"	0
332	"Haiti"	"1855"	0
388	"Jamaica"	"1855"	0
630	"Puerto Rico"	"1855"	0
780	"Trinidad and Tobago"	"1855"	0
188	"Costa Rica"	"1855"	0
222	"El Salvador"	"1855"	0
320	"Guatemala"	"1855"	0
340	"Honduras"	"1855"	0
484	"Mexico"	"1855"	0
558	"Nicaragua"	"1855"	0
591	"Panama"	"1855"	0
32	"Argentina"	"1855"	0
68	"Bolivia (Plurinational State of)"	"1855"	0
76	"Brazil"	"1855"	0
152	"Chile"	"1855"	0
170	"Colombia"	"1855"	0
218	"Ecuador"	"1855"	0
328	"Guyana"	"1855"	0
600	"Paraguay"	"1855"	0
604	"Peru"	"1855"	0
858	"Uruguay"	"1855"	0
862	"Venezuela (Bolivarian Republic of)"	"1855"	0
36	"Australia"	"1855"	1.28411
554	"New Zealand"	"1855"	0
242	"Fiji"	"1855"	0
4	"Afghanistan"	"1855"	0
50	"Bangladesh"	"1855"	0
356	"India"	"1855"	0
364	"Iran (Islamic Republic of)"	"1855"	0
524	"Nepal"	"1855"	0
586	"Pakistan"	"1855"	0
144	"Sri Lanka"	"1855"	0
9003	"Tibet"	"1855"	0
156	"China"	"1855"	0
408	"Democratic People's Republic of Korea"	"1855"	0
392	"Japan"	"1855"	0
410	"Korea"	"1855"	0
9002	"Taiwan"	"1855"	0
116	"Cambodia"	"1855"	0
418	"Lao People's Democratic Republic"	"1855"	0
458	"Malaysia"	"1855"	0
104	"Myanmar"	"1855"	0
608	"Philippines"	"1855"	0
702	"Singapore"	"1855"	0
764	"Thailand"	"1855"	0
704	"Viet Nam"	"1855"	0
51	"Armenia"	"1855"	0
31	"Azerbaijan"	"1855"	0
196	"Cyprus"	"1855"	0
268	"Georgia"	"1855"	0
368	"Iraq"	"1855"	0
376	"Israel"	"1855"	0
400	"Jordan"	"1855"	0
422	"Lebanon"	"1855"	0
275	"Palestinian Authority"	"1855"	0
682	"Saudi Arabia"	"1855"	0
760	"Syrian Arab Republic"	"1855"	0
792	"Turkey"	"1855"	0
398	"Kazakhstan"	"1855"	0
417	"Kyrgyzstan"	"1855"	0
762	"Tajikistan"	"1855"	0
795	"Turkmenistan"	"1855"	0
860	"Uzbekistan"	"1855"	0
12	"Algeria"	"1855"	0
818	"Egypt"	"1855"	0
434	"Libya"	"1855"	0
504	"Morocco"	"1855"	0
788	"Tunisia"	"1855"	0
204	"Benin"	"1855"	0
