"Code"	"Country"	"variable"	"value"
600	"Paraguay"	"1800"	0
604	"Peru"	"1800"	0
740	"Suriname"	"1800"	0
858	"Uruguay"	"1800"	0
36	"Australia"	"1800"	0
554	"New Zealand"	"1800"	0
4	"Afghanistan"	"1800"	0
50	"Bangladesh"	"1800"	0
64	"Bhutan"	"1800"	0
356	"India"	"1800"	0
364	"Iran (Islamic Republic of)"	"1800"	0
462	"Maldives"	"1800"	0
524	"Nepal"	"1800"	0
586	"Pakistan"	"1800"	0
144	"Sri Lanka"	"1800"	0
156	"China"	"1800"	0
344	"Hong Kong China"	"1800"	0
446	"China, Macao Special Administrative Region"	"1800"	0
392	"Japan"	"1800"	0
496	"Mongolia"	"1800"	0
9002	"Taiwan"	"1800"	0
96	"Brunei Darussalam"	"1800"	0
116	"Cambodia"	"1800"	0
360	"Indonesia"	"1800"	0
458	"Malaysia"	"1800"	0
608	"Philippines"	"1800"	0
702	"Singapore"	"1800"	0
764	"Thailand"	"1800"	0
51	"Armenia"	"1800"	0
31	"Azerbaijan"	"1800"	0
48	"Bahrain"	"1800"	0
196	"Cyprus"	"1800"	0
268	"Georgia"	"1800"	0
368	"Iraq"	"1800"	0
376	"Israel"	"1800"	0
400	"Jordan"	"1800"	0
414	"Kuwait"	"1800"	0
422	"Lebanon"	"1800"	0
275	"Palestinian Authority"	"1800"	0
512	"Oman"	"1800"	0
634	"Qatar"	"1800"	0
682	"Saudi Arabia"	"1800"	0
792	"Turkey"	"1800"	0
887	"Yemen"	"1800"	0
795	"Turkmenistan"	"1800"	0
860	"Uzbekistan"	"1800"	0
12	"Algeria"	"1800"	0
818	"Egypt"	"1800"	0
434	"Libya"	"1800"	0
504	"Morocco"	"1800"	0
788	"Tunisia"	"1800"	0
204	"Benin"	"1800"	0
854	"Burkina Faso"	"1800"	0
132	"Cape Verde"	"1800"	0
270	"Gambia"	"1800"	0
288	"Ghana"	"1800"	0
324	"Guinea"	"1800"	0
624	"Guinea-Bissau"	"1800"	0
430	"Liberia"	"1800"	0
466	"Mali"	"1800"	0
478	"Mauritania"	"1800"	0
562	"Niger"	"1800"	0
566	"Nigeria"	"1800"	0
686	"Senegal"	"1800"	0
694	"Sierra Leone"	"1800"	0
768	"Togo"	"1800"	0
24	"Angola"	"1800"	0
120	"Cameroon"	"1800"	0
140	"Central African Republic"	"1800"	0
148	"Chad"	"1800"	0
226	"Equatorial Guinea"	"1800"	0
266	"Gabon"	"1800"	0
678	"Sao Tome and Principe"	"1800"	0
72	"Botswana"	"1800"	0
426	"Lesotho"	"1800"	0
516	"Namibia"	"1800"	0
710	"South Africa"	"1800"	0
108	"Burundi"	"1800"	0
174	"Comoros"	"1800"	0
232	"Eritrea"	"1800"	0
404	"Kenya"	"1800"	0
450	"Madagascar"	"1800"	0
454	"Malawi"	"1800"	0
508	"Mozambique"	"1800"	0
690	"Seychelles"	"1800"	0
800	"Uganda"	"1800"	0
834	"United Republic of Tanzania"	"1800"	0
894	"Zambia"	"1800"	0
716	"Zimbabwe"	"1800"	0
40	"Austria"	"1801"	0
56	"Belgium"	"1801"	0.8
250	"France"	"1801"	1.5
276	"Germany"	"1801"	2.4
438	"Liechtenstein"	"1801"	0
442	"Luxembourg"	"1801"	0
528	"Netherlands"	"1801"	0
756	"Switzerland"	"1801"	4.7
208	"Denmark"	"1801"	0
233	"Estonia"	"1801"	0
246	"Finland"	"1801"	2.4
352	"Iceland"	"1801"	0
372	"Ireland"	"1801"	2.3
428	"Latvia"	"1801"	0
440	"Lithuania"	"1801"	0
578	"Norway"	"1801"	0
752	"Sweden"	"1801"	0.7
8	"Albania"	"1801"	0
191	"Croatia"	"1801"	0
300	"Greece"	"1801"	0
380	"Italy"	"1801"	8
470	"Malta"	"1801"	0
499	"Montenegro"	"1801"	0
620	"Portugal"	"1801"	0
674	"San Marino"	"1801"	0
688	"Serbia"	"1801"	0
705	"Slovenia"	"1801"	0
724	"Spain"	"1801"	8.8
807	"Former Yugoslav Republic of Macedonia"	"1801"	0
112	"Belarus"	"1801"	0
100	"Bulgaria"	"1801"	0
203	"Czech Republic"	"1801"	0
348	"Hungary"	"1801"	0
616	"Poland"	"1801"	0
642	"Romania"	"1801"	0
804	"Ukraine"	"1801"	0
124	"Canada"	"1801"	0
840	"United States of America"	"1801"	0
28	"Antigua and Barbuda"	"1801"	0
44	"Bahamas"	"1801"	0
52	"Barbados"	"1801"	0
92	"British Virgin Islands"	"1801"	0
136	"Cayman Islands"	"1801"	0
192	"Cuba"	"1801"	0
212	"Dominica"	"1801"	0
308	"Grenada"	"1801"	0
312	"Guadeloupe"	"1801"	0
332	"Haiti"	"1801"	0
388	"Jamaica"	"1801"	0
474	"Martinique"	"1801"	0
500	"Montserrat"	"1801"	0
630	"Puerto Rico"	"1801"	0
659	"Saint Kitts and Nevis"	"1801"	0
662	"Saint Lucia"	"1801"	0
670	"Saint Vincent and the Grenadines"	"1801"	0
796	"Turks and Caicos Islands"	"1801"	0
850	"United States Virgin Islands"	"1801"	0
84	"Belize"	"1801"	0
188	"Costa Rica"	"1801"	0
222	"El Salvador"	"1801"	0
320	"Guatemala"	"1801"	0
340	"Honduras"	"1801"	0
484	"Mexico"	"1801"	0
558	"Nicaragua"	"1801"	0
591	"Panama"	"1801"	0
32	"Argentina"	"1801"	0
76	"Brazil"	"1801"	0
152	"Chile"	"1801"	0
170	"Colombia"	"1801"	0
218	"Ecuador"	"1801"	0
254	"French Guiana"	"1801"	0
328	"Guyana"	"1801"	0
600	"Paraguay"	"1801"	0
604	"Peru"	"1801"	0
740	"Suriname"	"1801"	0
858	"Uruguay"	"1801"	0
36	"Australia"	"1801"	0
554	"New Zealand"	"1801"	0
4	"Afghanistan"	"1801"	0
50	"Bangladesh"	"1801"	0
64	"Bhutan"	"1801"	0
356	"India"	"1801"	0
364	"Iran (Islamic Republic of)"	"1801"	0
462	"Maldives"	"1801"	0
524	"Nepal"	"1801"	0
586	"Pakistan"	"1801"	0
144	"Sri Lanka"	"1801"	0
156	"China"	"1801"	0
344	"Hong Kong China"	"1801"	0
446	"China, Macao Special Administrative Region"	"1801"	0
392	"Japan"	"1801"	0
496	"Mongolia"	"1801"	0
9002	"Taiwan"	"1801"	0
96	"Brunei Darussalam"	"1801"	0
116	"Cambodia"	"1801"	0
360	"Indonesia"	"1801"	0
458	"Malaysia"	"1801"	0
608	"Philippines"	"1801"	0
702	"Singapore"	"1801"	0
764	"Thailand"	"1801"	0
51	"Armenia"	"1801"	0
31	"Azerbaijan"	"1801"	0
48	"Bahrain"	"1801"	0
196	"Cyprus"	"1801"	0
268	"Georgia"	"1801"	0
368	"Iraq"	"1801"	0
376	"Israel"	"1801"	0
400	"Jordan"	"1801"	0
414	"Kuwait"	"1801"	0
422	"Lebanon"	"1801"	0
275	"Palestinian Authority"	"1801"	0
512	"Oman"	"1801"	0
634	"Qatar"	"1801"	0
682	"Saudi Arabia"	"1801"	0
792	"Turkey"	"1801"	0
887	"Yemen"	"1801"	0
795	"Turkmenistan"	"1801"	0
860	"Uzbekistan"	"1801"	0
12	"Algeria"	"1801"	0
818	"Egypt"	"1801"	0
434	"Libya"	"1801"	0
504	"Morocco"	"1801"	0
788	"Tunisia"	"1801"	0
204	"Benin"	"1801"	0
854	"Burkina Faso"	"1801"	0
132	"Cape Verde"	"1801"	0
270	"Gambia"	"1801"	0
288	"Ghana"	"1801"	0
324	"Guinea"	"1801"	0
624	"Guinea-Bissau"	"1801"	0
430	"Liberia"	"1801"	0
466	"Mali"	"1801"	0
478	"Mauritania"	"1801"	0
562	"Niger"	"1801"	0
566	"Nigeria"	"1801"	0
686	"Senegal"	"1801"	0
694	"Sierra Leone"	"1801"	0
768	"Togo"	"1801"	0
24	"Angola"	"1801"	0
120	"Cameroon"	"1801"	0
140	"Central African Republic"	"1801"	0
148	"Chad"	"1801"	0
226	"Equatorial Guinea"	"1801"	0
266	"Gabon"	"1801"	0
678	"Sao Tome and Principe"	"1801"	0
72	"Botswana"	"1801"	0
426	"Lesotho"	"1801"	0
516	"Namibia"	"1801"	0
710	"South Africa"	"1801"	0
108	"Burundi"	"1801"	0
174	"Comoros"	"1801"	0
232	"Eritrea"	"1801"	0
404	"Kenya"	"1801"	0
450	"Madagascar"	"1801"	0
454	"Malawi"	"1801"	0
508	"Mozambique"	"1801"	0
690	"Seychelles"	"1801"	0
800	"Uganda"	"1801"	0
834	"United Republic of Tanzania"	"1801"	0
894	"Zambia"	"1801"	0
716	"Zimbabwe"	"1801"	0
40	"Austria"	"1802"	0
56	"Belgium"	"1802"	0.8
250	"France"	"1802"	1.5
276	"Germany"	"1802"	2.4
438	"Liechtenstein"	"1802"	0
442	"Luxembourg"	"1802"	0
528	"Netherlands"	"1802"	0
756	"Switzerland"	"1802"	4.7
208	"Denmark"	"1802"	0
233	"Estonia"	"1802"	0
246	"Finland"	"1802"	1.8
352	"Iceland"	"1802"	0
372	"Ireland"	"1802"	2.3
428	"Latvia"	"1802"	0
440	"Lithuania"	"1802"	0
578	"Norway"	"1802"	0
752	"Sweden"	"1802"	0.6
8	"Albania"	"1802"	0
191	"Croatia"	"1802"	0
300	"Greece"	"1802"	0
380	"Italy"	"1802"	8
470	"Malta"	"1802"	0
499	"Montenegro"	"1802"	0
620	"Portugal"	"1802"	0
674	"San Marino"	"1802"	0
688	"Serbia"	"1802"	0
705	"Slovenia"	"1802"	0
724	"Spain"	"1802"	8.8
807	"Former Yugoslav Republic of Macedonia"	"1802"	0
112	"Belarus"	"1802"	0
100	"Bulgaria"	"1802"	0
203	"Czech Republic"	"1802"	0
348	"Hungary"	"1802"	0
616	"Poland"	"1802"	0
642	"Romania"	"1802"	0
804	"Ukraine"	"1802"	0
124	"Canada"	"1802"	0
840	"United States of America"	"1802"	0
28	"Antigua and Barbuda"	"1802"	0
44	"Bahamas"	"1802"	0
52	"Barbados"	"1802"	0
92	"British Virgin Islands"	"1802"	0
136	"Cayman Islands"	"1802"	0
192	"Cuba"	"1802"	0
212	"Dominica"	"1802"	0
308	"Grenada"	"1802"	0
312	"Guadeloupe"	"1802"	0
332	"Haiti"	"1802"	0
388	"Jamaica"	"1802"	0
474	"Martinique"	"1802"	0
500	"Montserrat"	"1802"	0
630	"Puerto Rico"	"1802"	0
659	"Saint Kitts and Nevis"	"1802"	0
662	"Saint Lucia"	"1802"	0
670	"Saint Vincent and the Grenadines"	"1802"	0
796	"Turks and Caicos Islands"	"1802"	0
850	"United States Virgin Islands"	"1802"	0
84	"Belize"	"1802"	0
188	"Costa Rica"	"1802"	0
222	"El Salvador"	"1802"	0
320	"Guatemala"	"1802"	0
340	"Honduras"	"1802"	0
484	"Mexico"	"1802"	0
558	"Nicaragua"	"1802"	0
591	"Panama"	"1802"	0
32	"Argentina"	"1802"	0
76	"Brazil"	"1802"	0
152	"Chile"	"1802"	0
170	"Colombia"	"1802"	0
218	"Ecuador"	"1802"	0
254	"French Guiana"	"1802"	0
328	"Guyana"	"1802"	0
600	"Paraguay"	"1802"	0
604	"Peru"	"1802"	0
740	"Suriname"	"1802"	0
858	"Uruguay"	"1802"	0
36	"Australia"	"1802"	0
554	"New Zealand"	"1802"	0
4	"Afghanistan"	"1802"	0
50	"Bangladesh"	"1802"	0
64	"Bhutan"	"1802"	0
356	"India"	"1802"	0
364	"Iran (Islamic Republic of)"	"1802"	0
462	"Maldives"	"1802"	0
524	"Nepal"	"1802"	0
586	"Pakistan"	"1802"	0
144	"Sri Lanka"	"1802"	0
156	"China"	"1802"	0
344	"Hong Kong China"	"1802"	0
446	"China, Macao Special Administrative Region"	"1802"	0
392	"Japan"	"1802"	0
496	"Mongolia"	"1802"	0
9002	"Taiwan"	"1802"	0
96	"Brunei Darussalam"	"1802"	0
116	"Cambodia"	"1802"	0
360	"Indonesia"	"1802"	0
458	"Malaysia"	"1802"	0
608	"Philippines"	"1802"	0
702	"Singapore"	"1802"	0
764	"Thailand"	"1802"	0
51	"Armenia"	"1802"	0
31	"Azerbaijan"	"1802"	0
48	"Bahrain"	"1802"	0
196	"Cyprus"	"1802"	0
268	"Georgia"	"1802"	0
368	"Iraq"	"1802"	0
376	"Israel"	"1802"	0
400	"Jordan"	"1802"	0
414	"Kuwait"	"1802"	0
422	"Lebanon"	"1802"	0
275	"Palestinian Authority"	"1802"	0
512	"Oman"	"1802"	0
634	"Qatar"	"1802"	0
682	"Saudi Arabia"	"1802"	0
792	"Turkey"	"1802"	0
887	"Yemen"	"1802"	0
795	"Turkmenistan"	"1802"	0
860	"Uzbekistan"	"1802"	0
12	"Algeria"	"1802"	0
818	"Egypt"	"1802"	0
434	"Libya"	"1802"	0
504	"Morocco"	"1802"	0
788	"Tunisia"	"1802"	0
204	"Benin"	"1802"	0
854	"Burkina Faso"	"1802"	0
132	"Cape Verde"	"1802"	0
270	"Gambia"	"1802"	0
288	"Ghana"	"1802"	0
324	"Guinea"	"1802"	0
624	"Guinea-Bissau"	"1802"	0
430	"Liberia"	"1802"	0
466	"Mali"	"1802"	0
478	"Mauritania"	"1802"	0
562	"Niger"	"1802"	0
566	"Nigeria"	"1802"	0
686	"Senegal"	"1802"	0
694	"Sierra Leone"	"1802"	0
768	"Togo"	"1802"	0
24	"Angola"	"1802"	0
120	"Cameroon"	"1802"	0
140	"Central African Republic"	"1802"	0
148	"Chad"	"1802"	0
226	"Equatorial Guinea"	"1802"	0
266	"Gabon"	"1802"	0
678	"Sao Tome and Principe"	"1802"	0
72	"Botswana"	"1802"	0
426	"Lesotho"	"1802"	0
516	"Namibia"	"1802"	0
710	"South Africa"	"1802"	0
108	"Burundi"	"1802"	0
174	"Comoros"	"1802"	0
232	"Eritrea"	"1802"	0
404	"Kenya"	"1802"	0
450	"Madagascar"	"1802"	0
454	"Malawi"	"1802"	0
508	"Mozambique"	"1802"	0
690	"Seychelles"	"1802"	0
800	"Uganda"	"1802"	0
834	"United Republic of Tanzania"	"1802"	0
894	"Zambia"	"1802"	0
716	"Zimbabwe"	"1802"	0
40	"Austria"	"1803"	0
56	"Belgium"	"1803"	0.8
250	"France"	"1803"	1.5
276	"Germany"	"1803"	2.4
438	"Liechtenstein"	"1803"	0
442	"Luxembourg"	"1803"	0
528	"Netherlands"	"1803"	0
756	"Switzerland"	"1803"	4.7
208	"Denmark"	"1803"	0
233	"Estonia"	"1803"	0
246	"Finland"	"1803"	3.2
352	"Iceland"	"1803"	0
372	"Ireland"	"1803"	2.3
428	"Latvia"	"1803"	0
440	"Lithuania"	"1803"	0
578	"Norway"	"1803"	0
752	"Sweden"	"1803"	0.7
8	"Albania"	"1803"	0
191	"Croatia"	"1803"	0
300	"Greece"	"1803"	0
380	"Italy"	"1803"	8
470	"Malta"	"1803"	0
499	"Montenegro"	"1803"	0
620	"Portugal"	"1803"	0
674	"San Marino"	"1803"	0
688	"Serbia"	"1803"	0
705	"Slovenia"	"1803"	0
724	"Spain"	"1803"	8.8
807	"Former Yugoslav Republic of Macedonia"	"1803"	0
112	"Belarus"	"1803"	0
100	"Bulgaria"	"1803"	0
203	"Czech Republic"	"1803"	0
348	"Hungary"	"1803"	0
616	"Poland"	"1803"	0
642	"Romania"	"1803"	0
804	"Ukraine"	"1803"	0
124	"Canada"	"1803"	0
840	"United States of America"	"1803"	0
28	"Antigua and Barbuda"	"1803"	0
44	"Bahamas"	"1803"	0
52	"Barbados"	"1803"	0
92	"British Virgin Islands"	"1803"	0
136	"Cayman Islands"	"1803"	0
192	"Cuba"	"1803"	0
212	"Dominica"	"1803"	0
308	"Grenada"	"1803"	0
312	"Guadeloupe"	"1803"	0
332	"Haiti"	"1803"	0
388	"Jamaica"	"1803"	0
474	"Martinique"	"1803"	0
500	"Montserrat"	"1803"	0
630	"Puerto Rico"	"1803"	0
659	"Saint Kitts and Nevis"	"1803"	0
662	"Saint Lucia"	"1803"	0
670	"Saint Vincent and the Grenadines"	"1803"	0
796	"Turks and Caicos Islands"	"1803"	0
850	"United States Virgin Islands"	"1803"	0
84	"Belize"	"1803"	0
188	"Costa Rica"	"1803"	0
222	"El Salvador"	"1803"	0
320	"Guatemala"	"1803"	0
340	"Honduras"	"1803"	0
484	"Mexico"	"1803"	0
558	"Nicaragua"	"1803"	0
591	"Panama"	"1803"	0
32	"Argentina"	"1803"	0
76	"Brazil"	"1803"	0
152	"Chile"	"1803"	0
170	"Colombia"	"1803"	0
218	"Ecuador"	"1803"	0
254	"French Guiana"	"1803"	0
328	"Guyana"	"1803"	0
600	"Paraguay"	"1803"	0
604	"Peru"	"1803"	0
740	"Suriname"	"1803"	0
858	"Uruguay"	"1803"	0
36	"Australia"	"1803"	0
554	"New Zealand"	"1803"	0
4	"Afghanistan"	"1803"	0
50	"Bangladesh"	"1803"	0
64	"Bhutan"	"1803"	0
356	"India"	"1803"	0
364	"Iran (Islamic Republic of)"	"1803"	0
462	"Maldives"	"1803"	0
524	"Nepal"	"1803"	0
586	"Pakistan"	"1803"	0
144	"Sri Lanka"	"1803"	0
156	"China"	"1803"	0
344	"Hong Kong China"	"1803"	0
446	"China, Macao Special Administrative Region"	"1803"	0
392	"Japan"	"1803"	0
496	"Mongolia"	"1803"	0
9002	"Taiwan"	"1803"	0
96	"Brunei Darussalam"	"1803"	0
116	"Cambodia"	"1803"	0
360	"Indonesia"	"1803"	0
458	"Malaysia"	"1803"	0
608	"Philippines"	"1803"	0
702	"Singapore"	"1803"	0
764	"Thailand"	"1803"	0
51	"Armenia"	"1803"	0
31	"Azerbaijan"	"1803"	0
48	"Bahrain"	"1803"	0
196	"Cyprus"	"1803"	0
268	"Georgia"	"1803"	0
368	"Iraq"	"1803"	0
376	"Israel"	"1803"	0
400	"Jordan"	"1803"	0
414	"Kuwait"	"1803"	0
422	"Lebanon"	"1803"	0
275	"Palestinian Authority"	"1803"	0
512	"Oman"	"1803"	0
634	"Qatar"	"1803"	0
682	"Saudi Arabia"	"1803"	0
792	"Turkey"	"1803"	0
887	"Yemen"	"1803"	0
795	"Turkmenistan"	"1803"	0
860	"Uzbekistan"	"1803"	0
12	"Algeria"	"1803"	0
818	"Egypt"	"1803"	0
434	"Libya"	"1803"	0
504	"Morocco"	"1803"	0
788	"Tunisia"	"1803"	0
204	"Benin"	"1803"	0
854	"Burkina Faso"	"1803"	0
132	"Cape Verde"	"1803"	0
270	"Gambia"	"1803"	0
288	"Ghana"	"1803"	0
324	"Guinea"	"1803"	0
624	"Guinea-Bissau"	"1803"	0
430	"Liberia"	"1803"	0
466	"Mali"	"1803"	0
478	"Mauritania"	"1803"	0
562	"Niger"	"1803"	0
566	"Nigeria"	"1803"	0
686	"Senegal"	"1803"	0
694	"Sierra Leone"	"1803"	0
768	"Togo"	"1803"	0
24	"Angola"	"1803"	0
120	"Cameroon"	"1803"	0
140	"Central African Republic"	"1803"	0
148	"Chad"	"1803"	0
226	"Equatorial Guinea"	"1803"	0
266	"Gabon"	"1803"	0
678	"Sao Tome and Principe"	"1803"	0
72	"Botswana"	"1803"	0
426	"Lesotho"	"1803"	0
516	"Namibia"	"1803"	0
710	"South Africa"	"1803"	0
108	"Burundi"	"1803"	0
174	"Comoros"	"1803"	0
232	"Eritrea"	"1803"	0
404	"Kenya"	"1803"	0
450	"Madagascar"	"1803"	0
454	"Malawi"	"1803"	0
508	"Mozambique"	"1803"	0
690	"Seychelles"	"1803"	0
800	"Uganda"	"1803"	0
834	"United Republic of Tanzania"	"1803"	0
894	"Zambia"	"1803"	0
716	"Zimbabwe"	"1803"	0
40	"Austria"	"1804"	0
56	"Belgium"	"1804"	0.8
250	"France"	"1804"	1.5
276	"Germany"	"1804"	2.4
438	"Liechtenstein"	"1804"	0
442	"Luxembourg"	"1804"	0
528	"Netherlands"	"1804"	0
756	"Switzerland"	"1804"	4.7
208	"Denmark"	"1804"	0
233	"Estonia"	"1804"	0
246	"Finland"	"1804"	1.9
352	"Iceland"	"1804"	0
372	"Ireland"	"1804"	2.3
428	"Latvia"	"1804"	0
440	"Lithuania"	"1804"	0
578	"Norway"	"1804"	0
752	"Sweden"	"1804"	0.8
8	"Albania"	"1804"	0
191	"Croatia"	"1804"	0
300	"Greece"	"1804"	0
380	"Italy"	"1804"	8
470	"Malta"	"1804"	0
499	"Montenegro"	"1804"	0
620	"Portugal"	"1804"	0
674	"San Marino"	"1804"	0
688	"Serbia"	"1804"	0
705	"Slovenia"	"1804"	0
724	"Spain"	"1804"	8.8
807	"Former Yugoslav Republic of Macedonia"	"1804"	0
112	"Belarus"	"1804"	0
100	"Bulgaria"	"1804"	0
203	"Czech Republic"	"1804"	0
348	"Hungary"	"1804"	0
616	"Poland"	"1804"	0
642	"Romania"	"1804"	0
804	"Ukraine"	"1804"	0
124	"Canada"	"1804"	0
840	"United States of America"	"1804"	0
28	"Antigua and Barbuda"	"1804"	0
44	"Bahamas"	"1804"	0
52	"Barbados"	"1804"	0
92	"British Virgin Islands"	"1804"	0
136	"Cayman Islands"	"1804"	0
192	"Cuba"	"1804"	0
212	"Dominica"	"1804"	0
308	"Grenada"	"1804"	0
312	"Guadeloupe"	"1804"	0
332	"Haiti"	"1804"	0
388	"Jamaica"	"1804"	0
474	"Martinique"	"1804"	0
500	"Montserrat"	"1804"	0
630	"Puerto Rico"	"1804"	0
659	"Saint Kitts and Nevis"	"1804"	0
662	"Saint Lucia"	"1804"	0
670	"Saint Vincent and the Grenadines"	"1804"	0
796	"Turks and Caicos Islands"	"1804"	0
850	"United States Virgin Islands"	"1804"	0
84	"Belize"	"1804"	0
188	"Costa Rica"	"1804"	0
222	"El Salvador"	"1804"	0
320	"Guatemala"	"1804"	0
340	"Honduras"	"1804"	0
484	"Mexico"	"1804"	0
558	"Nicaragua"	"1804"	0
591	"Panama"	"1804"	0
32	"Argentina"	"1804"	0
76	"Brazil"	"1804"	0
152	"Chile"	"1804"	0
170	"Colombia"	"1804"	0
218	"Ecuador"	"1804"	0
254	"French Guiana"	"1804"	0
328	"Guyana"	"1804"	0
600	"Paraguay"	"1804"	0
604	"Peru"	"1804"	0
740	"Suriname"	"1804"	0
858	"Uruguay"	"1804"	0
36	"Australia"	"1804"	0
554	"New Zealand"	"1804"	0
4	"Afghanistan"	"1804"	0
50	"Bangladesh"	"1804"	0
64	"Bhutan"	"1804"	0
356	"India"	"1804"	0
364	"Iran (Islamic Republic of)"	"1804"	0
462	"Maldives"	"1804"	0
524	"Nepal"	"1804"	0
586	"Pakistan"	"1804"	0
144	"Sri Lanka"	"1804"	0
156	"China"	"1804"	0
344	"Hong Kong China"	"1804"	0
446	"China, Macao Special Administrative Region"	"1804"	0
392	"Japan"	"1804"	0
496	"Mongolia"	"1804"	0
9002	"Taiwan"	"1804"	0
96	"Brunei Darussalam"	"1804"	0
116	"Cambodia"	"1804"	0
360	"Indonesia"	"1804"	0
458	"Malaysia"	"1804"	0
608	"Philippines"	"1804"	0
702	"Singapore"	"1804"	0
764	"Thailand"	"1804"	0
51	"Armenia"	"1804"	0
31	"Azerbaijan"	"1804"	0
48	"Bahrain"	"1804"	0
196	"Cyprus"	"1804"	0
268	"Georgia"	"1804"	0
368	"Iraq"	"1804"	0
376	"Israel"	"1804"	0
400	"Jordan"	"1804"	0
414	"Kuwait"	"1804"	0
422	"Lebanon"	"1804"	0
275	"Palestinian Authority"	"1804"	0
512	"Oman"	"1804"	0
634	"Qatar"	"1804"	0
682	"Saudi Arabia"	"1804"	0
792	"Turkey"	"1804"	0
887	"Yemen"	"1804"	0
795	"Turkmenistan"	"1804"	0
860	"Uzbekistan"	"1804"	0
12	"Algeria"	"1804"	0
818	"Egypt"	"1804"	0
434	"Libya"	"1804"	0
504	"Morocco"	"1804"	0
788	"Tunisia"	"1804"	0
204	"Benin"	"1804"	0
854	"Burkina Faso"	"1804"	0
132	"Cape Verde"	"1804"	0
270	"Gambia"	"1804"	0
288	"Ghana"	"1804"	0
324	"Guinea"	"1804"	0
624	"Guinea-Bissau"	"1804"	0
430	"Liberia"	"1804"	0
466	"Mali"	"1804"	0
478	"Mauritania"	"1804"	0
562	"Niger"	"1804"	0
566	"Nigeria"	"1804"	0
686	"Senegal"	"1804"	0
694	"Sierra Leone"	"1804"	0
768	"Togo"	"1804"	0
24	"Angola"	"1804"	0
120	"Cameroon"	"1804"	0
140	"Central African Republic"	"1804"	0
148	"Chad"	"1804"	0
226	"Equatorial Guinea"	"1804"	0
266	"Gabon"	"1804"	0
678	"Sao Tome and Principe"	"1804"	0
72	"Botswana"	"1804"	0
426	"Lesotho"	"1804"	0
516	"Namibia"	"1804"	0
710	"South Africa"	"1804"	0
108	"Burundi"	"1804"	0
174	"Comoros"	"1804"	0
232	"Eritrea"	"1804"	0
404	"Kenya"	"1804"	0
450	"Madagascar"	"1804"	0
454	"Malawi"	"1804"	0
508	"Mozambique"	"1804"	0
690	"Seychelles"	"1804"	0
800	"Uganda"	"1804"	0
834	"United Republic of Tanzania"	"1804"	0
894	"Zambia"	"1804"	0
716	"Zimbabwe"	"1804"	0
40	"Austria"	"1805"	0
56	"Belgium"	"1805"	0.8
250	"France"	"1805"	1.5
276	"Germany"	"1805"	2.4
438	"Liechtenstein"	"1805"	0
442	"Luxembourg"	"1805"	0
528	"Netherlands"	"1805"	0
756	"Switzerland"	"1805"	4.7
208	"Denmark"	"1805"	0
233	"Estonia"	"1805"	0
