"Code"	"Country"	"variable"	"value"
834	"United Republic of Tanzania"	"1810"	0
894	"Zambia"	"1810"	0
716	"Zimbabwe"	"1810"	0
40	"Austria"	"1820"	163.7
56	"Belgium"	"1820"	163.7
250	"France"	"1820"	163.9
276	"Germany"	"1820"	167.3
528	"Netherlands"	"1820"	165.1
756	"Switzerland"	"1820"	167.6
208	"Denmark"	"1820"	166.95
233	"Estonia"	"1820"	0
246	"Finland"	"1820"	170.05
372	"Ireland"	"1820"	165.4
428	"Latvia"	"1820"	0
440	"Lithuania"	"1820"	0
578	"Norway"	"1820"	167.5
752	"Sweden"	"1820"	0
826	"United Kingdom"	"1820"	169.1
8	"Albania"	"1820"	0
70	"Bosnia and Herzegovina"	"1820"	0
191	"Croatia"	"1820"	163.6
300	"Greece"	"1820"	0
380	"Italy"	"1820"	165.8
620	"Portugal"	"1820"	166.338
688	"Serbia"	"1820"	0
705	"Slovenia"	"1820"	0
724	"Spain"	"1820"	0
807	"Former Yugoslav Republic of Macedonia"	"1820"	0
112	"Belarus"	"1820"	0
100	"Bulgaria"	"1820"	0
203	"Czech Republic"	"1820"	163
348	"Hungary"	"1820"	164.3
616	"Poland"	"1820"	0
498	"Republic of Moldova"	"1820"	0
642	"Romania"	"1820"	0
643	"Russian Federation"	"1820"	162.1
703	"Slovakia"	"1820"	0
804	"Ukraine"	"1820"	164.1
124	"Canada"	"1820"	171.5
840	"United States of America"	"1820"	172.2
192	"Cuba"	"1820"	0
214	"Dominican Republic"	"1820"	0
332	"Haiti"	"1820"	0
388	"Jamaica"	"1820"	0
630	"Puerto Rico"	"1820"	0
780	"Trinidad and Tobago"	"1820"	0
188	"Costa Rica"	"1820"	0
222	"El Salvador"	"1820"	0
320	"Guatemala"	"1820"	0
340	"Honduras"	"1820"	0
484	"Mexico"	"1820"	160.36
558	"Nicaragua"	"1820"	0
591	"Panama"	"1820"	0
32	"Argentina"	"1820"	169.9
68	"Bolivia (Plurinational State of)"	"1820"	0
76	"Brazil"	"1820"	164.3
152	"Chile"	"1820"	0
170	"Colombia"	"1820"	0
218	"Ecuador"	"1820"	0
328	"Guyana"	"1820"	0
600	"Paraguay"	"1820"	0
604	"Peru"	"1820"	162.6
858	"Uruguay"	"1820"	0
36	"Australia"	"1820"	0
554	"New Zealand"	"1820"	0
598	"Papua New Guinea"	"1820"	0
4	"Afghanistan"	"1820"	0
50	"Bangladesh"	"1820"	0
356	"India"	"1820"	0
364	"Iran (Islamic Republic of)"	"1820"	0
524	"Nepal"	"1820"	0
586	"Pakistan"	"1820"	0
144	"Sri Lanka"	"1820"	0
156	"China"	"1820"	165.8
344	"Hong Kong China"	"1820"	0
408	"Democratic People's Republic of Korea"	"1820"	0
392	"Japan"	"1820"	0
496	"Mongolia"	"1820"	0
410	"Korea"	"1820"	0
9002	"Taiwan"	"1820"	0
116	"Cambodia"	"1820"	0
360	"Indonesia"	"1820"	161.277
418	"Lao People's Democratic Republic"	"1820"	0
458	"Malaysia"	"1820"	0
104	"Myanmar"	"1820"	0
608	"Philippines"	"1820"	0
702	"Singapore"	"1820"	0
764	"Thailand"	"1820"	0
704	"Viet Nam"	"1820"	0
51	"Armenia"	"1820"	0
31	"Azerbaijan"	"1820"	0
48	"Bahrain"	"1820"	0
196	"Cyprus"	"1820"	0
268	"Georgia"	"1820"	0
368	"Iraq"	"1820"	0
376	"Israel"	"1820"	0
400	"Jordan"	"1820"	0
414	"Kuwait"	"1820"	0
422	"Lebanon"	"1820"	0
275	"Palestinian Authority"	"1820"	0
512	"Oman"	"1820"	0
682	"Saudi Arabia"	"1820"	0
760	"Syrian Arab Republic"	"1820"	0
792	"Turkey"	"1820"	0
784	"United Arab Emirates"	"1820"	0
887	"Yemen"	"1820"	0
398	"Kazakhstan"	"1820"	0
417	"Kyrgyzstan"	"1820"	0
762	"Tajikistan"	"1820"	0
795	"Turkmenistan"	"1820"	0
860	"Uzbekistan"	"1820"	0
12	"Algeria"	"1820"	0
818	"Egypt"	"1820"	0
434	"Libya"	"1820"	0
504	"Morocco"	"1820"	0
729	"Sudan (North)"	"1820"	0
788	"Tunisia"	"1820"	0
204	"Benin"	"1820"	164.9
854	"Burkina Faso"	"1820"	165.36
132	"Cape Verde"	"1820"	0
384	"Cote d'Ivoire"	"1820"	165.1
270	"Gambia"	"1820"	0
288	"Ghana"	"1820"	164.1
324	"Guinea"	"1820"	0
624	"Guinea-Bissau"	"1820"	165.4
430	"Liberia"	"1820"	0
466	"Mali"	"1820"	0
478	"Mauritania"	"1820"	0
562	"Niger"	"1820"	0
566	"Nigeria"	"1820"	162.239
686	"Senegal"	"1820"	165.4
694	"Sierra Leone"	"1820"	162.16
768	"Togo"	"1820"	0
24	"Angola"	"1820"	160.5
120	"Cameroon"	"1820"	165.9
140	"Central African Republic"	"1820"	0
148	"Chad"	"1820"	0
178	"Congo"	"1820"	163.3
180	"Democratic Republic of the Congo"	"1820"	163.3
226	"Equatorial Guinea"	"1820"	0
266	"Gabon"	"1820"	165.4
72	"Botswana"	"1820"	0
426	"Lesotho"	"1820"	0
516	"Namibia"	"1820"	0
710	"South Africa"	"1820"	0
748	"Swaziland"	"1820"	0
108	"Burundi"	"1820"	0
174	"Comoros"	"1820"	0
262	"Djibouti"	"1820"	0
232	"Eritrea"	"1820"	0
404	"Kenya"	"1820"	0
450	"Madagascar"	"1820"	0
454	"Malawi"	"1820"	0
480	"Mauritius"	"1820"	0
508	"Mozambique"	"1820"	164.1
646	"Rwanda"	"1820"	0
706	"Somalia"	"1820"	0
800	"Uganda"	"1820"	0
834	"United Republic of Tanzania"	"1820"	0
894	"Zambia"	"1820"	0
716	"Zimbabwe"	"1820"	0
40	"Austria"	"1830"	163.4
56	"Belgium"	"1830"	164
250	"France"	"1830"	164
276	"Germany"	"1830"	166.8
528	"Netherlands"	"1830"	164.2
756	"Switzerland"	"1830"	166.3
208	"Denmark"	"1830"	165.4
233	"Estonia"	"1830"	0
246	"Finland"	"1830"	169.5
372	"Ireland"	"1830"	168.1
428	"Latvia"	"1830"	0
440	"Lithuania"	"1830"	0
578	"Norway"	"1830"	168.9
752	"Sweden"	"1830"	168.1
826	"United Kingdom"	"1830"	166.7
8	"Albania"	"1830"	0
70	"Bosnia and Herzegovina"	"1830"	0
191	"Croatia"	"1830"	163.5
300	"Greece"	"1830"	0
380	"Italy"	"1830"	164.1
620	"Portugal"	"1830"	165.292
688	"Serbia"	"1830"	0
705	"Slovenia"	"1830"	0
724	"Spain"	"1830"	161
807	"Former Yugoslav Republic of Macedonia"	"1830"	0
112	"Belarus"	"1830"	0
100	"Bulgaria"	"1830"	0
203	"Czech Republic"	"1830"	163.5
348	"Hungary"	"1830"	164.1
616	"Poland"	"1830"	0
498	"Republic of Moldova"	"1830"	0
642	"Romania"	"1830"	0
643	"Russian Federation"	"1830"	163
703	"Slovakia"	"1830"	0
804	"Ukraine"	"1830"	164.8
124	"Canada"	"1830"	171.5
840	"United States of America"	"1830"	173.5
192	"Cuba"	"1830"	0
214	"Dominican Republic"	"1830"	0
332	"Haiti"	"1830"	0
388	"Jamaica"	"1830"	0
630	"Puerto Rico"	"1830"	0
780	"Trinidad and Tobago"	"1830"	0
188	"Costa Rica"	"1830"	0
222	"El Salvador"	"1830"	0
320	"Guatemala"	"1830"	0
340	"Honduras"	"1830"	0
484	"Mexico"	"1830"	160.36
558	"Nicaragua"	"1830"	0
591	"Panama"	"1830"	0
32	"Argentina"	"1830"	170.9
68	"Bolivia (Plurinational State of)"	"1830"	0
76	"Brazil"	"1830"	164.8
152	"Chile"	"1830"	0
170	"Colombia"	"1830"	0
218	"Ecuador"	"1830"	0
328	"Guyana"	"1830"	0
600	"Paraguay"	"1830"	0
604	"Peru"	"1830"	162.5
858	"Uruguay"	"1830"	0
36	"Australia"	"1830"	0
554	"New Zealand"	"1830"	0
598	"Papua New Guinea"	"1830"	0
4	"Afghanistan"	"1830"	0
50	"Bangladesh"	"1830"	0
356	"India"	"1830"	0
364	"Iran (Islamic Republic of)"	"1830"	0
524	"Nepal"	"1830"	0
586	"Pakistan"	"1830"	0
144	"Sri Lanka"	"1830"	0
156	"China"	"1830"	165.8
344	"Hong Kong China"	"1830"	0
408	"Democratic People's Republic of Korea"	"1830"	0
392	"Japan"	"1830"	0
496	"Mongolia"	"1830"	0
410	"Korea"	"1830"	0
9002	"Taiwan"	"1830"	0
116	"Cambodia"	"1830"	0
360	"Indonesia"	"1830"	161.277
418	"Lao People's Democratic Republic"	"1830"	0
458	"Malaysia"	"1830"	0
104	"Myanmar"	"1830"	0
608	"Philippines"	"1830"	0
702	"Singapore"	"1830"	0
764	"Thailand"	"1830"	0
704	"Viet Nam"	"1830"	157.9
51	"Armenia"	"1830"	0
31	"Azerbaijan"	"1830"	0
48	"Bahrain"	"1830"	0
196	"Cyprus"	"1830"	0
268	"Georgia"	"1830"	0
368	"Iraq"	"1830"	0
376	"Israel"	"1830"	0
400	"Jordan"	"1830"	0
414	"Kuwait"	"1830"	0
422	"Lebanon"	"1830"	0
275	"Palestinian Authority"	"1830"	0
512	"Oman"	"1830"	0
682	"Saudi Arabia"	"1830"	0
760	"Syrian Arab Republic"	"1830"	0
792	"Turkey"	"1830"	0
784	"United Arab Emirates"	"1830"	0
887	"Yemen"	"1830"	0
398	"Kazakhstan"	"1830"	0
417	"Kyrgyzstan"	"1830"	0
762	"Tajikistan"	"1830"	0
795	"Turkmenistan"	"1830"	0
860	"Uzbekistan"	"1830"	0
12	"Algeria"	"1830"	0
818	"Egypt"	"1830"	0
434	"Libya"	"1830"	0
504	"Morocco"	"1830"	0
729	"Sudan (North)"	"1830"	0
788	"Tunisia"	"1830"	0
204	"Benin"	"1830"	164.9
854	"Burkina Faso"	"1830"	166.72
132	"Cape Verde"	"1830"	0
384	"Cote d'Ivoire"	"1830"	165.1
270	"Gambia"	"1830"	0
288	"Ghana"	"1830"	164.1
324	"Guinea"	"1830"	0
624	"Guinea-Bissau"	"1830"	165.4
430	"Liberia"	"1830"	0
466	"Mali"	"1830"	0
478	"Mauritania"	"1830"	0
562	"Niger"	"1830"	0
566	"Nigeria"	"1830"	162.239
686	"Senegal"	"1830"	165.4
694	"Sierra Leone"	"1830"	162.16
768	"Togo"	"1830"	0
24	"Angola"	"1830"	160.5
120	"Cameroon"	"1830"	165.9
140	"Central African Republic"	"1830"	0
148	"Chad"	"1830"	0
178	"Congo"	"1830"	163.3
180	"Democratic Republic of the Congo"	"1830"	163.3
226	"Equatorial Guinea"	"1830"	0
266	"Gabon"	"1830"	165.4
72	"Botswana"	"1830"	0
426	"Lesotho"	"1830"	0
516	"Namibia"	"1830"	0
710	"South Africa"	"1830"	0
748	"Swaziland"	"1830"	0
108	"Burundi"	"1830"	0
174	"Comoros"	"1830"	0
262	"Djibouti"	"1830"	0
232	"Eritrea"	"1830"	0
404	"Kenya"	"1830"	0
450	"Madagascar"	"1830"	0
454	"Malawi"	"1830"	0
480	"Mauritius"	"1830"	0
508	"Mozambique"	"1830"	164.1
646	"Rwanda"	"1830"	0
706	"Somalia"	"1830"	0
800	"Uganda"	"1830"	0
834	"United Republic of Tanzania"	"1830"	0
894	"Zambia"	"1830"	0
716	"Zimbabwe"	"1830"	0
40	"Austria"	"1840"	164.8
56	"Belgium"	"1840"	165.1
250	"France"	"1840"	164.3
276	"Germany"	"1840"	166.6
528	"Netherlands"	"1840"	164.5
756	"Switzerland"	"1840"	166.3
208	"Denmark"	"1840"	165.4
233	"Estonia"	"1840"	166.7
246	"Finland"	"1840"	169.5
372	"Ireland"	"1840"	160.9
428	"Latvia"	"1840"	166.5
440	"Lithuania"	"1840"	165.3
578	"Norway"	"1840"	168
752	"Sweden"	"1840"	167.9
826	"United Kingdom"	"1840"	166.5
8	"Albania"	"1840"	0
70	"Bosnia and Herzegovina"	"1840"	0
191	"Croatia"	"1840"	161.2
300	"Greece"	"1840"	0
380	"Italy"	"1840"	162
620	"Portugal"	"1840"	163.539
688	"Serbia"	"1840"	0
705	"Slovenia"	"1840"	0
724	"Spain"	"1840"	163.7
807	"Former Yugoslav Republic of Macedonia"	"1840"	0
112	"Belarus"	"1840"	163.9
100	"Bulgaria"	"1840"	0
203	"Czech Republic"	"1840"	164.8
348	"Hungary"	"1840"	164
616	"Poland"	"1840"	163.1
498	"Republic of Moldova"	"1840"	165.1
642	"Romania"	"1840"	164
643	"Russian Federation"	"1840"	164.2
703	"Slovakia"	"1840"	0
804	"Ukraine"	"1840"	164.1
124	"Canada"	"1840"	170.4
840	"United States of America"	"1840"	172.2
192	"Cuba"	"1840"	0
214	"Dominican Republic"	"1840"	0
332	"Haiti"	"1840"	0
388	"Jamaica"	"1840"	0
630	"Puerto Rico"	"1840"	0
780	"Trinidad and Tobago"	"1840"	0
188	"Costa Rica"	"1840"	0
222	"El Salvador"	"1840"	0
320	"Guatemala"	"1840"	0
340	"Honduras"	"1840"	0
484	"Mexico"	"1840"	162.5
558	"Nicaragua"	"1840"	0
591	"Panama"	"1840"	0
32	"Argentina"	"1840"	169.6
68	"Bolivia (Plurinational State of)"	"1840"	0
76	"Brazil"	"1840"	164.6
152	"Chile"	"1840"	0
170	"Colombia"	"1840"	0
218	"Ecuador"	"1840"	0
328	"Guyana"	"1840"	0
600	"Paraguay"	"1840"	0
604	"Peru"	"1840"	161.3
858	"Uruguay"	"1840"	0
36	"Australia"	"1840"	0
554	"New Zealand"	"1840"	0
598	"Papua New Guinea"	"1840"	0
4	"Afghanistan"	"1840"	0
50	"Bangladesh"	"1840"	0
356	"India"	"1840"	160.304
364	"Iran (Islamic Republic of)"	"1840"	0
524	"Nepal"	"1840"	0
586	"Pakistan"	"1840"	165.1
144	"Sri Lanka"	"1840"	0
156	"China"	"1840"	166.2
344	"Hong Kong China"	"1840"	0
408	"Democratic People's Republic of Korea"	"1840"	0
392	"Japan"	"1840"	0
496	"Mongolia"	"1840"	0
410	"Korea"	"1840"	0
9002	"Taiwan"	"1840"	0
116	"Cambodia"	"1840"	161.6
360	"Indonesia"	"1840"	160.352
418	"Lao People's Democratic Republic"	"1840"	159.6
458	"Malaysia"	"1840"	159.3
104	"Myanmar"	"1840"	0
608	"Philippines"	"1840"	0
702	"Singapore"	"1840"	0
764	"Thailand"	"1840"	0
704	"Viet Nam"	"1840"	157.5
51	"Armenia"	"1840"	0
31	"Azerbaijan"	"1840"	0
48	"Bahrain"	"1840"	0
196	"Cyprus"	"1840"	0
268	"Georgia"	"1840"	165.5
368	"Iraq"	"1840"	0
376	"Israel"	"1840"	0
400	"Jordan"	"1840"	0
414	"Kuwait"	"1840"	0
422	"Lebanon"	"1840"	0
275	"Palestinian Authority"	"1840"	0
512	"Oman"	"1840"	0
682	"Saudi Arabia"	"1840"	0
760	"Syrian Arab Republic"	"1840"	0
792	"Turkey"	"1840"	0
784	"United Arab Emirates"	"1840"	0
887	"Yemen"	"1840"	0
398	"Kazakhstan"	"1840"	165.3
417	"Kyrgyzstan"	"1840"	0
762	"Tajikistan"	"1840"	0
795	"Turkmenistan"	"1840"	0
860	"Uzbekistan"	"1840"	0
12	"Algeria"	"1840"	0
818	"Egypt"	"1840"	0
434	"Libya"	"1840"	0
504	"Morocco"	"1840"	0
729	"Sudan (North)"	"1840"	0
788	"Tunisia"	"1840"	0
204	"Benin"	"1840"	164.9
854	"Burkina Faso"	"1840"	162.59
132	"Cape Verde"	"1840"	0
384	"Cote d'Ivoire"	"1840"	165.1
270	"Gambia"	"1840"	0
288	"Ghana"	"1840"	164.1
324	"Guinea"	"1840"	0
624	"Guinea-Bissau"	"1840"	165.4
430	"Liberia"	"1840"	0
466	"Mali"	"1840"	0
478	"Mauritania"	"1840"	0
562	"Niger"	"1840"	0
566	"Nigeria"	"1840"	162.239
686	"Senegal"	"1840"	165.4
694	"Sierra Leone"	"1840"	162.16
768	"Togo"	"1840"	0
24	"Angola"	"1840"	160.5
120	"Cameroon"	"1840"	165.9
140	"Central African Republic"	"1840"	0
148	"Chad"	"1840"	0
178	"Congo"	"1840"	163.3
180	"Democratic Republic of the Congo"	"1840"	163.3
226	"Equatorial Guinea"	"1840"	0
266	"Gabon"	"1840"	165.4
72	"Botswana"	"1840"	0
426	"Lesotho"	"1840"	0
516	"Namibia"	"1840"	0
710	"South Africa"	"1840"	0
748	"Swaziland"	"1840"	0
108	"Burundi"	"1840"	0
174	"Comoros"	"1840"	0
262	"Djibouti"	"1840"	0
232	"Eritrea"	"1840"	0
404	"Kenya"	"1840"	0
450	"Madagascar"	"1840"	0
454	"Malawi"	"1840"	0
480	"Mauritius"	"1840"	0
508	"Mozambique"	"1840"	164.1
646	"Rwanda"	"1840"	0
706	"Somalia"	"1840"	0
800	"Uganda"	"1840"	0
834	"United Republic of Tanzania"	"1840"	0
894	"Zambia"	"1840"	0
716	"Zimbabwe"	"1840"	0
40	"Austria"	"1850"	165.8
56	"Belgium"	"1850"	166.1
250	"France"	"1850"	165.2
276	"Germany"	"1850"	163.8
528	"Netherlands"	"1850"	165.3
756	"Switzerland"	"1850"	166.3
208	"Denmark"	"1850"	167.4
233	"Estonia"	"1850"	166.7
246	"Finland"	"1850"	169.5
372	"Ireland"	"1850"	160.9
428	"Latvia"	"1850"	166.5
440	"Lithuania"	"1850"	165.3
578	"Norway"	"1850"	169.1
752	"Sweden"	"1850"	168.4
826	"United Kingdom"	"1850"	165.6
8	"Albania"	"1850"	0
70	"Bosnia and Herzegovina"	"1850"	0
191	"Croatia"	"1850"	168.1
300	"Greece"	"1850"	0
380	"Italy"	"1850"	162.9
620	"Portugal"	"1850"	164.16
688	"Serbia"	"1850"	166.2
705	"Slovenia"	"1850"	0
724	"Spain"	"1850"	162.5
807	"Former Yugoslav Republic of Macedonia"	"1850"	0
112	"Belarus"	"1850"	163.9
100	"Bulgaria"	"1850"	0
203	"Czech Republic"	"1850"	165.5
348	"Hungary"	"1850"	163.7
616	"Poland"	"1850"	163.1
498	"Republic of Moldova"	"1850"	165.1
642	"Romania"	"1850"	163.4
643	"Russian Federation"	"1850"	163.4
703	"Slovakia"	"1850"	164.1
804	"Ukraine"	"1850"	163.1
124	"Canada"	"1850"	172.466
840	"United States of America"	"1850"	171.1
192	"Cuba"	"1850"	0
214	"Dominican Republic"	"1850"	0
332	"Haiti"	"1850"	0
388	"Jamaica"	"1850"	0
630	"Puerto Rico"	"1850"	0
780	"Trinidad and Tobago"	"1850"	0
188	"Costa Rica"	"1850"	0
222	"El Salvador"	"1850"	0
320	"Guatemala"	"1850"	0
340	"Honduras"	"1850"	0
484	"Mexico"	"1850"	163.4
558	"Nicaragua"	"1850"	0
591	"Panama"	"1850"	0
32	"Argentina"	"1850"	168.2
68	"Bolivia (Plurinational State of)"	"1850"	0
76	"Brazil"	"1850"	164.5
152	"Chile"	"1850"	0
170	"Colombia"	"1850"	0
218	"Ecuador"	"1850"	0
328	"Guyana"	"1850"	0
600	"Paraguay"	"1850"	0
604	"Peru"	"1850"	161.8
858	"Uruguay"	"1850"	0
36	"Australia"	"1850"	170
554	"New Zealand"	"1850"	0
598	"Papua New Guinea"	"1850"	0
4	"Afghanistan"	"1850"	0
50	"Bangladesh"	"1850"	161.807
356	"India"	"1850"	161.823
364	"Iran (Islamic Republic of)"	"1850"	165.33
524	"Nepal"	"1850"	0
586	"Pakistan"	"1850"	162
144	"Sri Lanka"	"1850"	0
156	"China"	"1850"	166.2
344	"Hong Kong China"	"1850"	0
408	"Democratic People's Republic of Korea"	"1850"	0
392	"Japan"	"1850"	0
496	"Mongolia"	"1850"	0
410	"Korea"	"1850"	0
9002	"Taiwan"	"1850"	163.855
116	"Cambodia"	"1850"	163.2
360	"Indonesia"	"1850"	160.58
418	"Lao People's Democratic Republic"	"1850"	160
458	"Malaysia"	"1850"	159.3
104	"Myanmar"	"1850"	161.1
608	"Philippines"	"1850"	0
702	"Singapore"	"1850"	0
764	"Thailand"	"1850"	0
704	"Viet Nam"	"1850"	158.4
51	"Armenia"	"1850"	169.324
31	"Azerbaijan"	"1850"	170.185
48	"Bahrain"	"1850"	0
196	"Cyprus"	"1850"	0
268	"Georgia"	"1850"	165.5
368	"Iraq"	"1850"	0
376	"Israel"	"1850"	169.06
400	"Jordan"	"1850"	0
414	"Kuwait"	"1850"	0
422	"Lebanon"	"1850"	166.45
275	"Palestinian Authority"	"1850"	0
512	"Oman"	"1850"	0
682	"Saudi Arabia"	"1850"	0
760	"Syrian Arab Republic"	"1850"	166.34
792	"Turkey"	"1850"	168.66
784	"United Arab Emirates"	"1850"	0
887	"Yemen"	"1850"	162.26
398	"Kazakhstan"	"1850"	164.6
417	"Kyrgyzstan"	"1850"	0
762	"Tajikistan"	"1850"	0
795	"Turkmenistan"	"1850"	0
860	"Uzbekistan"	"1850"	0
12	"Algeria"	"1850"	0
818	"Egypt"	"1850"	166.35
434	"Libya"	"1850"	0
504	"Morocco"	"1850"	0
729	"Sudan (North)"	"1850"	0
788	"Tunisia"	"1850"	0
204	"Benin"	"1850"	164.9
854	"Burkina Faso"	"1850"	162.59
132	"Cape Verde"	"1850"	0
384	"Cote d'Ivoire"	"1850"	170.523
270	"Gambia"	"1850"	0
288	"Ghana"	"1850"	164.1
324	"Guinea"	"1850"	0
624	"Guinea-Bissau"	"1850"	165.4
430	"Liberia"	"1850"	0
466	"Mali"	"1850"	166.467
478	"Mauritania"	"1850"	0
562	"Niger"	"1850"	0
566	"Nigeria"	"1850"	162.239
686	"Senegal"	"1850"	165.4
694	"Sierra Leone"	"1850"	162.16
768	"Togo"	"1850"	0
24	"Angola"	"1850"	160.5
120	"Cameroon"	"1850"	165.9
140	"Central African Republic"	"1850"	0
148	"Chad"	"1850"	0
178	"Congo"	"1850"	167.605
180	"Democratic Republic of the Congo"	"1850"	163.3
226	"Equatorial Guinea"	"1850"	0
266	"Gabon"	"1850"	165.4
72	"Botswana"	"1850"	0
426	"Lesotho"	"1850"	0
516	"Namibia"	"1850"	0
710	"South Africa"	"1850"	0
748	"Swaziland"	"1850"	0
108	"Burundi"	"1850"	0
174	"Comoros"	"1850"	0
262	"Djibouti"	"1850"	0
232	"Eritrea"	"1850"	0
404	"Kenya"	"1850"	0
450	"Madagascar"	"1850"	0
454	"Malawi"	"1850"	0
480	"Mauritius"	"1850"	0
508	"Mozambique"	"1850"	164.1
646	"Rwanda"	"1850"	0
706	"Somalia"	"1850"	0
