Code	Region	Country	variable	value
364	MENA	Iran (Islamic Republic of)	1811	-10
524	South and South-East Asia	Nepal	1811	-6
156	East Asia	China	1811	-6
408	East Asia	Democratic People's Republic of Korea	1811	1
392	East Asia	Japan	1811	-10
410	East Asia	Korea	1811	1
764	South and South-East Asia	Thailand	1811	-10
512	MENA	Oman	1811	-6
792	MENA	Turkey	1811	-10
504	MENA	Morocco	1811	-6
40	Western Europe	Austria	1812	-10
250	Western Europe	France	1812	-8
208	Western Europe	Denmark	1812	-10
752	Western Europe	Sweden	1812	-8
826	Western Europe	United Kingdom	1812	-2
643	Eastern Europe	Russian Federation	1812	-10
840	Western Offshoots	United States of America	1812	9
600	Latin America and Caribbean	Paraguay	1812	-9
4	South and South-East Asia	Afghanistan	1812	-6
364	MENA	Iran (Islamic Republic of)	1812	-10
524	South and South-East Asia	Nepal	1812	-6
156	East Asia	China	1812	-6
408	East Asia	Democratic People's Republic of Korea	1812	1
392	East Asia	Japan	1812	-10
410	East Asia	Korea	1812	1
764	South and South-East Asia	Thailand	1812	-10
512	MENA	Oman	1812	-6
792	MENA	Turkey	1812	-10
504	MENA	Morocco	1812	-6
40	Western Europe	Austria	1813	-10
250	Western Europe	France	1813	-8
276	Western Europe	Germany	1813	-10
208	Western Europe	Denmark	1813	-10
752	Western Europe	Sweden	1813	-8
826	Western Europe	United Kingdom	1813	-2
643	Eastern Europe	Russian Federation	1813	-10
840	Western Offshoots	United States of America	1813	9
600	Latin America and Caribbean	Paraguay	1813	-9
4	South and South-East Asia	Afghanistan	1813	-6
364	MENA	Iran (Islamic Republic of)	1813	-10
524	South and South-East Asia	Nepal	1813	-6
156	East Asia	China	1813	-6
408	East Asia	Democratic People's Republic of Korea	1813	1
392	East Asia	Japan	1813	-10
410	East Asia	Korea	1813	1
764	South and South-East Asia	Thailand	1813	-10
512	MENA	Oman	1813	-6
792	MENA	Turkey	1813	-10
504	MENA	Morocco	1813	-6
40	Western Europe	Austria	1814	-10
250	Western Europe	France	1814	-4
276	Western Europe	Germany	1814	-10
208	Western Europe	Denmark	1814	-10
578	Western Europe	Norway	1814	-7
752	Western Europe	Sweden	1814	-8
826	Western Europe	United Kingdom	1814	-2
724	Western Europe	Spain	1814	-9
643	Eastern Europe	Russian Federation	1814	-10
840	Western Offshoots	United States of America	1814	9
600	Latin America and Caribbean	Paraguay	1814	-9
4	South and South-East Asia	Afghanistan	1814	-6
364	MENA	Iran (Islamic Republic of)	1814	-10
524	South and South-East Asia	Nepal	1814	-6
156	East Asia	China	1814	-6
408	East Asia	Democratic People's Republic of Korea	1814	1
392	East Asia	Japan	1814	-10
410	East Asia	Korea	1814	1
764	South and South-East Asia	Thailand	1814	-10
512	MENA	Oman	1814	-6
792	MENA	Turkey	1814	-10
504	MENA	Morocco	1814	-6
40	Western Europe	Austria	1815	-10
250	Western Europe	France	1815	-4
276	Western Europe	Germany	1815	-10
528	Western Europe	Netherlands	1815	-6
208	Western Europe	Denmark	1815	-10
578	Western Europe	Norway	1815	-7
752	Western Europe	Sweden	1815	-8
826	Western Europe	United Kingdom	1815	-2
336	Western Europe	Holy See	1815	-9
724	Western Europe	Spain	1815	-9
643	Eastern Europe	Russian Federation	1815	-10
840	Western Offshoots	United States of America	1815	9
600	Latin America and Caribbean	Paraguay	1815	-9
4	South and South-East Asia	Afghanistan	1815	-6
364	MENA	Iran (Islamic Republic of)	1815	-10
524	South and South-East Asia	Nepal	1815	-6
156	East Asia	China	1815	-6
408	East Asia	Democratic People's Republic of Korea	1815	1
392	East Asia	Japan	1815	-10
410	East Asia	Korea	1815	1
764	South and South-East Asia	Thailand	1815	-10
512	MENA	Oman	1815	-6
792	MENA	Turkey	1815	-10
504	MENA	Morocco	1815	-6
40	Western Europe	Austria	1816	-10
250	Western Europe	France	1816	-4
276	Western Europe	Germany	1816	-10
528	Western Europe	Netherlands	1816	-6
208	Western Europe	Denmark	1816	-10
578	Western Europe	Norway	1816	-7
752	Western Europe	Sweden	1816	-8
826	Western Europe	United Kingdom	1816	-2
336	Western Europe	Holy See	1816	-9
724	Western Europe	Spain	1816	-9
643	Eastern Europe	Russian Federation	1816	-10
840	Western Offshoots	United States of America	1816	9
600	Latin America and Caribbean	Paraguay	1816	-9
4	South and South-East Asia	Afghanistan	1816	-6
364	MENA	Iran (Islamic Republic of)	1816	-10
524	South and South-East Asia	Nepal	1816	-6
156	East Asia	China	1816	-6
408	East Asia	Democratic People's Republic of Korea	1816	1
392	East Asia	Japan	1816	-10
410	East Asia	Korea	1816	1
764	South and South-East Asia	Thailand	1816	-10
512	MENA	Oman	1816	-6
792	MENA	Turkey	1816	-10
504	MENA	Morocco	1816	-6
40	Western Europe	Austria	1817	-10
250	Western Europe	France	1817	-4
276	Western Europe	Germany	1817	-10
528	Western Europe	Netherlands	1817	-6
208	Western Europe	Denmark	1817	-10
578	Western Europe	Norway	1817	-7
752	Western Europe	Sweden	1817	-8
826	Western Europe	United Kingdom	1817	-2
336	Western Europe	Holy See	1817	-9
724	Western Europe	Spain	1817	-9
643	Eastern Europe	Russian Federation	1817	-10
840	Western Offshoots	United States of America	1817	9
600	Latin America and Caribbean	Paraguay	1817	-9
4	South and South-East Asia	Afghanistan	1817	-6
364	MENA	Iran (Islamic Republic of)	1817	-10
524	South and South-East Asia	Nepal	1817	-6
156	East Asia	China	1817	-6
408	East Asia	Democratic People's Republic of Korea	1817	1
392	East Asia	Japan	1817	-10
410	East Asia	Korea	1817	1
764	South and South-East Asia	Thailand	1817	-10
512	MENA	Oman	1817	-6
792	MENA	Turkey	1817	-10
504	MENA	Morocco	1817	-6
40	Western Europe	Austria	1818	-10
250	Western Europe	France	1818	-4
276	Western Europe	Germany	1818	-10
528	Western Europe	Netherlands	1818	-6
208	Western Europe	Denmark	1818	-10
578	Western Europe	Norway	1818	-7
752	Western Europe	Sweden	1818	-8
826	Western Europe	United Kingdom	1818	-2
336	Western Europe	Holy See	1818	-9
724	Western Europe	Spain	1818	-9
643	Eastern Europe	Russian Federation	1818	-10
840	Western Offshoots	United States of America	1818	9
152	Latin America and Caribbean	Chile	1818	-5
600	Latin America and Caribbean	Paraguay	1818	-9
4	South and South-East Asia	Afghanistan	1818	-6
364	MENA	Iran (Islamic Republic of)	1818	-10
524	South and South-East Asia	Nepal	1818	-6
156	East Asia	China	1818	-6
408	East Asia	Democratic People's Republic of Korea	1818	1
392	East Asia	Japan	1818	-10
410	East Asia	Korea	1818	1
764	South and South-East Asia	Thailand	1818	-10
512	MENA	Oman	1818	-6
792	MENA	Turkey	1818	-10
504	MENA	Morocco	1818	-6
40	Western Europe	Austria	1819	-10
250	Western Europe	France	1819	-4
276	Western Europe	Germany	1819	-10
528	Western Europe	Netherlands	1819	-6
208	Western Europe	Denmark	1819	-10
578	Western Europe	Norway	1819	-7
752	Western Europe	Sweden	1819	-8
826	Western Europe	United Kingdom	1819	-2
336	Western Europe	Holy See	1819	-9
724	Western Europe	Spain	1819	-9
643	Eastern Europe	Russian Federation	1819	-10
840	Western Offshoots	United States of America	1819	9
152	Latin America and Caribbean	Chile	1819	-5
600	Latin America and Caribbean	Paraguay	1819	-9
4	South and South-East Asia	Afghanistan	1819	-6
364	MENA	Iran (Islamic Republic of)	1819	-10
524	South and South-East Asia	Nepal	1819	-6
156	East Asia	China	1819	-6
408	East Asia	Democratic People's Republic of Korea	1819	1
392	East Asia	Japan	1819	-10
410	East Asia	Korea	1819	1
764	South and South-East Asia	Thailand	1819	-10
512	MENA	Oman	1819	-6
792	MENA	Turkey	1819	-10
504	MENA	Morocco	1819	-6
40	Western Europe	Austria	1820	-10
250	Western Europe	France	1820	-4
276	Western Europe	Germany	1820	-10
528	Western Europe	Netherlands	1820	-6
208	Western Europe	Denmark	1820	-10
578	Western Europe	Norway	1820	-7
752	Western Europe	Sweden	1820	-8
826	Western Europe	United Kingdom	1820	-2
336	Western Europe	Holy See	1820	-9
620	Western Europe	Portugal	1820	-3
724	Western Europe	Spain	1820	-4
643	Eastern Europe	Russian Federation	1820	-10
840	Western Offshoots	United States of America	1820	9
332	Latin America and Caribbean	Haiti	1820	-3
152	Latin America and Caribbean	Chile	1820	-5
600	Latin America and Caribbean	Paraguay	1820	-9
4	South and South-East Asia	Afghanistan	1820	-6
364	MENA	Iran (Islamic Republic of)	1820	-10
524	South and South-East Asia	Nepal	1820	-6
156	East Asia	China	1820	-6
408	East Asia	Democratic People's Republic of Korea	1820	1
392	East Asia	Japan	1820	-10
410	East Asia	Korea	1820	1
764	South and South-East Asia	Thailand	1820	-10
512	MENA	Oman	1820	-6
792	MENA	Turkey	1820	-10
504	MENA	Morocco	1820	-6
40	Western Europe	Austria	1821	-10
250	Western Europe	France	1821	-4
276	Western Europe	Germany	1821	-10
528	Western Europe	Netherlands	1821	-6
208	Western Europe	Denmark	1821	-10
578	Western Europe	Norway	1821	-7
752	Western Europe	Sweden	1821	-8
826	Western Europe	United Kingdom	1821	-2
336	Western Europe	Holy See	1821	-9
620	Western Europe	Portugal	1821	-3
724	Western Europe	Spain	1821	-4
643	Eastern Europe	Russian Federation	1821	-10
840	Western Offshoots	United States of America	1821	9
332	Latin America and Caribbean	Haiti	1821	-3
152	Latin America and Caribbean	Chile	1821	-5
600	Latin America and Caribbean	Paraguay	1821	-9
604	Latin America and Caribbean	Peru	1821	-3
4	South and South-East Asia	Afghanistan	1821	-6
364	MENA	Iran (Islamic Republic of)	1821	-10
524	South and South-East Asia	Nepal	1821	-6
156	East Asia	China	1821	-6
408	East Asia	Democratic People's Republic of Korea	1821	1
392	East Asia	Japan	1821	-10
410	East Asia	Korea	1821	1
764	South and South-East Asia	Thailand	1821	-10
512	MENA	Oman	1821	-6
792	MENA	Turkey	1821	-10
504	MENA	Morocco	1821	-6
40	Western Europe	Austria	1822	-10
250	Western Europe	France	1822	-4
276	Western Europe	Germany	1822	-10
528	Western Europe	Netherlands	1822	-6
208	Western Europe	Denmark	1822	-10
578	Western Europe	Norway	1822	-7
752	Western Europe	Sweden	1822	-8
826	Western Europe	United Kingdom	1822	-2
336	Western Europe	Holy See	1822	-9
620	Western Europe	Portugal	1822	-3
724	Western Europe	Spain	1822	-4
643	Eastern Europe	Russian Federation	1822	-10
840	Western Offshoots	United States of America	1822	9
332	Latin America and Caribbean	Haiti	1822	-3
484	Latin America and Caribbean	Mexico	1822	-1
152	Latin America and Caribbean	Chile	1822	-5
600	Latin America and Caribbean	Paraguay	1822	-9
604	Latin America and Caribbean	Peru	1822	-5
4	South and South-East Asia	Afghanistan	1822	-6
364	MENA	Iran (Islamic Republic of)	1822	-10
524	South and South-East Asia	Nepal	1822	-6
156	East Asia	China	1822	-6
408	East Asia	Democratic People's Republic of Korea	1822	1
392	East Asia	Japan	1822	-10
410	East Asia	Korea	1822	1
764	South and South-East Asia	Thailand	1822	-10
512	MENA	Oman	1822	-6
792	MENA	Turkey	1822	-10
504	MENA	Morocco	1822	-6
40	Western Europe	Austria	1823	-10
250	Western Europe	France	1823	-4
276	Western Europe	Germany	1823	-10
528	Western Europe	Netherlands	1823	-6
208	Western Europe	Denmark	1823	-10
578	Western Europe	Norway	1823	-7
752	Western Europe	Sweden	1823	-8
826	Western Europe	United Kingdom	1823	-2
336	Western Europe	Holy See	1823	-9
620	Western Europe	Portugal	1823	-3
724	Western Europe	Spain	1823	-6
643	Eastern Europe	Russian Federation	1823	-10
840	Western Offshoots	United States of America	1823	9
332	Latin America and Caribbean	Haiti	1823	-3
484	Latin America and Caribbean	Mexico	1823	-1
152	Latin America and Caribbean	Chile	1823	-5
600	Latin America and Caribbean	Paraguay	1823	-9
604	Latin America and Caribbean	Peru	1823	-5
4	South and South-East Asia	Afghanistan	1823	-6
364	MENA	Iran (Islamic Republic of)	1823	-10
524	South and South-East Asia	Nepal	1823	-6
156	East Asia	China	1823	-6
408	East Asia	Democratic People's Republic of Korea	1823	1
392	East Asia	Japan	1823	-10
410	East Asia	Korea	1823	1
764	South and South-East Asia	Thailand	1823	-10
512	MENA	Oman	1823	-6
792	MENA	Turkey	1823	-10
504	MENA	Morocco	1823	-6
40	Western Europe	Austria	1824	-10
250	Western Europe	France	1824	-4
276	Western Europe	Germany	1824	-10
528	Western Europe	Netherlands	1824	-6
208	Western Europe	Denmark	1824	-10
578	Western Europe	Norway	1824	-7
752	Western Europe	Sweden	1824	-8
826	Western Europe	United Kingdom	1824	-2
336	Western Europe	Holy See	1824	-9
620	Western Europe	Portugal	1824	-3
724	Western Europe	Spain	1824	-6
643	Eastern Europe	Russian Federation	1824	-10
840	Western Offshoots	United States of America	1824	9
332	Latin America and Caribbean	Haiti	1824	-3
484	Latin America and Caribbean	Mexico	1824	-1
76	Latin America and Caribbean	Brazil	1824	-6
152	Latin America and Caribbean	Chile	1824	-5
600	Latin America and Caribbean	Paraguay	1824	-9
604	Latin America and Caribbean	Peru	1824	-3
4	South and South-East Asia	Afghanistan	1824	-6
364	MENA	Iran (Islamic Republic of)	1824	-10
524	South and South-East Asia	Nepal	1824	-6
156	East Asia	China	1824	-6
408	East Asia	Democratic People's Republic of Korea	1824	1
392	East Asia	Japan	1824	-10
410	East Asia	Korea	1824	1
764	South and South-East Asia	Thailand	1824	-10
512	MENA	Oman	1824	-6
792	MENA	Turkey	1824	-10
504	MENA	Morocco	1824	-6
40	Western Europe	Austria	1825	-10
250	Western Europe	France	1825	-4
276	Western Europe	Germany	1825	-10
528	Western Europe	Netherlands	1825	-6
208	Western Europe	Denmark	1825	-10
578	Western Europe	Norway	1825	-7
752	Western Europe	Sweden	1825	-8
826	Western Europe	United Kingdom	1825	-2
336	Western Europe	Holy See	1825	-9
620	Western Europe	Portugal	1825	-3
724	Western Europe	Spain	1825	-6
643	Eastern Europe	Russian Federation	1825	-10
840	Western Offshoots	United States of America	1825	9
332	Latin America and Caribbean	Haiti	1825	-3
484	Latin America and Caribbean	Mexico	1825	-1
32	Latin America and Caribbean	Argentina	1825	-5
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1825	-3
76	Latin America and Caribbean	Brazil	1825	-6
152	Latin America and Caribbean	Chile	1825	-5
600	Latin America and Caribbean	Paraguay	1825	-9
604	Latin America and Caribbean	Peru	1825	-1
4	South and South-East Asia	Afghanistan	1825	-6
364	MENA	Iran (Islamic Republic of)	1825	-10
524	South and South-East Asia	Nepal	1825	-6
156	East Asia	China	1825	-6
408	East Asia	Democratic People's Republic of Korea	1825	1
392	East Asia	Japan	1825	-10
410	East Asia	Korea	1825	1
764	South and South-East Asia	Thailand	1825	-10
512	MENA	Oman	1825	-6
792	MENA	Turkey	1825	-10
504	MENA	Morocco	1825	-6
40	Western Europe	Austria	1826	-10
250	Western Europe	France	1826	-4
276	Western Europe	Germany	1826	-10
528	Western Europe	Netherlands	1826	-6
208	Western Europe	Denmark	1826	-10
578	Western Europe	Norway	1826	-7
752	Western Europe	Sweden	1826	-8
826	Western Europe	United Kingdom	1826	-2
336	Western Europe	Holy See	1826	-9
620	Western Europe	Portugal	1826	-3
724	Western Europe	Spain	1826	-6
643	Eastern Europe	Russian Federation	1826	-10
840	Western Offshoots	United States of America	1826	9
332	Latin America and Caribbean	Haiti	1826	-3
484	Latin America and Caribbean	Mexico	1826	-1
32	Latin America and Caribbean	Argentina	1826	-5
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1826	-3
76	Latin America and Caribbean	Brazil	1826	-6
152	Latin America and Caribbean	Chile	1826	-5
600	Latin America and Caribbean	Paraguay	1826	-9
604	Latin America and Caribbean	Peru	1826	1
4	South and South-East Asia	Afghanistan	1826	-6
364	MENA	Iran (Islamic Republic of)	1826	-10
524	South and South-East Asia	Nepal	1826	-6
156	East Asia	China	1826	-6
408	East Asia	Democratic People's Republic of Korea	1826	1
392	East Asia	Japan	1826	-10
410	East Asia	Korea	1826	1
764	South and South-East Asia	Thailand	1826	-10
512	MENA	Oman	1826	-6
792	MENA	Turkey	1826	-10
504	MENA	Morocco	1826	-6
40	Western Europe	Austria	1827	-10
250	Western Europe	France	1827	-4
276	Western Europe	Germany	1827	-10
528	Western Europe	Netherlands	1827	-6
208	Western Europe	Denmark	1827	-10
578	Western Europe	Norway	1827	-7
752	Western Europe	Sweden	1827	-8
826	Western Europe	United Kingdom	1827	-2
300	Western Europe	Greece	1827	-5
336	Western Europe	Holy See	1827	-9
620	Western Europe	Portugal	1827	-3
724	Western Europe	Spain	1827	-6
643	Eastern Europe	Russian Federation	1827	-10
840	Western Offshoots	United States of America	1827	9
332	Latin America and Caribbean	Haiti	1827	-3
484	Latin America and Caribbean	Mexico	1827	-1
32	Latin America and Caribbean	Argentina	1827	-5
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1827	-3
76	Latin America and Caribbean	Brazil	1827	-6
152	Latin America and Caribbean	Chile	1827	-5
600	Latin America and Caribbean	Paraguay	1827	-9
604	Latin America and Caribbean	Peru	1827	3
4	South and South-East Asia	Afghanistan	1827	-6
364	MENA	Iran (Islamic Republic of)	1827	-10
524	South and South-East Asia	Nepal	1827	-6
156	East Asia	China	1827	-6
408	East Asia	Democratic People's Republic of Korea	1827	1
392	East Asia	Japan	1827	-10
410	East Asia	Korea	1827	1
764	South and South-East Asia	Thailand	1827	-10
512	MENA	Oman	1827	-6
792	MENA	Turkey	1827	-10
504	MENA	Morocco	1827	-6
40	Western Europe	Austria	1828	-10
250	Western Europe	France	1828	-4
276	Western Europe	Germany	1828	-10
528	Western Europe	Netherlands	1828	-6
208	Western Europe	Denmark	1828	-10
578	Western Europe	Norway	1828	-7
752	Western Europe	Sweden	1828	-8
826	Western Europe	United Kingdom	1828	-2
300	Western Europe	Greece	1828	-5
336	Western Europe	Holy See	1828	-9
620	Western Europe	Portugal	1828	-3
724	Western Europe	Spain	1828	-6
643	Eastern Europe	Russian Federation	1828	-10
840	Western Offshoots	United States of America	1828	9
332	Latin America and Caribbean	Haiti	1828	-3
484	Latin America and Caribbean	Mexico	1828	-1
32	Latin America and Caribbean	Argentina	1828	-5
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1828	-3
76	Latin America and Caribbean	Brazil	1828	-6
152	Latin America and Caribbean	Chile	1828	-5
600	Latin America and Caribbean	Paraguay	1828	-9
604	Latin America and Caribbean	Peru	1828	5
4	South and South-East Asia	Afghanistan	1828	-6
364	MENA	Iran (Islamic Republic of)	1828	-10
524	South and South-East Asia	Nepal	1828	-6
156	East Asia	China	1828	-6
408	East Asia	Democratic People's Republic of Korea	1828	1
392	East Asia	Japan	1828	-10
410	East Asia	Korea	1828	1
764	South and South-East Asia	Thailand	1828	-10
512	MENA	Oman	1828	-6
792	MENA	Turkey	1828	-10
504	MENA	Morocco	1828	-6
40	Western Europe	Austria	1829	-10
250	Western Europe	France	1829	-4
276	Western Europe	Germany	1829	-10
528	Western Europe	Netherlands	1829	-6
208	Western Europe	Denmark	1829	-10
578	Western Europe	Norway	1829	-7
752	Western Europe	Sweden	1829	-8
826	Western Europe	United Kingdom	1829	-2
300	Western Europe	Greece	1829	-5
336	Western Europe	Holy See	1829	-9
620	Western Europe	Portugal	1829	-3
724	Western Europe	Spain	1829	-6
643	Eastern Europe	Russian Federation	1829	-10
840	Western Offshoots	United States of America	1829	9
332	Latin America and Caribbean	Haiti	1829	-3
484	Latin America and Caribbean	Mexico	1829	-1
32	Latin America and Caribbean	Argentina	1829	-5
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1829	-3
