"Code"	"Country"	"variable"	"value"
860	"Uzbekistan"	"1500"	0
12	"Algeria"	"1500"	0
818	"Egypt"	"1500"	680
434	"Libya"	"1500"	0
504	"Morocco"	"1500"	0
788	"Tunisia"	"1500"	0
204	"Benin"	"1500"	0
854	"Burkina Faso"	"1500"	0
132	"Cape Verde"	"1500"	0
384	"Cote d'Ivoire"	"1500"	0
270	"Gambia"	"1500"	0
288	"Ghana"	"1500"	0
324	"Guinea"	"1500"	0
624	"Guinea-Bissau"	"1500"	0
430	"Liberia"	"1500"	0
466	"Mali"	"1500"	0
478	"Mauritania"	"1500"	0
562	"Niger"	"1500"	0
566	"Nigeria"	"1500"	0
686	"Senegal"	"1500"	0
694	"Sierra Leone"	"1500"	0
768	"Togo"	"1500"	0
24	"Angola"	"1500"	0
120	"Cameroon"	"1500"	0
140	"Central African Republic"	"1500"	0
148	"Chad"	"1500"	0
178	"Congo"	"1500"	0
180	"Democratic Republic of the Congo"	"1500"	0
226	"Equatorial Guinea"	"1500"	0
266	"Gabon"	"1500"	0
678	"Sao Tome and Principe"	"1500"	0
72	"Botswana"	"1500"	0
426	"Lesotho"	"1500"	0
516	"Namibia"	"1500"	0
710	"South Africa"	"1500"	0
748	"Swaziland"	"1500"	0
108	"Burundi"	"1500"	0
174	"Comoros"	"1500"	0
262	"Djibouti"	"1500"	0
404	"Kenya"	"1500"	0
450	"Madagascar"	"1500"	0
454	"Malawi"	"1500"	0
480	"Mauritius"	"1500"	0
508	"Mozambique"	"1500"	0
646	"Rwanda"	"1500"	0
690	"Seychelles"	"1500"	0
706	"Somalia"	"1500"	0
800	"Uganda"	"1500"	0
834	"United Republic of Tanzania"	"1500"	0
894	"Zambia"	"1500"	0
716	"Zimbabwe"	"1500"	0
40	"Austria"	"1550"	0
56	"Belgium"	"1550"	1512
250	"France"	"1550"	0
276	"Germany"	"1550"	1146
528	"Netherlands"	"1550"	1798
756	"Switzerland"	"1550"	0
208	"Denmark"	"1550"	0
233	"Estonia"	"1550"	0
246	"Finland"	"1550"	0
372	"Ireland"	"1550"	0
428	"Latvia"	"1550"	0
440	"Lithuania"	"1550"	0
578	"Norway"	"1550"	0
752	"Sweden"	"1550"	994
826	"United Kingdom"	"1550"	1058
8	"Albania"	"1550"	0
70	"Bosnia and Herzegovina"	"1550"	0
191	"Croatia"	"1550"	0
300	"Greece"	"1550"	0
380	"Italy"	"1550"	1532
9001	"Kosovo"	"1550"	0
499	"Montenegro"	"1550"	0
620	"Portugal"	"1550"	1142
688	"Serbia"	"1550"	0
705	"Slovenia"	"1550"	0
724	"Spain"	"1550"	846
807	"Former Yugoslav Republic of Macedonia"	"1550"	0
112	"Belarus"	"1550"	0
100	"Bulgaria"	"1550"	0
203	"Czech Republic"	"1550"	0
348	"Hungary"	"1550"	0
616	"Poland"	"1550"	0
498	"Republic of Moldova"	"1550"	0
642	"Romania"	"1550"	0
643	"Russian Federation"	"1550"	0
703	"Slovakia"	"1550"	0
804	"Ukraine"	"1550"	0
124	"Canada"	"1550"	0
840	"United States of America"	"1550"	0
192	"Cuba"	"1550"	0
214	"Dominican Republic"	"1550"	0
332	"Haiti"	"1550"	0
388	"Jamaica"	"1550"	0
630	"Puerto Rico"	"1550"	0
780	"Trinidad and Tobago"	"1550"	0
188	"Costa Rica"	"1550"	0
222	"El Salvador"	"1550"	0
320	"Guatemala"	"1550"	0
340	"Honduras"	"1550"	0
484	"Mexico"	"1550"	0
558	"Nicaragua"	"1550"	0
591	"Panama"	"1550"	0
32	"Argentina"	"1550"	0
68	"Bolivia (Plurinational State of)"	"1550"	0
76	"Brazil"	"1550"	0
152	"Chile"	"1550"	0
170	"Colombia"	"1550"	0
218	"Ecuador"	"1550"	0
600	"Paraguay"	"1550"	0
604	"Peru"	"1550"	0
858	"Uruguay"	"1550"	0
862	"Venezuela (Bolivarian Republic of)"	"1550"	0
36	"Australia"	"1550"	0
554	"New Zealand"	"1550"	0
4	"Afghanistan"	"1550"	0
50	"Bangladesh"	"1550"	0
356	"India"	"1550"	0
364	"Iran (Islamic Republic of)"	"1550"	0
524	"Nepal"	"1550"	0
586	"Pakistan"	"1550"	0
144	"Sri Lanka"	"1550"	0
156	"China"	"1550"	0
344	"Hong Kong China"	"1550"	0
408	"Democratic People's Republic of Korea"	"1550"	0
392	"Japan"	"1550"	0
496	"Mongolia"	"1550"	0
410	"Korea"	"1550"	0
9002	"Taiwan"	"1550"	0
116	"Cambodia"	"1550"	0
418	"Lao People's Democratic Republic"	"1550"	0
458	"Malaysia"	"1550"	0
104	"Myanmar"	"1550"	0
608	"Philippines"	"1550"	0
702	"Singapore"	"1550"	0
764	"Thailand"	"1550"	0
704	"Viet Nam"	"1550"	0
51	"Armenia"	"1550"	0
31	"Azerbaijan"	"1550"	0
48	"Bahrain"	"1550"	0
268	"Georgia"	"1550"	0
368	"Iraq"	"1550"	0
376	"Israel"	"1550"	0
400	"Jordan"	"1550"	0
414	"Kuwait"	"1550"	0
422	"Lebanon"	"1550"	0
275	"Palestinian Authority"	"1550"	0
512	"Oman"	"1550"	0
634	"Qatar"	"1550"	0
682	"Saudi Arabia"	"1550"	0
760	"Syrian Arab Republic"	"1550"	0
792	"Turkey"	"1550"	660
784	"United Arab Emirates"	"1550"	0
398	"Kazakhstan"	"1550"	0
417	"Kyrgyzstan"	"1550"	0
762	"Tajikistan"	"1550"	0
795	"Turkmenistan"	"1550"	0
860	"Uzbekistan"	"1550"	0
12	"Algeria"	"1550"	0
818	"Egypt"	"1550"	680
434	"Libya"	"1550"	0
504	"Morocco"	"1550"	0
788	"Tunisia"	"1550"	0
204	"Benin"	"1550"	0
854	"Burkina Faso"	"1550"	0
132	"Cape Verde"	"1550"	0
384	"Cote d'Ivoire"	"1550"	0
270	"Gambia"	"1550"	0
288	"Ghana"	"1550"	0
324	"Guinea"	"1550"	0
624	"Guinea-Bissau"	"1550"	0
430	"Liberia"	"1550"	0
466	"Mali"	"1550"	0
478	"Mauritania"	"1550"	0
562	"Niger"	"1550"	0
566	"Nigeria"	"1550"	0
686	"Senegal"	"1550"	0
694	"Sierra Leone"	"1550"	0
768	"Togo"	"1550"	0
24	"Angola"	"1550"	0
120	"Cameroon"	"1550"	0
140	"Central African Republic"	"1550"	0
148	"Chad"	"1550"	0
178	"Congo"	"1550"	0
180	"Democratic Republic of the Congo"	"1550"	0
226	"Equatorial Guinea"	"1550"	0
266	"Gabon"	"1550"	0
678	"Sao Tome and Principe"	"1550"	0
72	"Botswana"	"1550"	0
426	"Lesotho"	"1550"	0
516	"Namibia"	"1550"	0
710	"South Africa"	"1550"	0
748	"Swaziland"	"1550"	0
108	"Burundi"	"1550"	0
174	"Comoros"	"1550"	0
262	"Djibouti"	"1550"	0
404	"Kenya"	"1550"	0
450	"Madagascar"	"1550"	0
454	"Malawi"	"1550"	0
480	"Mauritius"	"1550"	0
508	"Mozambique"	"1550"	0
646	"Rwanda"	"1550"	0
690	"Seychelles"	"1550"	0
706	"Somalia"	"1550"	0
800	"Uganda"	"1550"	0
834	"United Republic of Tanzania"	"1550"	0
894	"Zambia"	"1550"	0
716	"Zimbabwe"	"1550"	0
40	"Austria"	"1570"	0
56	"Belgium"	"1570"	1512
250	"France"	"1570"	0
276	"Germany"	"1570"	1146
528	"Netherlands"	"1570"	1432
756	"Switzerland"	"1570"	0
208	"Denmark"	"1570"	0
233	"Estonia"	"1570"	0
246	"Finland"	"1570"	0
372	"Ireland"	"1570"	0
428	"Latvia"	"1570"	0
440	"Lithuania"	"1570"	0
578	"Norway"	"1570"	0
752	"Sweden"	"1570"	1031
826	"United Kingdom"	"1570"	1111
8	"Albania"	"1570"	0
70	"Bosnia and Herzegovina"	"1570"	0
191	"Croatia"	"1570"	0
300	"Greece"	"1570"	0
380	"Italy"	"1570"	1458
9001	"Kosovo"	"1570"	0
499	"Montenegro"	"1570"	0
620	"Portugal"	"1570"	1142
688	"Serbia"	"1570"	0
705	"Slovenia"	"1570"	0
724	"Spain"	"1570"	910
807	"Former Yugoslav Republic of Macedonia"	"1570"	0
112	"Belarus"	"1570"	0
100	"Bulgaria"	"1570"	0
203	"Czech Republic"	"1570"	0
348	"Hungary"	"1570"	0
616	"Poland"	"1570"	0
498	"Republic of Moldova"	"1570"	0
642	"Romania"	"1570"	0
643	"Russian Federation"	"1570"	0
703	"Slovakia"	"1570"	0
804	"Ukraine"	"1570"	0
124	"Canada"	"1570"	0
840	"United States of America"	"1570"	0
192	"Cuba"	"1570"	0
214	"Dominican Republic"	"1570"	0
332	"Haiti"	"1570"	0
388	"Jamaica"	"1570"	0
630	"Puerto Rico"	"1570"	0
780	"Trinidad and Tobago"	"1570"	0
188	"Costa Rica"	"1570"	0
222	"El Salvador"	"1570"	0
320	"Guatemala"	"1570"	0
340	"Honduras"	"1570"	0
484	"Mexico"	"1570"	0
558	"Nicaragua"	"1570"	0
591	"Panama"	"1570"	0
32	"Argentina"	"1570"	0
68	"Bolivia (Plurinational State of)"	"1570"	0
76	"Brazil"	"1570"	0
152	"Chile"	"1570"	0
170	"Colombia"	"1570"	0
218	"Ecuador"	"1570"	0
600	"Paraguay"	"1570"	0
604	"Peru"	"1570"	0
858	"Uruguay"	"1570"	0
862	"Venezuela (Bolivarian Republic of)"	"1570"	0
36	"Australia"	"1570"	0
554	"New Zealand"	"1570"	0
4	"Afghanistan"	"1570"	0
50	"Bangladesh"	"1570"	0
356	"India"	"1570"	0
364	"Iran (Islamic Republic of)"	"1570"	0
524	"Nepal"	"1570"	0
586	"Pakistan"	"1570"	0
144	"Sri Lanka"	"1570"	0
156	"China"	"1570"	0
344	"Hong Kong China"	"1570"	0
408	"Democratic People's Republic of Korea"	"1570"	0
392	"Japan"	"1570"	0
496	"Mongolia"	"1570"	0
410	"Korea"	"1570"	0
9002	"Taiwan"	"1570"	0
116	"Cambodia"	"1570"	0
418	"Lao People's Democratic Republic"	"1570"	0
458	"Malaysia"	"1570"	0
104	"Myanmar"	"1570"	0
608	"Philippines"	"1570"	0
702	"Singapore"	"1570"	0
764	"Thailand"	"1570"	0
704	"Viet Nam"	"1570"	0
51	"Armenia"	"1570"	0
31	"Azerbaijan"	"1570"	0
48	"Bahrain"	"1570"	0
268	"Georgia"	"1570"	0
368	"Iraq"	"1570"	0
376	"Israel"	"1570"	0
400	"Jordan"	"1570"	0
414	"Kuwait"	"1570"	0
422	"Lebanon"	"1570"	0
275	"Palestinian Authority"	"1570"	0
512	"Oman"	"1570"	0
634	"Qatar"	"1570"	0
682	"Saudi Arabia"	"1570"	0
760	"Syrian Arab Republic"	"1570"	0
792	"Turkey"	"1570"	660
784	"United Arab Emirates"	"1570"	0
398	"Kazakhstan"	"1570"	0
417	"Kyrgyzstan"	"1570"	0
762	"Tajikistan"	"1570"	0
795	"Turkmenistan"	"1570"	0
860	"Uzbekistan"	"1570"	0
12	"Algeria"	"1570"	0
818	"Egypt"	"1570"	680
434	"Libya"	"1570"	0
504	"Morocco"	"1570"	0
788	"Tunisia"	"1570"	0
204	"Benin"	"1570"	0
854	"Burkina Faso"	"1570"	0
132	"Cape Verde"	"1570"	0
384	"Cote d'Ivoire"	"1570"	0
270	"Gambia"	"1570"	0
288	"Ghana"	"1570"	0
324	"Guinea"	"1570"	0
624	"Guinea-Bissau"	"1570"	0
430	"Liberia"	"1570"	0
466	"Mali"	"1570"	0
478	"Mauritania"	"1570"	0
562	"Niger"	"1570"	0
566	"Nigeria"	"1570"	0
686	"Senegal"	"1570"	0
694	"Sierra Leone"	"1570"	0
768	"Togo"	"1570"	0
24	"Angola"	"1570"	0
120	"Cameroon"	"1570"	0
140	"Central African Republic"	"1570"	0
148	"Chad"	"1570"	0
178	"Congo"	"1570"	0
180	"Democratic Republic of the Congo"	"1570"	0
226	"Equatorial Guinea"	"1570"	0
266	"Gabon"	"1570"	0
678	"Sao Tome and Principe"	"1570"	0
72	"Botswana"	"1570"	0
426	"Lesotho"	"1570"	0
516	"Namibia"	"1570"	0
710	"South Africa"	"1570"	0
748	"Swaziland"	"1570"	0
108	"Burundi"	"1570"	0
174	"Comoros"	"1570"	0
262	"Djibouti"	"1570"	0
404	"Kenya"	"1570"	0
450	"Madagascar"	"1570"	0
454	"Malawi"	"1570"	0
480	"Mauritius"	"1570"	0
508	"Mozambique"	"1570"	0
646	"Rwanda"	"1570"	0
690	"Seychelles"	"1570"	0
706	"Somalia"	"1570"	0
800	"Uganda"	"1570"	0
834	"United Republic of Tanzania"	"1570"	0
894	"Zambia"	"1570"	0
716	"Zimbabwe"	"1570"	0
40	"Austria"	"1600"	0
56	"Belgium"	"1600"	1589
250	"France"	"1600"	0
276	"Germany"	"1600"	807
528	"Netherlands"	"1600"	2662
756	"Switzerland"	"1600"	0
208	"Denmark"	"1600"	0
233	"Estonia"	"1600"	0
246	"Finland"	"1600"	0
372	"Ireland"	"1600"	0
428	"Latvia"	"1600"	0
440	"Lithuania"	"1600"	0
578	"Norway"	"1600"	0
752	"Sweden"	"1600"	761
826	"United Kingdom"	"1600"	1082
8	"Albania"	"1600"	0
70	"Bosnia and Herzegovina"	"1600"	0
191	"Croatia"	"1600"	0
300	"Greece"	"1600"	0
380	"Italy"	"1600"	1363
9001	"Kosovo"	"1600"	0
499	"Montenegro"	"1600"	0
620	"Portugal"	"1600"	1164
688	"Serbia"	"1600"	0
705	"Slovenia"	"1600"	0
724	"Spain"	"1600"	892
807	"Former Yugoslav Republic of Macedonia"	"1600"	0
112	"Belarus"	"1600"	0
100	"Bulgaria"	"1600"	0
203	"Czech Republic"	"1600"	0
348	"Hungary"	"1600"	0
616	"Poland"	"1600"	0
498	"Republic of Moldova"	"1600"	0
642	"Romania"	"1600"	0
643	"Russian Federation"	"1600"	0
703	"Slovakia"	"1600"	0
804	"Ukraine"	"1600"	0
124	"Canada"	"1600"	0
840	"United States of America"	"1600"	0
192	"Cuba"	"1600"	0
214	"Dominican Republic"	"1600"	0
332	"Haiti"	"1600"	0
388	"Jamaica"	"1600"	0
630	"Puerto Rico"	"1600"	0
780	"Trinidad and Tobago"	"1600"	0
188	"Costa Rica"	"1600"	0
222	"El Salvador"	"1600"	0
320	"Guatemala"	"1600"	0
340	"Honduras"	"1600"	0
484	"Mexico"	"1600"	0
558	"Nicaragua"	"1600"	0
591	"Panama"	"1600"	0
32	"Argentina"	"1600"	0
68	"Bolivia (Plurinational State of)"	"1600"	0
76	"Brazil"	"1600"	0
152	"Chile"	"1600"	0
170	"Colombia"	"1600"	0
218	"Ecuador"	"1600"	0
600	"Paraguay"	"1600"	0
604	"Peru"	"1600"	0
858	"Uruguay"	"1600"	0
862	"Venezuela (Bolivarian Republic of)"	"1600"	0
36	"Australia"	"1600"	0
554	"New Zealand"	"1600"	0
4	"Afghanistan"	"1600"	0
50	"Bangladesh"	"1600"	0
356	"India"	"1600"	793
364	"Iran (Islamic Republic of)"	"1600"	0
524	"Nepal"	"1600"	0
586	"Pakistan"	"1600"	0
144	"Sri Lanka"	"1600"	0
156	"China"	"1600"	0
344	"Hong Kong China"	"1600"	0
408	"Democratic People's Republic of Korea"	"1600"	0
392	"Japan"	"1600"	574
496	"Mongolia"	"1600"	0
410	"Korea"	"1600"	0
9002	"Taiwan"	"1600"	0
116	"Cambodia"	"1600"	0
418	"Lao People's Democratic Republic"	"1600"	0
458	"Malaysia"	"1600"	0
104	"Myanmar"	"1600"	0
608	"Philippines"	"1600"	0
702	"Singapore"	"1600"	0
764	"Thailand"	"1600"	0
704	"Viet Nam"	"1600"	0
51	"Armenia"	"1600"	0
31	"Azerbaijan"	"1600"	0
48	"Bahrain"	"1600"	0
268	"Georgia"	"1600"	0
368	"Iraq"	"1600"	0
376	"Israel"	"1600"	0
400	"Jordan"	"1600"	0
414	"Kuwait"	"1600"	0
422	"Lebanon"	"1600"	0
275	"Palestinian Authority"	"1600"	0
512	"Oman"	"1600"	0
634	"Qatar"	"1600"	0
682	"Saudi Arabia"	"1600"	0
760	"Syrian Arab Republic"	"1600"	0
792	"Turkey"	"1600"	660
784	"United Arab Emirates"	"1600"	0
398	"Kazakhstan"	"1600"	0
417	"Kyrgyzstan"	"1600"	0
762	"Tajikistan"	"1600"	0
795	"Turkmenistan"	"1600"	0
860	"Uzbekistan"	"1600"	0
12	"Algeria"	"1600"	0
818	"Egypt"	"1600"	680
434	"Libya"	"1600"	0
504	"Morocco"	"1600"	0
788	"Tunisia"	"1600"	0
204	"Benin"	"1600"	0
854	"Burkina Faso"	"1600"	0
132	"Cape Verde"	"1600"	0
384	"Cote d'Ivoire"	"1600"	0
270	"Gambia"	"1600"	0
288	"Ghana"	"1600"	0
324	"Guinea"	"1600"	0
624	"Guinea-Bissau"	"1600"	0
430	"Liberia"	"1600"	0
466	"Mali"	"1600"	0
478	"Mauritania"	"1600"	0
562	"Niger"	"1600"	0
566	"Nigeria"	"1600"	0
686	"Senegal"	"1600"	0
694	"Sierra Leone"	"1600"	0
768	"Togo"	"1600"	0
24	"Angola"	"1600"	0
120	"Cameroon"	"1600"	0
140	"Central African Republic"	"1600"	0
148	"Chad"	"1600"	0
178	"Congo"	"1600"	0
180	"Democratic Republic of the Congo"	"1600"	0
226	"Equatorial Guinea"	"1600"	0
266	"Gabon"	"1600"	0
678	"Sao Tome and Principe"	"1600"	0
72	"Botswana"	"1600"	0
426	"Lesotho"	"1600"	0
516	"Namibia"	"1600"	0
710	"South Africa"	"1600"	0
748	"Swaziland"	"1600"	0
108	"Burundi"	"1600"	0
174	"Comoros"	"1600"	0
262	"Djibouti"	"1600"	0
404	"Kenya"	"1600"	0
450	"Madagascar"	"1600"	0
454	"Malawi"	"1600"	0
480	"Mauritius"	"1600"	0
508	"Mozambique"	"1600"	0
646	"Rwanda"	"1600"	0
690	"Seychelles"	"1600"	0
706	"Somalia"	"1600"	0
800	"Uganda"	"1600"	0
834	"United Republic of Tanzania"	"1600"	0
894	"Zambia"	"1600"	0
716	"Zimbabwe"	"1600"	0
40	"Austria"	"1650"	0
56	"Belgium"	"1650"	1445
250	"France"	"1650"	0
276	"Germany"	"1650"	948
528	"Netherlands"	"1650"	2691
756	"Switzerland"	"1650"	0
208	"Denmark"	"1650"	0
233	"Estonia"	"1650"	0
246	"Finland"	"1650"	0
372	"Ireland"	"1650"	0
428	"Latvia"	"1650"	0
440	"Lithuania"	"1650"	0
578	"Norway"	"1650"	0
752	"Sweden"	"1650"	965
826	"United Kingdom"	"1650"	925
8	"Albania"	"1650"	0
70	"Bosnia and Herzegovina"	"1650"	0
191	"Croatia"	"1650"	0
300	"Greece"	"1650"	0
380	"Italy"	"1650"	1397
9001	"Kosovo"	"1650"	0
499	"Montenegro"	"1650"	0
620	"Portugal"	"1650"	1164
688	"Serbia"	"1650"	0
705	"Slovenia"	"1650"	0
724	"Spain"	"1650"	687
807	"Former Yugoslav Republic of Macedonia"	"1650"	0
112	"Belarus"	"1650"	0
100	"Bulgaria"	"1650"	0
203	"Czech Republic"	"1650"	0
348	"Hungary"	"1650"	0
616	"Poland"	"1650"	0
498	"Republic of Moldova"	"1650"	0
642	"Romania"	"1650"	0
643	"Russian Federation"	"1650"	0
703	"Slovakia"	"1650"	0
804	"Ukraine"	"1650"	0
124	"Canada"	"1650"	0
840	"United States of America"	"1650"	587
192	"Cuba"	"1650"	0
214	"Dominican Republic"	"1650"	0
332	"Haiti"	"1650"	0
388	"Jamaica"	"1650"	0
630	"Puerto Rico"	"1650"	0
780	"Trinidad and Tobago"	"1650"	0
188	"Costa Rica"	"1650"	0
222	"El Salvador"	"1650"	0
320	"Guatemala"	"1650"	0
340	"Honduras"	"1650"	0
484	"Mexico"	"1650"	0
558	"Nicaragua"	"1650"	0
591	"Panama"	"1650"	0
32	"Argentina"	"1650"	0
68	"Bolivia (Plurinational State of)"	"1650"	0
76	"Brazil"	"1650"	0
152	"Chile"	"1650"	0
170	"Colombia"	"1650"	0
218	"Ecuador"	"1650"	0
600	"Paraguay"	"1650"	0
604	"Peru"	"1650"	0
858	"Uruguay"	"1650"	0
862	"Venezuela (Bolivarian Republic of)"	"1650"	0
36	"Australia"	"1650"	0
554	"New Zealand"	"1650"	0
4	"Afghanistan"	"1650"	0
50	"Bangladesh"	"1650"	0
356	"India"	"1650"	746
364	"Iran (Islamic Republic of)"	"1650"	0
524	"Nepal"	"1650"	0
586	"Pakistan"	"1650"	0
144	"Sri Lanka"	"1650"	0
156	"China"	"1650"	0
344	"Hong Kong China"	"1650"	0
408	"Democratic People's Republic of Korea"	"1650"	0
392	"Japan"	"1650"	559
496	"Mongolia"	"1650"	0
410	"Korea"	"1650"	0
9002	"Taiwan"	"1650"	0
116	"Cambodia"	"1650"	0
418	"Lao People's Democratic Republic"	"1650"	0
458	"Malaysia"	"1650"	0
104	"Myanmar"	"1650"	0
608	"Philippines"	"1650"	0
702	"Singapore"	"1650"	0
764	"Thailand"	"1650"	0
704	"Viet Nam"	"1650"	0
51	"Armenia"	"1650"	0
31	"Azerbaijan"	"1650"	0
48	"Bahrain"	"1650"	0
268	"Georgia"	"1650"	0
368	"Iraq"	"1650"	0
376	"Israel"	"1650"	0
400	"Jordan"	"1650"	0
414	"Kuwait"	"1650"	0
422	"Lebanon"	"1650"	0
275	"Palestinian Authority"	"1650"	0
512	"Oman"	"1650"	0
634	"Qatar"	"1650"	0
682	"Saudi Arabia"	"1650"	0
760	"Syrian Arab Republic"	"1650"	0
792	"Turkey"	"1650"	660
784	"United Arab Emirates"	"1650"	0
398	"Kazakhstan"	"1650"	0
417	"Kyrgyzstan"	"1650"	0
762	"Tajikistan"	"1650"	0
795	"Turkmenistan"	"1650"	0
860	"Uzbekistan"	"1650"	0
12	"Algeria"	"1650"	0
818	"Egypt"	"1650"	680
434	"Libya"	"1650"	0
504	"Morocco"	"1650"	0
788	"Tunisia"	"1650"	0
204	"Benin"	"1650"	0
854	"Burkina Faso"	"1650"	0
132	"Cape Verde"	"1650"	0
384	"Cote d'Ivoire"	"1650"	0
270	"Gambia"	"1650"	0
288	"Ghana"	"1650"	0
324	"Guinea"	"1650"	0
624	"Guinea-Bissau"	"1650"	0
430	"Liberia"	"1650"	0
466	"Mali"	"1650"	0
478	"Mauritania"	"1650"	0
562	"Niger"	"1650"	0
566	"Nigeria"	"1650"	0
686	"Senegal"	"1650"	0
694	"Sierra Leone"	"1650"	0
768	"Togo"	"1650"	0
24	"Angola"	"1650"	0
120	"Cameroon"	"1650"	0
140	"Central African Republic"	"1650"	0
148	"Chad"	"1650"	0
178	"Congo"	"1650"	0
180	"Democratic Republic of the Congo"	"1650"	0
226	"Equatorial Guinea"	"1650"	0
266	"Gabon"	"1650"	0
678	"Sao Tome and Principe"	"1650"	0
72	"Botswana"	"1650"	0
426	"Lesotho"	"1650"	0
516	"Namibia"	"1650"	0
710	"South Africa"	"1650"	0
748	"Swaziland"	"1650"	0
108	"Burundi"	"1650"	0
174	"Comoros"	"1650"	0
262	"Djibouti"	"1650"	0
404	"Kenya"	"1650"	0
450	"Madagascar"	"1650"	0
454	"Malawi"	"1650"	0
480	"Mauritius"	"1650"	0
508	"Mozambique"	"1650"	0
646	"Rwanda"	"1650"	0
690	"Seychelles"	"1650"	0
706	"Somalia"	"1650"	0
800	"Uganda"	"1650"	0
834	"United Republic of Tanzania"	"1650"	0
894	"Zambia"	"1650"	0
716	"Zimbabwe"	"1650"	0
40	"Austria"	"1700"	0
56	"Belgium"	"1700"	1375
250	"France"	"1700"	0
276	"Germany"	"1700"	939
528	"Netherlands"	"1700"	2105
756	"Switzerland"	"1700"	0
208	"Denmark"	"1700"	0
233	"Estonia"	"1700"	0
246	"Finland"	"1700"	0
372	"Ireland"	"1700"	0
428	"Latvia"	"1700"	0
440	"Lithuania"	"1700"	0
578	"Norway"	"1700"	0
752	"Sweden"	"1700"	1339
826	"United Kingdom"	"1700"	1513
8	"Albania"	"1700"	0
70	"Bosnia and Herzegovina"	"1700"	0
191	"Croatia"	"1700"	0
300	"Greece"	"1700"	0
380	"Italy"	"1700"	1476
9001	"Kosovo"	"1700"	0
499	"Montenegro"	"1700"	0
620	"Portugal"	"1700"	975
